liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Passes Opposition Half,Yellow Cards,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Winning Goal,Successful Crosses & Corners,Unsuccessful Long Passes,Successful Crosses open play,Offsides,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Successful Long Passes,Left Foot Goals,Clean Sheets,Tackles Lost,Successful Launches,Hit Woodwork,Assists (Intentional),Unsuccessful lay-offs,Goal Assists,Through balls,Throw Ins to Opposition Player,Handballs conceded,Last Man Tackle,Successful Corners into Box,Second Goal Assists,Attempts from Set Pieces,Foul Won Penalty,Headed Goals,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Home Goals,Away Goals,Goal Kicks,Crosses not Claimed,Total Red Cards,Red Cards - 2nd Yellow,Drops,Straight Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_League_One,2020,FC Tucson,1s4bgiiuikc6kw15kl3dx4gdl,E. Virgen,Midfielder,23,,907,2,1,1,529,1,4,86,189,3,8,2,7,58,328,18,32,1,554,1,10,2,489,10,3,37,183,6,19,,44,10,11,19,660,,12,4,60,107,4,10,41,1,15,7,1,74,8,12,1,12,,26,178,,492,517,14,13,33,16,34,0,,5,,,2,,3,2,4,28,,4,5,2,,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,2,124,,,,70,,1,20,23,,,,,19,36,3,12,,74,2,,,58,1,,15,25,,9,,5,2,3,8,94,,2,,8,27,,10,6,,3,1,,9,1,1,2,2,,3,2,,55,59,1,1,3,1,5,0,,3,,,6,,1,,1,1,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,65jctzcct9irz3wre08c2v2wa,E. Azcona,Midfielder,28,21,1284,,3,3,406,10,65,151,216,3,16,2,10,212,141,34,70,2,428,10,31,17,341,21,9,77,149,14,80,3,82,16,31,19,722,18,16,16,189,90,41,10,81,5,27,4,26,203,4,23,22,16,,112,38,3,329,351,14,22,122,10,77,1,6,7,5,5,7,8,,4,1,10,,,12,,,2,2,3,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,2ii5p6glmk3m0in42odnvn7u2,J. Bucknor,Forward,36,9,290,10,,,70,2,13,13,47,,3,,5,57,11,5,18,,72,1,8,5,52,5,1,18,27,5,26,2,10,1,7,1,149,1,11,3,39,11,11,10,21,,6,5,9,49,1,5,9,11,,23,21,,52,54,10,2,28,1,16,0,4,,4,4,3,,,1,,2,,,3,,,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,ezmxejo76ugvbafkj5vz94mzu,A. Cardenas,Midfielder,27,7,241,2,,,42,3,16,11,22,1,4,,3,42,10,6,12,,42,4,5,6,30,3,,12,6,2,17,,8,4,6,2,102,,6,2,40,10,8,10,17,,5,,8,43,1,3,7,6,,23,15,,30,30,3,2,26,,17,0,2,,2,2,1,1,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,61fjyclc80jqcemkibgaffvmd,S. Carrasco,Midfielder,5,2,1118,1,,,662,4,4,95,273,2,7,2,9,97,368,21,58,2,721,1,18,1,597,21,6,80,193,7,64,5,50,12,12,18,837,1,13,13,66,224,9,10,49,2,11,16,1,91,11,23,2,13,,33,209,,589,641,25,11,42,11,33,0,,22,,,4,7,2,4,9,44,,1,10,1,1,,1,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,31lce55kff3nwd9293h3ii191,D. Castanheira,Goalkeeper,30,,990,,,,247,,,,16,2,,1,,88,279,,6,2,382,,1,1,246,19,,87,109,,52,,94,11,,35,500,,11,1,2,166,,10,4,,,3,,5,9,20,,11,,1,107,,199,295,3,,1,,1,0,,81,,,,,34,,,49,,,,5,1,,,,,,,,,,,,,,,44,132,1,4,,2,3,11,15,33,3,,1,16,,,,,,91,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,5ot4qjh2lm79xq88lw08zbuju,A. Cuartas,Defender,16,,9,1,,,3,,,1,1,1,1,,,,2,1,,,3,,,,3,1,,,,,,,,,1,,8,,1,,1,,,10,1,,,,,1,,1,,1,,,2,,3,3,,1,,,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,9n4dakrt5fub395j3b2tkhm5m,C. Cuellar,Midfielder,33,,32,2,,,9,,,1,2,,,,1,5,2,,5,,9,,1,,4,1,,5,2,,4,,3,,1,1,13,,2,,3,6,,10,,,,,,4,1,1,,2,,3,,,4,4,1,,4,1,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,6dp8o244dh2d06tiaee72ooo9,B. Ferri,Midfielder,8,3,1063,4,,,467,3,31,110,238,,19,2,6,143,168,18,66,2,481,7,11,17,381,18,6,79,101,14,79,2,54,12,26,9,676,5,16,4,112,142,17,10,68,3,27,6,10,124,4,20,9,16,3,50,128,,392,402,12,10,56,9,62,0,4,13,3,,2,3,1,3,2,21,,,8,,,,,,3,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,87plrqqcwrv16d5v8mretfp7u,I. Fray,Defender,24,,702,1,,,562,,3,31,147,2,5,1,9,99,365,13,47,1,592,,7,13,461,8,,80,86,,44,,64,8,9,36,713,,9,6,59,254,2,10,55,,23,7,2,75,23,9,,9,,11,221,,483,512,16,11,20,12,48,0,,33,,1,,,6,,4,51,,1,2,1,,1,,1,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,3prn71emztnwxda7f12uejwq2,D. Gagliardi,Goalkeeper,12,,90,,,,26,,,,5,,,,,12,23,,,,40,,,,20,1,,12,5,1,8,,14,1,,4,56,,1,,,25,,10,1,,,1,,1,2,1,,1,,,10,,16,28,1,,,,,0,,12,,,,,8,,,8,,,,2,,,,,,,,,,,,,,,,4,17,,2,,,,1,,3,,,,2,,,,,,10,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Defender,35,33,1290,2,,,705,7,22,133,326,2,14,2,10,247,303,34,92,2,754,2,18,14,577,24,15,137,295,21,145,5,109,14,33,38,1171,18,16,10,106,285,10,10,75,3,10,17,12,133,32,26,46,16,6,48,41,,577,617,27,22,58,33,58,0,12,45,10,4,100,,16,12,4,40,,1,12,3,,1,,2,2,15,1,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,bzwv4zez99qi6jfamw5ot54dm,E. Hardin,Defender,5,2,1052,2,,,725,,4,29,167,2,3,2,16,82,505,15,47,2,741,,6,1,630,20,,69,314,1,37,,69,11,6,34,865,,13,3,36,271,,10,38,,5,17,,69,32,22,2,13,,15,127,,657,672,33,12,31,25,21,0,,22,,,2,,14,,10,42,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,3qk54tml31oym0ifp5h9fl5ka,R. Ibarra,Midfielder,20,1,185,2,,,133,,6,15,40,,,,,26,79,6,14,,137,3,4,2,112,2,1,18,44,1,13,,10,3,1,6,164,,5,4,23,35,,10,12,1,3,1,2,24,,2,1,5,,12,43,,115,119,1,4,12,1,11,0,,4,,,,2,1,,2,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,4pzxnlbebu5v53njghf04lc5x,J. Kiesewetter,Forward,9,6,295,5,1,1,64,8,11,26,36,,,,2,50,16,2,21,1,71,,4,4,49,10,6,21,12,,27,1,3,2,,,125,1,7,2,25,17,27,10,15,4,5,4,8,31,1,10,6,7,,14,16,1,43,50,6,2,16,,11,0,2,,2,3,1,3,,2,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,9tkrw0zc8a7zpkeourj1f5016,R. Lopez-Espin,Forward,7,1,1238,1,7,3,172,9,12,81,85,2,9,2,16,88,71,3,48,2,208,7,19,4,152,18,41,52,52,5,43,5,20,15,16,10,341,,16,13,50,40,57,10,29,26,6,16,4,82,14,20,1,16,,37,35,6,121,156,32,2,53,,13,1,,4,,19,,17,1,15,1,4,4,,1,,,,4,,,1,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,4,3,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,19,15,542,11,,,254,3,8,45,102,1,4,,10,103,108,17,43,,262,,8,8,193,14,1,61,11,9,60,,33,3,10,16,413,,14,5,45,110,7,10,36,,2,9,4,64,10,14,15,14,,18,96,,193,201,19,14,28,5,27,0,9,18,9,1,43,,10,1,3,8,,,3,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,dyqr2z4r3oilkvxc95dmxm609,C. Makoun,Defender,0,,218,,,,136,,5,20,61,2,,,2,31,59,3,16,,140,3,3,2,107,3,5,20,34,1,14,,12,3,1,6,173,,3,2,17,39,2,10,9,1,4,,1,19,2,3,,3,,8,47,,116,120,2,2,10,2,9,0,,4,,,,1,1,4,1,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,3grqr9afv6w18043yx4nrpsa2,M. Méndez,Defender,17,,525,1,,,351,,3,21,58,3,2,1,16,63,250,11,29,1,363,6,9,,275,11,1,55,42,1,33,,36,7,6,22,442,,8,6,29,159,1,10,23,,5,8,,53,26,12,,8,,14,141,,297,308,24,10,30,13,15,0,,26,,,,,15,1,6,33,,,1,4,,,,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,f472o0229a6xev8qudf1tyf6y,F. Nodarse,Defender,13,1,454,2,,,317,1,1,23,59,3,1,,9,35,235,10,19,,325,1,5,,280,10,1,31,110,1,18,1,19,5,3,14,398,,7,2,25,108,3,10,25,,7,9,1,43,21,10,1,7,,9,84,,286,294,18,6,18,16,16,0,,12,,,,,4,1,4,14,,,4,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,75uvtneiiwunxm3cepwgy7zoq,F. Raggio,Midfielder,21,3,362,7,,,119,1,12,30,53,1,2,,2,68,50,8,24,,131,2,6,1,85,7,6,33,29,5,30,1,16,3,7,14,205,17,10,4,40,42,1,10,16,2,6,1,6,43,2,7,11,10,8,25,30,,88,98,3,6,27,2,15,0,5,9,,,,1,4,4,1,13,,,2,1,,,,,,1,,,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,55y26r9mz105vrqmnq739l62,D. Reyes,Midfielder,26,1,141,4,1,1,36,1,6,6,16,1,,,7,25,8,2,10,,37,1,4,2,23,4,2,13,4,1,12,3,5,1,1,3,64,2,5,1,15,15,5,10,7,2,2,1,2,23,,4,2,5,1,9,12,1,23,24,8,1,16,1,6,0,,3,,,,,,,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,4zeqf25yi2qx9mbv6rqh1i9cl,B. Rosales,Defender,2,18,1163,,,,605,4,18,117,219,1,9,2,16,177,306,21,86,2,626,5,11,10,482,18,3,107,45,13,78,,84,14,21,48,965,2,14,8,79,205,6,10,61,,15,16,9,111,32,20,19,14,1,34,259,,500,519,32,16,50,20,45,0,6,21,5,,119,,9,3,4,37,,1,5,2,,1,,1,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,6sfhhmpf34kha1igwfrpzs8ru,J. Saavedra,Midfielder,14,1,315,4,,,139,,1,23,34,,4,,2,38,91,9,21,,148,1,4,2,118,6,1,26,42,1,19,,13,4,7,8,200,,8,2,23,34,5,10,18,,4,3,,28,2,6,1,8,,8,49,,113,122,5,4,10,4,15,0,3,5,3,,,1,3,1,3,4,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,3lkhe0z245maxwz5f96p9uqd,E. Sosa,Midfielder,10,2,1006,1,3,3,406,8,41,70,233,6,9,2,3,200,76,11,94,2,414,3,18,27,293,17,26,105,109,11,95,8,42,11,16,12,667,3,12,10,149,163,34,10,90,13,50,4,14,156,2,19,2,12,,63,72,1,301,309,7,6,66,2,86,1,,11,,,2,5,1,13,1,16,,,5,1,1,4,1,4,10,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,2,1,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,84wf0gux66bhyqh95xn9f9ey,D. Talero,Forward,29,,3,1,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,1,,,,,2,,1,,1,,1,10,1,,,,,1,,1,,1,,,,,,,,,,,1,0,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,4ru6rqe3k46cssdxeqfzqveqy,F. Valencia,Midfielder,25,10,640,3,3,1,99,5,25,29,56,,7,2,4,83,26,14,20,1,100,8,4,7,79,12,14,21,8,3,27,1,19,9,10,4,230,,12,2,62,21,20,10,27,10,6,,9,66,2,14,10,12,,35,42,3,78,79,4,7,39,2,27,1,3,1,3,2,,3,,4,,,2,,7,,2,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,
USA_USL_League_One,2020,Fort Lauderdale CF,didmp912fc6f7gynoc8ugf5nu,A. Zuluaga,Goalkeeper,99,,360,,,,111,,,,5,1,,1,1,23,128,,,,153,,,,113,6,,20,53,,6,,29,4,1,14,187,,4,,,62,,10,1,,,1,,2,1,7,,4,,,38,,95,133,2,,1,,,0,,20,,,,,12,,,20,,1,,7,,,,,,,,,,,,,,,,11,50,,,,,,6,2,5,,,1,4,,,,,,35,,,,1,,,,
USA_USL_League_One,2020,Forward Madison FC,84b0srjzbt28iqdk80oyh9pzp,J. Banks,Midfielder,10,11,1134,2,,,362,10,18,77,144,1,24,1,18,173,143,26,76,2,383,5,9,14,257,12,19,107,71,14,106,5,77,13,35,28,600,21,15,5,95,131,33,10,65,9,19,6,8,119,6,13,27,15,12,36,104,,258,276,24,11,54,13,59,0,11,31,5,3,,2,12,10,1,19,,2,15,2,,1,1,1,1,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,6uel6zsun3pauqodkwbl7ir4l,J. Barriga Toyama,Forward,77,24,1272,2,1,,498,6,42,86,232,3,13,1,11,243,162,33,71,3,502,4,17,28,367,11,6,116,121,8,109,1,88,14,26,36,942,9,16,11,154,271,19,10,98,3,27,10,15,175,24,12,29,16,5,66,24,,384,386,21,25,77,30,88,1,8,45,4,2,113,,22,3,2,19,1,4,8,3,,,,,,24,,,3,,,,,,,,,,,,,,,,,,,,,1,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,apf8q4a5prhsiw3dk6yblkt0p,L. Bennett II,Midfielder,21,2,96,6,,,48,,1,10,26,1,1,,1,34,9,3,13,1,52,1,3,,31,1,1,20,13,3,19,,5,1,2,6,82,3,7,3,10,21,,10,6,1,2,1,,12,,1,5,7,2,5,8,,31,32,2,2,6,,5,0,3,7,1,,2,,3,,,1,,,1,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,,720,,,,108,,,,29,,,1,,62,115,1,,2,204,,1,,95,5,,60,32,,41,,62,8,,19,276,,8,,1,122,,10,4,,1,3,,4,7,6,,8,,,50,,76,144,3,,,1,1,0,,60,,,,,39,,,49,,3,1,22,,,,,,,,,,,,,,,,19,85,,1,,,1,9,10,10,2,,,14,,,,0,0,,,,,1,,,,
USA_USL_League_One,2020,Forward Madison FC,cwdemh6p1duh71o09fgg6pgb9,J. Cox,Forward,14,7,295,12,,,105,2,11,27,55,1,3,,4,56,23,8,21,1,105,2,2,4,77,3,5,27,32,1,32,,19,2,10,4,164,2,14,,31,28,4,10,17,3,3,2,7,37,1,3,9,14,2,16,18,,78,78,6,3,20,1,15,0,,6,,,1,2,2,2,,1,,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,1kvjc217588h0ws1xccocijt,J. Crisler,Defender,15,,65,1,,,27,,,3,6,,1,,1,8,16,1,1,,30,1,1,,16,2,,8,6,,5,,4,1,1,3,35,,2,,1,12,,10,2,,,1,,3,1,2,,2,,,9,,20,22,2,1,1,,1,0,,7,,,,,3,,1,6,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,akv3da7wngnu21b8mkvwijutx,C. Díaz,Defender,27,13,1203,2,1,,564,2,20,68,257,,5,,12,190,204,19,76,2,568,5,11,13,436,11,4,109,61,8,88,,78,13,12,34,908,,15,7,98,273,10,10,64,2,24,9,10,119,23,11,13,15,,43,166,1,456,459,21,16,55,34,55,0,2,33,2,,114,3,11,2,3,23,,4,3,5,,,,,,28,1,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,867s9blcop3abx7p14j9jccfd,B. Eaton,Midfielder,6,,145,4,1,,53,,4,7,23,,,,3,24,18,2,10,1,53,1,3,2,37,1,4,13,20,1,13,,11,1,1,1,81,1,5,1,13,19,5,10,6,3,1,1,2,17,3,1,1,5,,8,7,1,40,40,4,1,11,1,5,0,1,3,,1,,,3,1,,3,,,1,,,,1,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,enuonl3tkl8vdb22aniwls2ui,G. Fernandes,Defender,4,,434,6,,,262,1,3,14,76,1,4,,6,65,135,12,33,1,270,3,8,1,179,6,1,59,72,,35,,23,5,9,24,339,,11,3,29,114,1,10,27,1,4,10,,45,16,6,,11,,12,70,,207,211,16,11,18,3,17,0,,26,,,10,,12,,6,32,,,1,4,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,1,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,31,2,215,10,1,1,67,2,15,12,36,,4,,10,60,7,7,26,1,69,2,6,4,43,3,9,26,13,5,26,2,8,2,5,2,142,,12,3,35,24,27,10,23,4,2,10,5,55,1,3,2,12,,22,20,1,41,43,20,4,32,1,13,0,,,,2,1,2,,5,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,ate2xv18atyygibcdewjrwd0p,E. Leonard,Midfielder,3,2,1215,3,1,,531,3,6,73,191,3,11,1,26,139,234,16,79,3,543,,21,1,391,10,4,119,143,6,83,6,57,13,20,38,685,,16,9,63,193,4,10,51,1,7,27,,116,20,11,2,16,,39,134,1,413,424,53,10,65,26,24,0,1,40,1,,3,1,23,3,3,33,,6,6,3,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,0,1,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,7l5bn2isqiaucv949g8a5g6lm,E. Lockaby,Defender,17,2,449,11,1,,240,1,12,51,91,1,4,1,4,76,113,13,34,1,243,2,3,3,194,5,2,42,11,2,24,1,33,4,8,20,358,,15,1,38,90,6,10,20,1,3,1,9,43,7,6,2,15,,19,91,1,198,201,5,8,23,2,19,0,3,8,3,,36,,5,1,1,7,,1,5,1,,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,abvl91u4lrbyval9hk16w17md,P. Marceta,Goalkeeper,1,,720,,,,136,,,,16,,,,,73,143,,2,1,230,,1,1,117,8,,71,48,,55,,72,8,,16,296,,8,,3,131,,10,5,,1,3,,6,6,8,,8,,1,51,,96,159,3,,1,,2,0,,69,,,,,47,,,42,,3,,14,,,,,,,,,,,,,,,,18,76,,1,,1,7,4,1,14,1,,2,11,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,9u37akzkhdyszhevgrjghq99m,A. Monis,Forward,38,4,168,5,,,58,1,8,20,25,,3,,,28,25,1,9,,58,1,3,1,46,1,,9,6,1,10,,3,1,4,3,87,,6,2,16,8,4,10,2,,,,3,16,,1,4,6,,14,24,,49,49,,,14,,2,0,1,,1,2,1,,,,,3,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,1ecsl87bl70f4okk6ug643t62,V. Nizigiyimana,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,968mlew2amftejfuaptayz6c5,A. Ovalle,Midfielder,0,,692,1,1,1,340,,8,42,163,5,7,,10,83,120,10,55,2,348,3,22,7,265,7,4,65,102,7,44,2,48,8,18,21,433,,9,12,54,105,1,10,30,1,3,10,2,74,8,7,,9,,34,99,,275,283,20,7,44,11,20,0,,10,,,,1,7,3,2,18,,2,3,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,0,1,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,7b0azpssg938q3ogff0xnecmi,A. Rodriguez,Midfielder,39,,107,1,,,58,,2,11,21,,,,,13,28,2,7,,58,1,,,45,1,,9,11,,4,,3,1,,5,69,,2,,5,17,1,10,3,,,1,,6,,1,,2,,3,19,,49,49,1,2,3,1,2,0,,2,,,,2,1,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,5rj4o98on4tpuglbnuh4yu1g5,C. Schneider,Defender,23,1,10,1,,,7,,,2,2,,,,,4,2,,3,,7,,1,,4,,,3,,,3,,1,,,1,11,,1,,1,4,,10,,,,,,1,2,,1,1,,1,1,,4,4,,,1,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,6kafwpionydcm9m6u5kwqhm8l,D. Smart,Forward,7,26,1141,2,1,,417,11,22,119,221,1,10,1,5,176,125,18,73,2,422,11,15,10,305,11,12,88,82,18,92,9,82,14,32,22,637,,16,10,88,91,30,10,46,4,14,4,8,97,1,12,26,16,,46,130,1,331,334,9,9,51,10,42,0,12,15,12,5,13,11,5,8,1,29,,1,9,4,,3,,3,4,3,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,54a2xankjy4asukg93gv7rxed,C. Tobin,Defender,13,1,1259,,,,595,1,1,33,122,,2,1,13,129,390,21,51,2,629,,4,1,443,10,9,117,151,2,73,1,63,14,3,45,779,,14,2,34,252,13,10,57,1,4,31,,78,61,11,1,14,,8,193,,484,512,44,15,21,17,26,0,,66,,,,,29,8,8,69,,6,6,12,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,0,0,,,1,,,1,,,
USA_USL_League_One,2020,Forward Madison FC,aivwolfof6izfr2xze9w7b4yd,J. Trimmingham,Defender,44,2,1095,,,,571,3,6,31,123,2,8,1,10,179,320,12,60,3,598,3,14,4,373,8,10,156,205,3,110,2,73,13,11,48,775,,13,4,40,272,11,10,58,2,6,37,3,87,70,9,2,13,,19,90,,421,442,47,10,29,17,21,0,1,96,1,,3,,42,8,6,69,,4,2,21,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1,1,,,,,
USA_USL_League_One,2020,Forward Madison FC,4v2oh5flirf9wtc1u9u42apnu,M. Vang,Forward,8,4,871,2,4,4,276,3,20,63,179,1,3,1,4,113,88,13,30,1,290,11,10,8,224,5,12,41,74,24,59,2,32,11,4,8,464,32,13,7,69,76,18,10,43,6,16,6,8,79,1,6,26,13,17,32,77,4,237,249,10,9,36,4,37,3,18,11,2,2,2,9,1,6,1,25,,,4,2,,2,,2,1,,1,,12,,2,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,
USA_USL_League_One,2020,Forward Madison FC,ezyl5fplg8zq6ricqz95ug639,W. Wojcik,Forward,9,6,1244,2,3,3,375,6,36,141,179,2,11,1,33,207,106,20,109,3,401,7,12,12,273,11,29,116,67,14,104,11,46,14,30,18,635,,16,7,110,100,57,10,78,9,19,27,8,170,6,12,6,16,,59,93,3,259,285,60,12,92,8,51,0,,7,,7,,23,1,20,,12,,3,8,,1,,3,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,
