liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Substitute On,Appearances,Index,Games Played,Yellow Cards,Substitute Off,Goals Conceded Inside Box,Starts,Goals Conceded,Clean Sheets,Goals,Right Foot Goals,Open Play Passes,Successful Passes Opposition Half,Total Passes,Successful Short Passes,Total Shots,Touches,Total Touches In Opposition Box,Shots On Target ( inc goals ),Assists (Intentional),Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Red Cards,Straight Red Cards,Headed Goals,Forward Passes,Unsuccessful Crosses open play,Throw Ins to Own Player,Successful Lay-offs,Corners Won,Backward Passes,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Fouls Conceded,Successful Dribbles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Ground Duels,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Left Foot Goals,Unsuccessful Crosses & Corners,Handballs conceded,Ground Duels lost,Tackles Won,Duels lost,Tackles Lost,Ground Duels won,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Aerial Duels won,Total Clearances,Aerial Duels,Unsuccessful lay-offs,Offsides,Unsuccessful Launches,Foul Attempted Tackle,Blocks,Interceptions,Corners Taken (incl short corners),Unsuccessful Corners into Box,Saves Made,GK Successful Distribution,Catches,Saves Made from Inside Box,Penalties Conceded,Throw Ins to Opposition Player,Penalties Off Target,Penalties Taken,Successful Corners into Box,Punches,Saves Made from Outside Box,Saves made - parried,Penalties Faced,GK Unsuccessful Distribution,Own Goal Scored,Goals Conceded Outside Box,Penalties Saved,Saves from Penalty,Clearances Off the Line,Hit Woodwork,Red Cards - 2nd Yellow,Foul Won Penalty,Penalty Goals,Goalkeeper Smother,Through balls,Saves made - caught,Drops
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,468tyx9h3cop16kzc5nklqnzd,Y. Romero,Forward,9,211,1,4,10,4,,2,10,3,10,,1,,30,7,38,26,4,50,6,2,1,9,1,22,27,1,,,,,,9,,,3,,14,1,2,16,20,1,10,,,11,6,,10,,6,,1,5,3,1,1,1,10,1,,,3,1,7,,2,,,4,,,,1,,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,26541l5aocezddfy5pge1f8bt,R. Rosette,Midfielder,11,406,,5,10,5,,2,14,5,16,,,,44,16,45,31,,88,1,,1,2,,30,31,1,2,1,,,,13,4,4,,1,8,4,,38,17,1,10,5,2,14,22,,15,,8,3,4,29,8,,4,4,34,,5,1,23,1,26,,6,,1,3,,,,2,,5,,,2,4,,2,2,1,,,,,,1,,,1,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,77oampof3ua3vgirpau3da50p,B. Savigne,Forward,10,450,,5,10,5,,,16,5,18,,3,3,37,16,47,34,4,84,8,4,,14,3,27,35,,,,,,,7,2,1,,,20,2,,31,19,1,10,2,2,12,6,1,10,,5,5,5,16,8,1,5,3,21,,3,,8,,13,1,8,,4,5,,,,,,5,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,6adaalrsl9aw59zs2vwox152h,C. Turca,Defender,2,51,2,2,10,2,,,3,,3,,,,12,,12,8,,17,,,,4,,9,9,,,,,,,4,,,,,3,1,,4,9,3,2,2,,3,1,,,,3,,3,7,3,1,,1,7,,,,4,2,4,1,3,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Cuba Under 17,7yp1692lx9v4nb7b0cir5v2sp,J. Vega,Midfielder,18,189,1,3,10,3,,2,3,2,3,,,,23,1,23,19,,34,,,,11,,19,19,,,,,,,3,,,,,6,1,,7,18,2,3,3,1,4,3,,1,,4,,3,11,5,,2,2,13,,,,6,2,8,,5,,,2,,,,,,2,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,d0zbbip252qbnchsrnbifr3e1,B. Albertus,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,em2mi5f3e709dgzxeb1djhp7t,R. Bazoer,Forward,11,28,1,1,10,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,140z3fcuw8hrju4wa2gr723ft,N. Bernadina,Forward,9,67,1,3,10,3,,2,2,2,2,,1,1,,,,,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,2v3p7ydp6015lkevkqlbwroix,R. Bolijn,Midfielder,6,168,,3,10,3,2,2,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,1gi1n49mfutxx24mgjq5qjbvt,Q. Burk,Defender,3,180,,3,10,3,1,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,2sqthzrkb4bm6gm0uvso1tre1,D. Cicilia,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,4urqlvd2t67jmq2a2wzezstt5,Q. Does,Forward,16,90,,2,10,2,2,,3,2,3,,,,1,1,1,1,,1,1,,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,afynh5et6b1dp7g2zyuobl3op,A. Dorothea,Midfielder,7,167,,3,10,3,,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,4v2bnomodep9ju9199zbo4dex,S. Fransinet,Forward,18,25,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,9jd30dyktl7micpqdlwtx9zhl,K. Juliana,Goalkeeper,1,180,,3,10,3,1,,4,3,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,1,1,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,47mzf4d69jh3dmz7zgknm4161,A. Kwidama,Defender,4,76,,2,10,2,1,,2,2,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,6rc3xrqgroxgihg0vxgmys1k9,R. Oleana,Midfielder,10,43,2,2,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,6lrtaqcofq1vagp7zwvauvkrt,S. Pieters,Goalkeeper,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,6zrdew7qhb5uw0mpf34jr4yy1,S. Pietersz,Defender,12,180,,3,10,3,,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,7l8mg4v9vw4emlp6ji32t93vt,D. Rosa,Defender,2,180,,3,10,3,1,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,bagph12orjujj5ghr2v2j1fqh,Q. Rustveld,Defender,5,152,,3,10,3,,1,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,f1bgjc8e3b4nd4a49b9moij1l,A. Suart,Defender,19,47,,1,10,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,8sf7fefmyaa08w1qo1ovlmaqx,J. Tyrol,Midfielder,8,78,1,2,10,2,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,ah7glyukhmx31jyh5blc4raax,L. Vrutaal,Midfielder,13,180,,3,10,3,2,,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Curaçao Under 17,cpxxyrhm64vuvlgryv5eqzjs9,R. Willems,Forward,17,125,2,3,10,3,1,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,bayg1ia4u4rte2bf6lzawnhm1,A. Alas,Midfielder,15,270,,3,10,3,,,8,3,10,,,,93,33,94,63,3,145,2,2,,28,,67,68,,,,,,,27,,1,,,12,3,1,34,35,9,23,7,2,26,27,4,21,1,21,5,5,33,24,5,7,3,41,,,,15,7,17,2,18,,4,2,,,,6,4,8,,,1,3,2,8,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,7xf3pkkkz6lvoat4jr03z9ucp,C. Barillas,Midfielder,14,165,,2,10,2,,1,6,2,7,,,,47,20,47,31,2,68,2,1,,7,,32,32,,1,1,,,,13,1,1,1,,14,1,1,27,13,1,14,4,1,15,13,,14,,5,,2,11,5,1,,2,17,,1,,9,1,12,,2,,,3,,,,3,,6,,,1,4,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,8289wef8xjv2q3bjqd5ar3und,E. Cartagena,Defender,3,45,,1,10,1,,1,4,1,4,,,,5,2,5,4,,12,,,,1,,5,5,,,,,,,2,,2,,,1,,,1,3,2,,,1,,1,,,,1,,,6,3,1,,,6,,,,3,1,3,1,3,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Forward,9,225,1,3,10,3,,,4,2,6,,1,1,50,21,52,34,5,87,6,2,,13,1,37,38,,1,1,,,,13,1,,1,,14,1,3,27,18,2,13,4,1,14,12,2,12,1,8,2,3,22,12,4,8,4,27,,1,,12,2,15,,10,,1,3,,,,2,1,5,,,1,2,,2,,,,,,,,,,1,,,,,,,,2,,,,,,1,1,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,eik02bkaui7bldff9psbqio6h,D. Chévez,Defender,4,270,,3,10,3,,,8,3,10,,,,44,8,53,25,3,104,4,,,12,,26,35,,,,,,,30,,,,,1,5,3,21,27,5,13,3,,18,10,,9,,15,4,9,17,17,10,4,,26,,,,8,5,9,,9,3,3,1,,,,8,11,9,,,4,,1,17,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,cbl77jgbrk2flhnk71nkuvcvd,J. Cruz,Midfielder,8,90,,1,10,1,,,1,1,1,,,,20,3,21,4,1,32,1,1,,2,,6,7,,,,,,,18,,,,1,,8,,14,4,4,6,3,,14,1,,10,,5,2,4,7,5,3,,,9,,,1,3,3,4,1,4,2,,1,,,,1,4,2,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,53ztjo53zgxknxcqrcyh92twp,D. García,Midfielder,10,135,1,2,10,2,1,,2,1,3,,,,40,23,45,22,4,75,4,1,,6,,25,27,,,,,,,23,1,5,,,3,3,3,29,4,2,15,6,1,18,13,4,17,,13,2,2,19,8,5,2,4,27,,1,,14,1,19,1,5,,1,5,,,1,3,,8,,,,5,,3,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,d7hue5zflfck8bv2h0x9lar55,J. Guardado,Goalkeeper,1,90,,1,10,1,,,1,1,1,,,,7,6,32,2,,41,,,,1,,2,11,,,,,,,29,,,,,,21,,21,5,,,,,21,2,,10,,8,,11,,2,9,,,2,,,,,,,,,2,,,,,,2,2,2,,,7,,,,,,6,7,1,3,,,,,,1,3,3,,10,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,1ci04tp2awp0cqz4eshn7vld5,D. Guatemala,Defender,20,90,1,3,10,3,,2,2,2,2,,,,26,12,26,16,,51,2,,,8,,17,17,,,,,,,11,,1,1,,5,1,,18,5,4,8,2,1,9,2,1,8,1,6,,1,19,9,1,4,4,20,,,,10,3,11,1,9,,,1,,,,,,1,,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,13lxpfhc6cpevu257n3paoicp,E. Guzman,Midfielder,6,255,,3,10,3,,1,8,3,10,,,,96,52,112,65,3,148,,1,,26,,66,78,,1,,,,,56,,,,,5,14,2,41,27,6,20,2,2,34,25,4,30,1,14,3,6,19,15,13,5,1,28,,2,,7,5,13,1,12,,2,6,,,,3,3,9,,,4,1,,2,3,2,,,,,,,,,1,,,,,,,2,,,,1,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,41m6tiurk38hl0q9jamm3rv1l,M. Gómez,Midfielder,17,131,,2,10,2,,2,5,2,6,,,,18,3,21,17,1,31,,,,2,,16,19,,,,,,,5,,,,,5,1,1,3,16,3,1,4,,2,9,2,2,,5,,,12,5,2,1,,14,,,,8,3,9,,4,,,1,,,,1,,2,,,,2,1,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,45kw3ynqu4c8m9myzugkv6uw9,R. Lopez,Midfielder,13,270,,3,10,3,1,,8,3,10,,,,79,34,83,52,3,161,1,,,1,,54,57,,1,1,,,,46,2,20,,1,10,7,3,49,24,10,19,5,,26,26,,21,1,12,4,10,33,19,5,6,7,37,,5,,17,8,18,2,16,,2,1,,,1,3,2,4,,,3,4,,5,,,,,,,,4,,,,,,,,,,2,,,,1,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,evt2m9gv72yhjale1s91869d5,K. Menjívar,Defender,2,270,,3,10,3,,,8,3,10,,,,88,38,92,55,3,153,2,1,,24,,63,66,,2,2,,,,52,4,11,,1,9,8,2,38,30,7,18,6,1,26,7,3,23,1,12,6,7,24,12,11,4,,26,,4,,12,5,14,2,12,3,2,2,,,,,5,2,,,2,4,1,6,,,,,,,,6,,,,,,,,,1,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,57gs56i0jpybszqg65cpjc99l,R. Ramirez,Forward,11,82,1,2,10,2,,1,2,1,2,,,,16,8,18,11,1,30,1,,,2,,10,11,,,,,,,7,,,,,7,1,1,13,3,1,6,4,1,7,2,1,7,,1,,,14,4,,2,2,16,,,,10,,12,1,4,,,2,,,,,,2,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,bj8bbyowdl5fmthwxn0idlnt,S. Ramirez,Defender,19,15,1,1,10,1,,,1,,2,,,,8,5,8,6,1,16,1,1,,3,,6,6,,,,,,,4,1,,,,1,,,7,1,,2,,1,2,,2,3,,1,,,4,1,,,2,4,,1,,3,,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,7csd9e4ga2p90zyawcpgdc82x,T. Romero,Goalkeeper,18,180,,2,10,2,,,7,2,9,,,,15,5,44,11,,65,,,,5,,9,21,,,,,,,36,,,,,,23,,23,16,2,,1,,23,3,,18,,24,,5,3,2,10,,,3,,,1,1,1,1,1,2,1,,,,,,,,,,,8,,,1,,,6,16,1,4,,,,,,,2,2,1,11,,2,1,1,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,eubjn5oqwsiyfs8v4enndxhpl,R. Santamaria,Midfielder,12,19,1,1,10,1,,,,,,,,,8,3,8,3,1,14,,,,3,,3,3,,,,,,,4,,,,,,3,1,6,,1,2,,,5,1,,1,,3,1,4,2,2,,,1,3,,,,1,1,1,,1,,1,,,,,1,,1,,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,es5djm3819gnuyyn5rzc5fca1,A. Saravia,Midfielder,16,75,1,1,10,1,,,1,,1,,,,19,8,19,10,,34,,,,,,12,12,,,,,,,10,,,,,3,2,,10,4,4,5,1,,7,6,2,7,,4,1,,8,7,2,2,,11,,,,3,3,4,1,5,,1,1,,,,2,1,3,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,f1c38frevxtdgeucwwxzred49,F. Villalta,Forward,7,113,2,3,10,3,,1,5,1,7,,,,9,6,18,12,1,33,5,,,3,,6,12,,,,,,,4,,,,,9,3,1,12,6,1,3,2,,6,2,2,3,,2,,3,9,6,,4,4,11,,,2,4,1,5,,5,,,1,,,,1,1,2,,1,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,El Salvador Under 17,618dhnbchks1c17qhhe7nud49,G. Ávila,Defender,5,180,,2,10,2,,,7,2,9,,,,38,2,38,23,,65,,,,12,,23,23,,,,,,,17,,,,,5,6,,19,21,2,9,4,,15,4,,8,,1,1,7,12,9,,4,1,15,,,1,6,2,6,,6,,1,,,,,3,8,3,,,6,2,1,6,,,,,,,1,1,,,,,,,,,1,2,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,eqixq575n7mo587fic8qwogdl,I. Basquin,Defender,17,163,,3,10,3,,2,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,79tcg817gbaiysxrkxk2rkyy1,A. Belus,Forward,5,149,,3,10,3,,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,e9dfv4h0f89pnrl5u1adt4kbt,L. Casseus,Forward,7,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,2cigxjw6mvphd2neuft1qv3e1,T. Charleus,Defender,15,29,2,2,10,2,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,794bejs6drmv5bq2zqxdstrl5,B. Kelly Clerge,Defender,3,180,,3,10,3,,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,ei1hz02v5mto04mymrj64y9k9,J. Duverger,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,3fjx8lzynkghj9q8jgbxg85bd,N. Wellokfy Elysee,Forward,9,17,2,2,10,2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,eyxulu2gpk7ry87vpytsmlx49,C. Etienne,Defender,19,23,1,1,10,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,3jnl7p4iyzvpflxj835nmcq21,J. Junior Etienne,Defender,2,157,,3,10,3,1,,1,3,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,76txffl0gyw9021a6m11pdpt5,V. Etienne,Midfielder,20,144,,3,10,3,,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,75yf3v7jqbe0mtzjerm4feui1,J. Guillaume,Defender,13,180,,3,10,3,,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,ecikirj22qzmxyxtiz1ciw4ix,D. Jean Jacques,Midfielder,16,180,,3,10,3,,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,ba7ma63pdejare6a7n1xhqr55,D. Joseph,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,czxa5fvq66625u8hg8wu0sr8p,A. Jérôme,Goalkeeper,1,180,,3,10,3,1,,4,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,d7wh7le28dvuw76g3ctdeavop,S. Lucien,Midfielder,8,28,1,1,10,1,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,5uccoryfdmm2ol5wlvqhozkyx,O. Leveille,Midfielder,6,180,,3,10,3,1,,4,3,4,1,1,1,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,7vw5hsg93dqixkzkieevpt4h5,M. Michael Martine,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_U17,2017 Panama,Haiti Under 17,8gx43mauga4w8hzhavpuy6pk9,S. Mondestin,Forward,11,77,1,3,10,3,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
