liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,Charlotte Independence,616x42afdja89ng8xzh47dxbd,T. Mbuyu,Midfielder,11,328,239,26,167,33,,554,32,119,353,183,201,203,,35,126,,555,,39,37,,35,10,40,2822,,,354,,85,436,,1150,2,,,9,4,1,44,94,22,1,39,7,4,120,9,,218,18,31,25,6,182,9,329,71,,45,,161,35,19,18,6,67,36,36,45,,23,44,5,374,16,2,156,54,1,39,,44,1,21,17,147,,165,1,4,17,14,53,29,6,3,3,,,5,,4,,3,4,,3,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,90ztownk01wxk0shb41mum4gk,A. Morrison,Midfielder,32,2,2,,,,,2,,,2,1,,,,1,1,,2,,,,,1,10,,3,,,2,,1,,,3,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1o9gtc0b71tummwmj1ycpxp1w,B. Ndiaye,Midfielder,27,279,128,11,123,8,,358,8,162,287,89,71,48,,16,58,,361,,10,25,,16,10,18,822,,,290,,77,88,,479,0,,,16,,,1,9,4,6,2,2,,72,,,45,10,7,11,,22,,62,15,,5,,53,5,6,4,,9,23,7,39,,1,1,,101,1,8,56,8,,2,,24,,,1,40,,8,,,11,3,8,4,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,95p5exnd7bm81vbir9y5zp9be,F. Ngah,Defender,2,264,185,27,153,5,,346,7,113,287,118,59,47,,23,54,,350,,8,19,,23,10,14,623,,,291,,33,90,,529,0,,,4,7,,2,9,10,1,6,1,7,46,1,,32,3,5,12,49,27,1,63,10,,19,,45,2,3,,,29,5,5,9,,2,3,1,72,1,18,40,6,1,7,,2,2,1,2,36,1,9,5,,16,,6,11,1,0,1,,,7,,,,,,1,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,hjyr7mwtn82wuf2akzl928k5,G. Obertan,Midfielder,56,654,525,30,289,18,,820,13,174,651,208,169,170,,28,71,,853,,17,23,,28,10,23,1597,,,684,,195,261,,1144,0,,,29,15,5,11,25,5,3,24,4,15,161,3,,91,2,7,7,11,61,4,128,20,,15,,146,5,16,30,2,20,30,24,59,,11,23,2,187,5,10,96,15,,24,3,23,,12,19,67,,50,,7,14,2,21,34,1,3,2,,1,,,4,,3,4,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9jkyl8iz1bijq4nu2ac4kahg,D. Akyeampong,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1fs7rq391ssjoyodqa5b9xyax,A. Pack,Goalkeeper,1,402,99,180,509,35,42,404,38,483,286,134,284,223,99,35,245,29,866,86,45,61,129,35,10,279,3177,341,,582,391,223,293,32,1247,0,,,19,,,1,1,,,,7,,,,,6,38,,,,3,,13,,,,,5,,1,,,,3,1,22,,,,6,35,,,29,1,,,,9,,,1,10,,1,,,41,,1,1,,,,,,13,,7,,,,1,10,7,28,6,2,3,,2,,,,,1,1,,
USA_USL_League_One,2023,Charlotte Independence,f3c8i0krxzx95n116943o5zbo,I. Scheer,Midfielder,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,c8xn3uvbzfa8l5nr2s2kqaihg,L. Sowinski,Midfielder,0,14,12,,5,,,17,2,2,14,5,3,3,,6,4,,17,,3,1,,6,10,,38,,,14,,6,8,,29,0,,,,,,1,3,,1,1,1,,1,,,8,,,,,6,,9,,,,,3,1,,,,,2,1,2,,,,1,11,,6,3,3,,1,,2,,,,3,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,b4cookdvowyvfm2lghy2ezfu1,N. Spielman,Defender,4,1481,398,105,705,34,,1750,38,1189,1546,424,213,138,,35,187,,1799,,44,76,,35,10,119,3155,,,1586,,564,228,,2180,3,2,,75,1,1,3,6,12,30,1,6,1,106,2,,80,34,15,36,2,36,2,90,21,,17,,94,7,,,,29,44,16,119,,2,11,6,209,,1,129,1,,1,,9,,9,6,54,,38,1,,176,,26,5,2,0,,,,10,,7,,,,,10,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,90l1s5s2aumy5bvcoore6xwtm,C. Talboys,Defender,15,25,8,8,9,,,33,,25,32,11,1,1,,4,3,,34,,1,,,4,10,,35,,,33,,10,2,,40,0,,,,,,,,,,,1,,4,,,3,,,,2,1,,2,,,1,,1,1,,,,1,2,,2,,,,,4,,4,1,,,,,,,,,1,,,1,,1,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,9u5iicsaw7wgo3eif6ys0fqxg,M. Wright,Defender,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Charlotte Independence,1m1s5p5j607baa6lany39txxw,L. Álvarez,Midfielder,14,241,194,22,84,,,311,8,78,258,71,56,79,,30,44,,319,,9,13,,30,10,11,497,,,263,,97,137,,499,0,,,9,9,1,8,25,5,1,22,1,4,67,1,1,61,1,4,4,6,51,1,90,11,1,9,4,45,6,,6,1,14,10,19,19,,3,11,2,109,1,30,48,13,2,36,1,6,20,8,5,39,13,23,,,4,,15,14,1,0,,,,1,,2,,1,2,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,egs4p2ajho0ldnz5p5ya7dcrt,J. Brady,Defender,31,84,40,2,43,3,,109,5,47,83,2,26,22,,4,13,,112,,6,11,,4,10,10,266,,,86,,37,44,,182,0,,,,1,,,3,2,,5,1,1,30,,,14,5,1,2,26,11,,19,6,,5,,16,,1,,,7,3,1,3,,,,1,22,1,1,8,2,2,7,,,2,,,8,2,,5,,8,,5,1,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,4,760,380,93,474,25,,1035,40,485,828,96,210,186,,27,129,,1063,,46,64,,27,10,98,2281,1,,853,1,352,309,,1561,0,3,,35,12,,11,19,22,14,40,6,12,141,3,,123,22,22,16,110,88,3,203,39,,50,,112,19,3,,,72,35,11,70,,6,12,8,273,4,2,150,10,1,40,,33,,6,1,115,,18,20,1,68,1,44,16,3,0,,,,9,,9,3,,,1,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,cq2uqgo61tdyxh9mnhsldxsrt,C. Enriquez,Midfielder,6,111,85,7,33,5,,136,10,36,114,37,22,30,,9,14,,140,,10,6,,9,10,6,466,,,118,,35,51,,212,0,,,3,3,,2,7,1,1,4,,,35,,,22,1,3,1,1,18,,30,6,,2,3,16,1,3,3,,3,4,5,7,,2,10,2,37,,4,15,2,1,14,1,4,12,8,4,12,9,9,,,1,,3,7,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,1ty4zl4wpurw97qos06gf105w,E. Espinoza,Midfielder,99,261,240,34,84,9,,362,18,87,282,62,83,160,,21,54,,378,,19,13,,21,10,19,978,,,295,,122,216,,658,0,,,3,32,1,18,23,4,1,46,1,10,110,,2,59,2,8,6,8,49,,97,24,,4,15,64,8,5,8,,8,10,7,13,,7,20,3,110,,12,51,10,,90,4,33,44,13,5,48,28,25,,1,2,3,14,24,,,,,,,,2,,3,3,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,9hnukh2rve8lf84pv21rlrecq,J. Filipe,Midfielder,21,228,192,12,122,11,,312,19,68,224,80,89,114,,13,37,,329,,20,18,,13,10,14,976,,,240,,61,178,,579,0,,,8,20,5,7,17,5,2,14,1,7,66,,2,73,4,10,9,3,62,2,118,28,1,14,11,75,19,8,14,2,19,11,9,19,,8,19,2,137,2,2,64,5,,43,3,28,39,11,6,56,22,18,,,7,,33,17,1,1,,,2,,,5,,5,6,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,208io2neq09rtpsvbpnhc54ic,Walter Varela,Midfielder,15,266,205,18,93,12,,334,16,82,278,84,56,66,,18,63,,340,,22,7,,18,10,9,973,,,284,,61,147,,573,1,,,7,3,2,6,37,4,2,15,6,2,102,,,95,,19,4,13,85,1,144,26,1,13,1,47,11,9,2,1,17,10,18,17,1,8,15,2,161,9,6,66,19,,17,,24,5,7,6,59,2,21,2,1,4,,23,8,1,0,,,1,1,,3,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,czr1rtxdqooe7wzmjgkcdc5xw,J. Guadarrama,Defender,3,33,23,1,22,1,,51,6,12,33,19,18,17,,7,4,,52,,6,5,,7,10,7,147,,,34,,3,34,,127,0,,,2,1,,2,8,3,1,3,,1,8,,,22,2,5,5,23,16,,25,7,,4,,11,4,,,,7,6,1,8,,1,3,1,33,1,6,11,5,,4,,1,1,2,1,9,1,5,2,,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,5ok7sc9enrltxss201yo8cciy,O. Gómez Tapia,Midfielder,17,346,249,28,131,14,,460,28,129,370,126,90,74,,18,81,,464,,30,23,,18,10,14,1196,,,374,,117,135,,653,1,1,,22,4,6,5,9,6,4,7,2,4,90,1,,80,3,16,15,4,54,1,102,23,,15,,76,14,8,11,,21,26,12,48,,7,13,2,150,2,4,70,2,3,7,,15,,6,2,48,,23,,,14,2,27,21,0,1,,1,,1,1,3,,1,2,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,dntorsr8bza6jf3lf99p1r4t0,P. Hernandez,Midfielder,14,308,225,25,165,18,,451,36,119,331,40,120,127,,29,88,,453,,40,31,,29,10,30,1648,,,333,,121,256,,897,0,2,,25,11,1,9,36,14,2,38,4,11,127,2,1,128,10,12,29,92,97,2,173,38,,36,,90,21,9,2,,50,31,10,56,,8,20,4,229,3,11,101,14,1,38,,16,,12,6,76,,48,11,,18,2,38,16,2,0,,,,4,,6,,1,3,1,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,xxr4tifwb9zpm6qwjrj5jv11,R. Jérez,Goalkeeper,1,132,19,46,137,8,6,133,10,159,100,60,77,54,23,8,62,11,255,12,15,23,18,8,10,76,720,76,,178,80,58,79,3,327,0,,,4,,,,,,,,5,,,,,,11,,,,,,,1,,,,1,,,,,,,,4,,,,1,4,,,4,,,,,,,,,,,,,,12,,,1,,,,,,5,,3,,,,,,1,5,1,,1,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,9y4qb3exruvm5dacxqvbbvb3d,R. Kraft,Midfielder,98,474,329,29,261,25,,655,50,207,488,169,169,208,,31,112,,672,,56,51,,31,10,45,2236,,,503,,80,328,,1150,0,,,18,33,1,23,18,13,2,60,6,19,162,,,90,12,15,24,98,55,2,110,41,,16,13,124,1,11,1,2,29,35,10,53,1,10,25,8,163,1,6,73,6,1,90,9,16,39,15,12,55,23,38,16,1,17,6,18,23,1,1,,,2,5,,5,,5,6,,,,,,,,,,,,2,1,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,ckof9qc0zfemuieqgsz8vgt1w,F. Liborio,Midfielder,13,435,286,48,197,10,,553,21,197,478,152,75,61,,20,59,,558,,24,19,,20,10,23,1068,,,483,,120,107,,708,0,,,14,,1,3,9,10,5,5,3,,89,,,44,3,10,23,7,32,,76,13,,6,,52,8,2,7,,16,12,11,26,,,,5,102,2,10,58,6,,5,,17,,,,44,,,1,,10,,16,9,,,,,,,,1,,,1,1,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,8n2bppwta5ug4nawajawt0n6y,A. Lombardi,Defender,22,561,373,67,410,22,,824,35,273,604,253,223,220,,23,140,,851,,42,60,,23,10,90,1970,,,628,,47,349,,1333,0,,,36,18,,11,15,14,14,55,7,16,141,,,91,27,20,19,115,59,,143,37,,21,1,133,11,2,,,35,32,17,68,,9,13,5,211,1,1,120,9,,57,2,32,4,4,7,84,1,32,23,,31,1,22,27,,,,,,11,,4,,1,1,1,1,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,67s6ffuoucuzbgvj6h1zzigut,M. Lomis,Forward,9,104,70,4,50,9,,143,12,40,91,24,52,43,,12,15,,160,,13,11,,12,10,1,767,,,108,,32,93,,265,0,,,28,2,,4,17,1,,2,1,2,54,2,1,75,,1,6,1,35,2,49,5,,3,,51,5,7,9,1,4,40,,68,,4,16,2,117,1,3,42,2,1,2,,10,,12,5,14,,33,,,6,10,12,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,7z00n6wf71r5xf4f1m4stp8lx,M. Madrid,Defender,23,446,136,41,221,14,,553,21,351,461,146,95,56,,15,62,,582,,24,39,,15,10,46,1175,3,,487,3,178,107,,747,0,,,46,,,,4,2,19,,3,,37,,,47,20,2,16,,31,,56,6,,12,,49,8,2,,,14,16,3,62,,,4,2,118,,1,71,1,1,,,9,,4,,25,,10,,,74,1,26,2,,,,1,,3,1,6,,,,1,,,,,,,,1,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,2m28wyud6xi78nt8e92p9keay,M. Malango,Forward,10,185,155,15,56,12,,256,25,52,191,78,65,79,,25,36,,265,,29,14,,25,10,7,1188,,,200,,55,247,,612,1,,,17,7,2,25,82,1,1,28,4,7,76,3,2,128,2,14,4,8,110,3,175,34,,6,,58,7,7,8,2,7,18,45,35,,7,25,7,210,12,13,82,42,2,28,,13,,18,10,65,,84,2,1,5,4,17,22,2,1,1,,,2,,1,,1,1,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,6df08vjd9oynh6tgj5n2mbd1x,C. Marsh,Midfielder,11,288,223,23,99,19,,362,30,96,292,59,74,97,,29,77,,385,,35,7,,29,10,14,1620,,,311,,127,200,,708,2,,3,5,8,1,11,47,3,,12,5,5,100,11,1,104,2,12,3,7,92,12,186,27,2,21,2,60,13,13,5,1,24,12,34,17,3,27,42,4,203,4,10,99,22,1,30,4,36,13,15,6,94,11,59,1,,,7,28,24,6,6,11,,1,1,,9,,2,2,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,b04dnzjt176a4hyhff3j1p7u1,R. Mensah,Forward,20,246,186,16,88,20,,353,41,78,229,118,124,129,,28,52,,386,,47,8,,28,10,11,1814,,,262,,64,239,,681,2,3,,59,2,,11,44,5,,13,6,2,116,10,1,173,,8,3,3,94,12,156,16,,10,,113,19,8,16,8,15,79,17,138,,25,50,6,294,3,8,121,13,2,13,,30,,25,11,62,,97,,1,12,17,40,13,9,3,1,,2,,,1,,1,1,1,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,7fid0tcjau3ken4my1hy554ut,T. Nicklaw,Defender,25,198,54,16,92,7,,250,14,160,205,60,45,34,,9,28,,259,,14,11,,9,10,23,560,,,214,,94,52,,330,0,,,7,,,,,4,7,,,,13,,,16,5,,5,4,5,,20,,,3,,22,3,2,,,7,11,,18,,,,4,38,,2,22,,1,,,8,,,,15,,1,4,,21,,5,,,,,,,3,,3,,,,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,7ic4iro02h8l2n9cm15maazv8,Y. Paez,Midfielder,7,15,8,,7,1,,23,1,7,15,4,8,4,,4,4,,23,,1,4,,4,10,2,59,,,15,,5,13,,39,0,,,,,1,,2,,,,,,7,,,7,1,2,,,7,,12,4,,4,,6,1,1,,,4,,,,,,1,,12,,3,5,1,,,,1,,1,,5,,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,4n4aovhwg0v1ebxnrv892lnmx,A. Paoli,Midfielder,24,407,213,33,152,11,,509,15,227,437,140,72,50,,19,70,,512,,18,27,,19,10,30,1030,,,440,,143,94,,592,0,1,,7,,,1,11,3,3,5,3,,77,1,,41,6,4,4,2,23,1,44,9,,9,,42,4,5,4,,12,18,3,25,,1,3,4,69,2,8,28,2,,5,,6,,2,1,21,,1,,,12,,6,8,1,0,,,,1,,2,,,,,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,7zpwounu4f49hwg3yccgnv7xl,R. Rentería,Defender,2,262,80,18,124,10,,325,13,200,274,47,53,40,,12,32,,333,,17,14,,12,10,23,914,,,280,,128,62,,431,0,1,,15,,,1,2,1,9,1,4,,34,1,1,30,9,6,8,4,20,1,35,7,,10,,30,3,4,,,11,10,,25,,1,3,1,60,,2,30,1,,1,,4,,2,,15,,6,1,,38,,12,1,1,0,,,,1,,4,1,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,3qt6pi6jiz2g55a8cud3r9dqt,Ualefi,Midfielder,8,842,447,102,347,29,,1046,47,498,888,275,159,107,,30,166,,1103,,55,55,,30,10,45,2316,,,944,,304,190,,1328,0,,,21,1,1,2,9,21,8,3,8,1,177,,,88,11,16,20,6,75,,156,23,,23,,114,15,14,5,,44,13,16,34,,2,9,7,190,1,1,102,3,,3,,21,,7,4,81,,3,,2,23,,31,20,,,,,,1,,1,,1,2,2,1,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,4eokau9viz5x74y7rcnynxq09,A. Tejera,Forward,29,46,25,2,30,5,,68,15,24,30,14,38,35,,17,8,,86,,16,4,,17,10,1,558,,,48,,9,62,,165,0,1,,17,1,,5,12,,1,1,1,1,33,1,1,54,,4,1,1,23,1,38,8,1,,,37,3,4,,,,31,2,48,,5,10,2,86,,12,32,4,,1,,13,,5,2,15,,28,,1,4,3,12,2,1,0,,,,,,3,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,939gdb6x3mj8fuxveqvlomcid,M. Williams,Defender,5,983,385,122,609,28,,1302,49,721,1047,447,265,168,,29,160,,1370,,57,101,,29,10,137,2501,2,,1105,2,235,297,,1684,1,,,62,1,,1,6,9,23,4,8,1,79,1,1,113,35,10,31,29,59,1,101,18,,19,,128,11,2,1,,28,54,8,116,,2,8,6,217,,1,104,3,1,4,,6,,6,1,42,,20,3,1,101,,39,4,1,0,1,,,19,,10,2,,,1,2,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Chattanooga Red Wolves SC,63u9wjzi0aypii7kvy9qt6ne1,C. Ávilez,Goalkeeper,12,334,106,159,464,24,29,416,44,387,298,128,239,197,56,24,190,21,732,44,47,43,74,24,10,230,2109,179,,493,195,140,240,29,940,0,,,9,,,2,,1,,,3,,,,,2,30,,,,1,,11,1,,1,,9,1,,,,2,1,3,10,,,,6,21,,,19,,,1,,5,,,,10,,,,,22,,1,3,,,,,,14,1,1,,,,1,2,7,11,6,2,,1,,1,,,,1,1,,
USA_USL_League_One,2023,Forward Madison FC,caig6rkgf5x70gzr20s4gr4rt,N. Bartman,Forward,24,435,343,28,175,27,,582,28,131,457,145,125,127,,31,69,,588,,33,18,,31,10,23,2153,,,463,,123,260,,921,1,,,7,11,5,15,52,6,2,18,5,8,145,4,2,122,8,13,10,6,104,5,173,28,,18,2,102,14,21,18,3,24,18,12,25,,16,31,4,198,5,4,76,28,2,20,2,33,6,15,15,69,2,63,2,,2,5,31,21,2,3,2,,1,1,,1,,2,3,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,dppygy8o0csc5z6w5phgpiy38,J. Benitez,Midfielder,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,8uimwt8vwnzb1ryvvlsh8b74l,S. Brotherton,Defender,12,535,121,56,215,13,,623,13,470,539,234,87,54,,16,46,,678,,18,33,,16,10,46,1215,33,,591,33,200,92,,808,0,,,26,,,1,2,3,11,,5,,29,,,26,13,5,8,,16,,38,7,,10,,41,3,4,,,13,10,3,36,,,3,4,74,,3,48,,1,,,6,,3,2,22,,9,,,57,,11,,,,,1,,3,1,3,1,,,,4,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,9,394,254,6,118,25,,524,33,148,342,137,182,162,,31,52,,582,,41,28,,31,10,8,2452,,,400,,164,378,,1123,2,2,1,113,2,4,18,94,8,8,8,8,2,163,10,1,265,2,15,6,1,162,11,257,29,1,3,,174,13,1,26,6,11,103,33,216,1,38,89,5,473,6,6,208,40,9,8,5,52,,51,21,95,,172,,13,43,23,64,33,5,6,3,,1,,1,10,1,1,1,,6,,,,,,,,1,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,1411z65yde6upoofkxdpymmp6,M. Cichero,Midfielder,14,306,198,23,138,15,,441,18,135,316,111,125,104,,28,57,,454,,24,38,,28,10,15,1341,,,329,,93,180,,647,1,2,,27,4,2,6,16,3,5,13,6,3,112,2,3,90,3,9,11,12,62,2,97,26,,5,,110,16,13,7,,8,28,5,55,,9,30,2,152,,13,62,7,,17,2,22,2,21,5,35,2,37,,1,6,4,30,17,2,0,,2,,1,2,5,,,1,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,az5cbu4lip5n2y7jxk0do07l6,E. Conerty,Forward,8,102,61,4,32,2,,126,8,45,103,51,23,26,,21,22,,129,,9,3,,21,10,7,362,,,106,,23,42,,201,0,,,3,,,2,5,6,3,2,1,,23,,,22,1,4,3,3,21,,42,7,,3,,16,9,1,3,,9,1,3,4,,1,6,3,46,1,19,24,2,3,6,,9,3,5,4,21,3,10,,,4,,14,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,a8nwfr7qx711qnvi49q2tfp7u,J. Crull,Defender,16,1512,700,124,832,33,,1891,36,954,1569,751,332,241,,33,191,,1968,,44,141,,33,10,141,2933,,,1636,,136,487,,2657,0,,,61,18,2,8,21,21,17,50,8,18,249,2,1,119,45,26,41,154,71,2,170,58,,44,,191,5,,,,65,48,16,109,,11,20,6,279,2,,160,12,,50,,18,,9,5,99,,47,54,,88,1,16,35,2,0,2,,,11,1,1,1,,1,2,12,,,,,,,,1,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,dfyyn9gd8jlfs0krwucne5hbd,P. da Silva,Midfielder,44,163,124,6,62,4,,207,9,57,165,43,45,59,,13,19,,214,,10,13,,13,10,8,482,,,169,,54,89,,329,0,,,6,12,2,8,10,1,1,11,1,3,55,,,38,,3,2,3,29,1,57,10,1,4,8,37,7,4,3,,5,9,6,15,,1,5,1,72,1,9,34,5,,27,2,17,23,4,3,28,13,10,,,6,,15,10,0,1,1,,1,,,3,,1,1,,,,,,,,,,,,1,,,,,
USA_USL_League_One,2023,Forward Madison FC,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,17,620,375,15,127,28,,730,25,264,632,289,98,86,,33,114,,733,,31,29,,33,10,11,2387,,,635,,46,265,,1245,2,1,,15,4,2,14,85,16,4,17,6,4,271,6,2,141,3,28,25,62,116,6,238,48,1,19,,87,11,17,9,3,35,25,39,40,,16,24,4,278,4,5,137,51,,17,,48,,8,11,122,,98,1,,15,3,20,21,4,2,2,,,1,,3,,3,3,,6,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,5ifl9eohtjv7k67yxppget2zu,F. Jno-Baptiste,Forward,18,49,35,1,8,4,,56,4,15,44,18,12,10,,14,8,,62,,4,2,,14,10,1,336,,,50,,13,42,,126,0,,,4,,,1,6,3,,,,,23,,1,21,,2,3,,13,,24,4,,,,11,3,4,4,,3,8,5,12,,3,7,1,36,,10,15,4,,,,3,,4,2,11,,20,,2,1,,6,1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,Forward Madison FC,7trxh0qysheh26v5t8nh787e2,D. Kigeya,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
