liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,8vjv4ix1zqi58118r6tyqhhhx,F. Calvo,Defender,15,111,2,82,1,,35,4,8,15,38,,4,85,,2,,70,2,12,,40,2,11,4,1,,2,98,,2,1,5,35,10,3,3,2,1,8,3,2,1,2,,,3,9,70,73,3,,,,5,,,2,,,,,2,,1,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,bzb96y82gcod1quxxvz6csvyt,J. Campbell,Forward,12,342,2,148,34,,78,1,3,62,42,6,29,152,3,9,10,113,3,32,,11,3,33,22,4,5,5,222,3,4,,44,38,10,21,7,5,,47,1,3,6,4,3,,23,69,116,120,3,1,,5,26,1,3,21,,,1,2,3,5,4,11,6,2,3,1,,3,,,,,,,,,,,,,,1,1,,,,,,,1,,2,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,52cki9zte648usjhlutb0x239,Allan Cruz,Midfielder,13,390,,176,34,1,75,2,3,44,73,8,28,178,,8,,143,4,31,,50,4,24,23,4,5,7,234,,4,,39,64,10,24,4,10,6,50,2,4,,4,,1,21,30,145,147,11,1,1,7,26,1,7,18,1,1,4,2,5,5,6,9,3,,1,1,,3,,,1,1,,,,,,,,,,,,1,,1,,,,,,2,,,,,1,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,Defender,6,320,1,176,4,,40,11,16,31,111,5,15,182,,5,,135,3,31,,76,1,21,12,3,1,10,219,,4,2,10,83,10,13,16,1,8,20,15,3,,4,,,5,19,147,151,10,1,,3,7,2,6,5,5,2,,1,2,2,4,4,,,1,,,1,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,373320n20gpzgazgw4i06dl62,K. Fuller,Defender,4,210,10,63,12,,35,2,2,23,22,6,6,65,,7,,55,3,8,,12,1,5,6,2,3,5,121,,2,1,25,16,10,11,2,4,1,27,7,3,2,2,,1,15,25,55,57,2,,1,2,16,4,2,10,,1,3,1,1,2,7,8,3,2,,,2,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,2earc7j2kp3tveehpnxtv1exh,C. Gamboa,Defender,16,198,8,108,13,,45,3,3,31,48,6,16,112,,6,2,90,1,19,,6,,13,11,2,5,8,162,,3,,21,40,10,17,3,5,5,27,3,1,2,3,,,9,53,89,93,6,1,,5,10,1,8,12,1,1,2,,1,,6,,,2,1,,3,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,4x7028jq272nhqkcltmmgs91x,M. George,Forward,11,249,,43,15,,23,1,2,20,8,,13,46,2,6,,31,3,15,,16,1,13,7,3,,2,71,,4,,7,8,10,5,,4,1,17,1,3,,4,,,3,7,28,31,10,,,,12,,1,4,,,,5,9,8,,15,,,1,3,,3,,1,2,,2,1,,,,,,,,,3,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,5h4u3lqd2vmi373fi8ajsaimt,G. González,Defender,3,90,2,58,6,,6,3,8,15,41,1,6,61,,,,46,2,14,,4,,9,1,1,2,5,73,,1,,1,24,10,5,1,,4,5,3,2,,1,,,,27,45,47,4,,,,,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,bwq89z2cncu4pscz9xs3a6kt1,R. Leal,Midfielder,2,222,1,59,7,3,39,,1,26,12,4,11,60,,5,2,46,3,12,2,29,5,13,13,2,4,2,110,2,3,,26,19,10,14,2,8,,28,2,3,3,3,,,12,5,47,48,2,,,2,14,2,4,14,1,1,3,3,2,3,4,6,2,3,2,2,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,dui6katywf23bhudwmt370d05,M. Madrigal,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,66zgg8oyv7c7cvkujkan5ptxx,R. Matarrita,Defender,22,108,7,53,13,2,21,1,1,21,27,1,6,53,,2,3,46,2,7,,29,2,5,8,1,6,4,89,,2,,12,11,10,4,,,,13,,2,2,2,,,8,,46,46,1,,,1,9,,4,4,,,3,1,1,1,,,2,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,7wdltsjv7qtmpzw4hrx2e9tqt,J. McDonald,Forward,14,169,,17,5,1,11,,,13,3,1,5,18,2,2,1,13,,5,,4,,7,4,2,2,,41,,3,,8,4,10,9,,2,5,20,2,,2,3,,1,4,5,12,13,12,,1,1,11,,,4,,,2,1,7,2,1,4,1,2,,,,1,,1,,1,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,8k3z7zd8xy0rhyvxzhmygiuvp,L. Moreira,Goalkeeper,23,390,,97,,,11,22,40,42,97,,1,149,,,,86,4,41,,24,,32,41,4,,9,188,,4,,,84,10,,22,,,,3,4,,4,,,,41,73,108,,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,12,48,1,4,4,8,12,,,,,,,,,,,2,,,2,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,9syvwkayarvzchmkjpysurowl,B. Oviedo,Defender,8,279,18,114,25,1,45,4,5,30,54,8,14,117,1,5,1,95,2,19,,47,1,16,14,3,3,8,187,,3,3,19,39,10,14,3,2,3,24,7,2,5,3,,,8,6,95,98,5,1,1,5,10,3,5,11,1,,3,1,2,2,3,4,,5,,,1,1,,,,1,1,,,,,,,,,,,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,8i0igr9dvvvba8mjvdrusjufp,B. Ruiz,Midfielder,10,256,,160,44,,86,1,3,27,58,3,15,162,2,6,2,139,3,18,,38,2,15,15,2,2,4,196,,4,,16,32,10,10,5,2,4,24,3,3,1,4,,1,10,48,143,144,8,,1,3,14,,4,6,,2,1,2,4,3,5,6,1,1,,2,,1,,2,,,,,,,,,,,,,2,1,,1,,,1,,1,2,,,,,1,2,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,8u1o82t00014ps9fc5fqdqifp,Á. Saborío,Forward,9,77,,11,5,1,7,,,3,3,,2,11,1,1,,9,1,2,,3,,1,,1,,1,16,,2,,3,1,10,5,,2,3,6,,1,,2,,,1,2,9,9,3,,,,1,,,2,,1,,,,1,1,2,,,,,,1,,1,1,1,,,,,,,,,,,,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,7ltqixhgg5za5bcuzg6vqbo45,B. Segura,Goalkeeper,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,cg2d8f7rgwhf8t8c3unaittjp,Y. Tejeda,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Costa Rica,deoif7y6l43fo1xcqt66oiq51,K. Waston,Defender,19,300,,144,6,,31,6,17,31,89,,11,148,,5,,106,2,28,,26,3,18,7,3,4,10,195,,3,7,8,66,10,10,14,2,9,18,18,2,,3,,,7,50,116,120,10,1,,,8,,4,1,3,1,2,2,1,3,2,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,aj5gzasyqzf8z5of5qi8gdpii,R. Abreu,Midfielder,7,104,1,25,10,,7,,,16,12,,6,25,,,1,19,8,6,,1,1,4,7,1,2,2,44,,2,,10,4,10,4,,3,,11,,8,,2,,,6,10,19,19,1,,,,7,,1,4,,,1,,1,,,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,98ajoa650l9wzwuur2ibzo6ad,A. Baquero,Defender,2,270,5,89,18,,29,1,5,39,48,7,15,97,,5,3,63,16,20,,17,,17,11,3,6,10,150,2,3,,30,27,10,15,14,5,1,31,2,17,7,3,1,,16,35,69,77,1,,,5,16,2,2,14,,,3,,,1,2,1,2,4,3,2,,1,,,2,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,cos0ju2hjw5a7d39dvyavgqg9,R. Caballero,Midfielder,22,156,,25,9,,10,,1,25,10,3,6,27,1,1,,20,7,7,,7,1,8,8,2,2,2,62,1,2,,16,5,10,8,,5,,17,1,8,3,2,,,8,6,19,20,1,,,1,9,2,1,8,,,,,1,2,,2,2,3,1,1,,2,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,6v01v59k36zdru896ewmxmyg9,K. Espino,Defender,14,167,,64,6,,8,,1,20,45,3,12,66,2,3,1,48,8,13,,21,1,8,13,2,2,5,88,,3,,15,19,10,5,5,,1,18,7,9,,3,,,11,20,51,53,3,,,3,13,,1,4,,1,1,1,2,1,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,cjgy5h2ctd4b0i41mteixkcet,A. Hernández,Midfielder,10,270,1,107,21,2,46,,6,43,44,6,21,115,,1,1,84,16,27,2,32,4,29,12,3,3,1,154,7,3,,22,43,10,16,4,5,5,35,,17,3,3,3,,11,19,80,88,13,,,2,19,4,2,11,,,1,2,8,3,,1,1,,1,,,1,,,7,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,3314p7lxcs50nqhucj2rxjc2x,N. Johnston,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,cmp4arf8zcpcmlhrx410syz56,J. Kindelán,Midfielder,19,90,,32,2,,5,2,2,5,23,3,3,33,,,,26,6,5,,12,1,3,9,1,1,2,49,,1,,3,13,10,3,2,,,3,5,7,,1,,,,6,28,28,,,,1,,2,6,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,99q5k10knmzbu5f8k3ua933dh,D. Sáez,Midfielder,16,123,,65,5,,8,,3,11,48,,6,65,,2,2,53,6,9,,18,,5,7,1,1,4,80,,2,1,8,33,10,5,3,1,2,10,3,6,,2,,,5,9,56,56,2,,,,5,,3,3,,1,,,,1,1,1,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,a2waxsva4y5dfyn9l9vo3ivv9,Y. López,Defender,4,90,,21,1,,2,1,2,9,11,,6,21,,,,11,7,8,,,,1,4,1,,7,29,,1,,2,16,10,,2,,,2,1,7,,1,,,2,4,13,13,,,,,2,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,7az7t9uyk01ojdyf3xgm237x1,L. Martínez,Defender,15,90,7,29,7,,4,1,2,11,19,2,5,30,,1,,22,7,7,,1,1,2,3,1,2,5,58,,1,1,8,16,10,4,1,2,,9,5,7,,1,,,4,6,22,23,1,,,1,5,1,3,4,1,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,6o2loebmqmvvwqyb5ukyoeeh,D. Morejón,Defender,5,237,14,69,7,,18,2,6,21,41,7,7,72,1,3,2,52,13,13,,25,,6,11,3,2,7,117,,3,1,20,35,10,14,7,1,4,25,5,14,,3,,,10,5,56,59,5,,,5,11,2,5,10,,1,,1,1,1,3,1,,,1,,2,,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,3n19wksrxdqvhg4k8b1tzpotl,L. Morris,Midfielder,20,66,,14,3,,1,,1,7,9,,3,14,1,2,,10,5,4,,5,,1,5,1,1,3,18,,1,,3,4,10,1,,,1,5,,5,,1,,,3,2,10,10,2,,,,4,,,,,1,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,bjwx2qpiwztgythyn7nnzc4tm,L. Paradela,Midfielder,23,247,1,38,22,,13,1,3,44,25,1,14,55,2,1,3,34,15,17,,11,1,12,11,3,4,6,106,,3,,26,14,10,16,4,8,4,36,,15,1,3,,,14,8,22,38,10,,,1,20,,,12,,1,,3,6,3,,12,7,1,2,2,2,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,4z8dtah7788n2c6mroln62wut,Y. Piedra,Defender,6,270,3,110,11,,14,3,7,23,88,10,10,119,,5,1,94,16,17,,16,,8,14,3,6,12,163,,3,2,21,56,10,16,8,1,4,25,9,17,3,3,,,9,36,93,102,4,,,4,9,6,4,12,1,1,3,,,,5,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,8hc7jarsubeafnjlocycejrop,A. Portal,Midfielder,8,82,,34,4,,11,,,7,19,1,6,36,1,6,,28,5,6,,12,,3,6,1,2,3,46,,3,1,10,10,10,1,2,,,10,2,6,,3,,,9,10,28,30,,,,,9,1,1,1,,,1,,,,5,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,6g3vmll8083e7h22eb7seclat,E. Pozo,Goalkeeper,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,403e1kmxw94dguqgwexmrlfit,R. Pérez,Midfielder,18,24,,4,2,,,,,2,4,,,4,,,,4,2,,,1,,1,2,,,,6,,1,,1,,10,,,,,1,,2,1,1,,,1,1,4,4,,,,,1,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,djd84tm52d3xwhkap60phoudx,M. Reyes,Forward,9,180,2,34,6,3,13,,,34,11,4,15,36,,2,,20,9,15,1,8,4,16,7,2,5,4,76,2,2,1,18,6,10,8,1,3,2,28,3,10,5,2,,,12,16,19,21,10,,,3,20,1,,6,,,1,1,8,1,1,3,6,5,2,,,,,,2,2,1,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,9aa7dvdwrrrzq1yxwch1gb4rt,E. Rizo,Midfielder,3,80,10,35,7,,10,1,3,18,14,5,8,35,,2,,23,2,11,,,1,7,5,1,1,5,61,,1,,9,16,10,8,1,1,2,11,,2,1,1,,,3,12,24,24,2,,,2,3,3,2,6,,,,,,,2,2,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,d1evq08e5fuos1mqoudgi6l4a,J. Rodríguez,Midfielder,17,20,1,6,2,,4,,,1,3,,,7,,,,7,1,,,,2,,1,,,,12,,1,,2,2,10,2,,2,,2,,2,,1,,,,3,6,7,,,,,,,,2,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,97pwq0mmcex6vxjsn250qhvpx,S. Sánchez,Goalkeeper,1,270,,51,,,10,12,35,37,66,,2,113,,,,51,16,37,,24,,26,19,3,,11,147,,3,,,70,10,1,25,1,1,1,2,17,,3,,,,19,37,76,1,,,,,,1,,7,,,,,,,,,,,,,,,,,,,,18,40,,7,8,11,16,,,,,,,,,,,,1,,2,,,,,,,,,1,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Cuba,bj6uatzy7tg85a7eru5xbc7ze,A. Álvarez,Midfielder,13,124,,39,5,,10,,1,10,21,2,8,40,1,2,1,29,10,9,,10,1,5,6,1,2,4,48,,3,1,10,20,10,6,2,1,2,12,,10,,3,,,6,5,30,31,2,,,1,6,1,,4,,1,2,,,,2,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,6djx23ctpkopwbtavfr8ov8id,J. Antonia,Forward,7,160,4,43,12,2,17,1,3,25,13,,13,44,1,2,,25,1,16,,16,1,16,5,2,,3,64,1,2,,9,13,10,1,3,1,,9,,1,3,2,1,,8,3,27,28,,1,,,8,,2,1,1,1,,1,,2,2,3,5,2,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,Forward,19,265,,60,23,,36,,,23,17,1,12,65,1,8,2,51,2,12,,18,5,9,4,3,1,3,90,,4,2,20,9,10,19,2,6,10,37,,2,,4,,,11,15,48,53,17,,,1,18,,,9,,,,,7,,2,6,1,,,,,,,1,9,,1,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,9080840ngisugqraum27d0us5,L. Bacuna,Midfielder,10,356,,160,30,,83,1,7,41,58,5,18,166,1,9,6,123,3,25,,46,4,24,13,4,3,2,220,1,4,2,31,44,10,15,18,2,2,37,2,3,1,4,,1,18,46,136,141,6,,1,3,22,2,3,13,,,1,3,4,8,3,6,3,1,2,2,1,5,1,,2,,,,,,,,,,,,1,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,Forward,9,90,,12,3,,9,,,7,1,,3,13,,,1,10,1,3,,4,,4,2,1,1,,23,,1,,3,2,10,5,,1,3,9,1,1,1,1,,,1,4,9,10,6,,,,4,,1,2,,,,,3,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,7k47y1ot6sc3pfsm13odv5d5h,S. Carmelia,Midfielder,12,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,10,,,,,1,,,,1,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,1wuw256loqcnbug59emifgnah,J. Carolina,Defender,5,106,6,41,10,,11,,2,19,20,2,9,42,1,1,,24,1,11,,16,,15,8,1,5,,72,,2,,8,14,10,5,7,3,1,11,1,1,4,2,,,4,2,30,31,3,,,,6,2,3,4,2,1,5,,2,,1,,,4,2,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,eavj5j83tx2qs0ehee14bywnp,G. Constancia,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,9787nemt11c372uird332d13p,J. Gaari,Defender,13,360,23,131,25,2,51,,1,51,59,7,25,134,,10,3,100,3,26,,12,2,26,16,4,5,5,219,,4,2,27,43,10,14,8,1,3,33,6,3,5,4,,,16,54,105,108,6,1,,4,19,3,6,11,,,,,3,1,6,2,1,5,1,,9,1,,,,2,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5za437wrlqizff74n6uqodpzp,K. Gorré,Forward,14,95,1,18,4,,13,1,1,13,2,3,2,18,1,1,2,13,1,3,,5,,6,5,1,,1,39,1,2,,9,7,10,6,2,1,,11,,1,4,2,1,,3,2,15,15,2,,,3,5,,1,6,,,,2,2,2,,2,1,3,3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,bz37kwt6qh2ivofd0zyexh9sl,E. Hooi,Forward,18,360,1,90,32,1,51,1,3,46,30,2,13,96,,4,9,78,3,16,1,33,2,19,14,4,6,1,156,4,4,,30,9,10,14,2,2,1,34,1,3,4,4,,,17,22,74,80,4,1,,2,20,,2,13,,1,3,3,3,3,2,3,6,4,2,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,adhfs6658xx5hpxur1496kv6d,D. Lachman,Defender,4,360,1,264,13,,60,3,11,20,194,2,5,270,,,,238,3,16,,109,2,14,23,4,2,2,304,,4,1,6,92,10,7,16,2,3,12,15,3,,4,,,2,56,248,254,6,1,,1,5,1,1,4,2,,1,1,3,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Curaçao,5p8jind3yq077ligjqla5zv11,M. Maria,Midfielder,6,220,,101,10,,41,,1,30,44,2,16,102,2,4,2,77,2,17,,28,,15,5,3,5,2,129,,4,,14,35,10,6,8,1,1,20,2,2,,4,,,9,29,84,85,6,1,,2,14,,,5,,,1,,5,1,1,3,3,,1,,,1,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
