liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,FC Tucson,b8grnso4x3y321rxh1ryaasix,D. Vega,Midfielder,15,660,,2,,3,202,3,48,94,1,1,9,3,4,3,4,98,80,3,36,1,211,2,1,7,159,7,7,45,50,12,55,5,40,7,10,10,318,9,1,,42,69,12,10,21,3,7,8,3,8,49,,10,9,,24,44,,1,157,166,7,1,2,28,1,6,18,4,1,4,3,8,5,,16,2,5,3,,20,11,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,2,,,,
USA_USL_League_One,2019,FC Tucson,82j7il2litum8lypj6ix0fmqd,K. Venter,Defender,12,2054,7,,15,4,986,1,41,223,54,3,113,6,9,5,23,246,586,19,111,5,1033,,25,2,672,26,14,224,224,2,141,1,83,23,11,84,1292,23,5,25,70,507,34,10,100,5,137,16,64,,157,96,31,23,1,34,261,2,4,768,809,87,4,11,57,8,27,36,1,3,,2,,,1,,,,,1,1,,,1,,,1,,,1,1,,,,1,,,,,,,,,,,,1,,,,,,,,
USA_USL_League_One,2019,FC Tucson,1s4bgiiuikc6kw15kl3dx4gdl,E. Virgen,Midfielder,50,1275,1,1,2,1,691,1,156,319,9,1,26,5,7,2,9,134,358,24,39,4,713,3,22,12,597,21,9,65,209,25,83,1,75,15,9,17,916,16,5,3,110,161,11,10,56,2,51,18,2,1,121,6,23,16,,56,187,,1,628,648,11,3,13,65,11,7,54,4,,8,1,29,16,1,45,,3,2,,35,26,1,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,dk8s47jjuss1r49ftdal04q21,K. Wakasa,Defender,33,1298,8,3,11,1,814,1,23,202,64,2,101,2,4,2,31,193,458,14,78,2,839,1,19,1,571,20,6,179,125,1,126,1,80,14,8,55,991,17,5,8,51,449,11,10,78,2,89,16,48,,130,48,22,17,,21,242,,1,642,660,79,3,9,52,5,16,30,2,,,1,,,1,,,,,,2,,,,,,,,1,1,,,,,,,2,,,,,,,,,,3,,1,,,,,,
USA_USL_League_One,2019,FC Tucson,f3gh5dq60yb84ngww3uj6ct7t,A. Wheeler-Omiunu,Defender,0,1736,23,,2,2,731,5,130,265,9,2,65,21,7,5,27,229,315,46,104,3,744,2,29,20,513,22,10,169,212,11,132,,124,20,29,41,1043,20,12,,176,259,4,10,130,3,62,28,37,7,240,25,27,20,1,83,143,,1,562,575,64,4,26,110,20,30,93,4,1,9,1,5,1,4,1,1,,4,,4,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,e5g27se6f8brzsuvvhogswpg5,C. Whelan,Defender,4,63,1,,,,41,,4,9,,,1,,1,,1,5,28,,4,,42,1,1,,36,,1,5,2,,4,,3,1,1,1,47,1,1,2,2,12,1,10,1,,1,1,,,3,,,1,,1,24,,,36,37,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,FC Tucson,69wygudvryqvqodkngyeo65pm,Z. Wright,Forward,19,959,7,12,2,1,231,10,88,116,4,,11,12,1,2,25,167,54,20,56,2,232,7,11,23,158,12,10,67,25,9,83,1,41,10,21,13,468,22,6,2,115,56,36,10,76,9,7,19,14,14,154,7,14,22,,53,63,,1,164,165,39,,15,78,5,10,62,29,2,6,1,5,,1,1,,,5,,29,,,1,,2,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,84b0srjzbt28iqdk80oyh9pzp,J. Banks,Forward,29,2377,7,2,5,5,786,16,114,394,20,4,59,21,24,5,35,285,294,41,105,2,836,4,23,39,612,20,44,164,210,39,178,8,144,26,31,30,1280,28,12,5,207,297,56,10,147,20,60,48,23,13,265,30,25,28,,83,215,,5,625,672,58,7,27,118,14,25,124,27,7,9,3,16,14,,33,,3,2,2,44,12,,1,,2,1,,2,,,,2,,,,,,,,,,,,,,,2,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,bpddvnzqyy1yqrz3m2gorjai,B. Barnes,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,c1s4trz9x0b7lhnwoooqsp0fe,J. Toyama,Defender,77,945,14,17,2,,290,7,74,152,3,2,11,15,2,2,15,135,91,22,43,2,292,7,21,24,230,10,4,54,70,10,58,4,66,9,22,13,562,26,12,,155,105,17,10,90,2,8,40,5,18,175,8,12,26,,70,43,,,237,238,20,,18,85,4,24,85,13,3,3,,5,3,2,7,,,2,,17,4,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,avh1715j0qu1hbbat4b7ovbze,Z. Bartley,Midfielder,17,152,1,8,,,52,1,10,30,,1,4,2,1,,7,33,14,4,9,1,55,1,5,2,38,3,1,13,12,1,12,1,3,1,3,2,97,9,3,1,30,12,2,10,18,,4,7,6,5,43,,3,9,,18,21,,,40,42,13,,3,25,1,1,12,1,,1,,2,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,hwiky3rrlzjvzxow970bbcvd,B. Bement,Forward,14,521,,16,,2,158,5,56,79,2,5,5,1,4,4,33,95,36,10,47,,164,3,20,8,108,3,9,52,35,17,49,3,19,3,2,7,272,19,12,1,66,33,29,10,41,5,4,6,17,4,116,2,7,19,,42,40,,2,106,112,50,,8,75,2,3,24,4,1,7,1,3,1,,1,,,2,1,4,,1,1,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,apf8q4a5prhsiw3dk6yblkt0p,L. Bennett II,Midfielder,21,223,1,7,,,121,,24,52,1,1,6,1,1,1,3,34,59,5,15,1,129,,8,2,97,4,2,21,35,1,16,,22,2,1,11,172,9,2,1,24,43,1,10,12,1,11,4,1,1,28,,5,9,,13,27,,,102,108,4,,3,16,2,4,11,4,1,,,3,2,,6,,,1,,6,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,24phk71hogkxcnzqcjgvfb105,R. Coulter,Goalkeeper,1,630,,,16,,62,,,22,45,1,82,,,,,84,66,,,2,170,,,,52,7,,82,27,,62,,48,7,,20,238,7,,,,118,,10,3,,36,1,3,,3,4,7,7,,,25,,,30,88,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,72,1,,,6,13,8,13,2,,27,,,,,1,,,
USA_USL_League_One,2019,Forward Madison FC,1wfz5avhq6h41axvxggwa6vvt,A. Danladi,Forward,0,63,,,,,16,2,2,7,,,,,3,,2,12,2,,7,,16,1,,1,9,,4,7,5,,7,,2,1,,,30,1,,,5,4,8,10,3,1,,,2,1,9,,,1,,4,5,,,9,9,4,,,6,,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,akv3da7wngnu21b8mkvwijutx,C. Díaz,Defender,27,2320,175,1,11,1,959,5,110,380,46,6,85,10,7,5,26,424,357,75,167,3,983,1,23,44,682,20,11,252,254,12,222,1,174,26,22,68,1707,27,11,8,246,438,22,10,198,4,49,45,36,16,308,57,25,27,,84,181,,1,709,731,62,7,53,110,22,56,162,38,2,,1,6,,45,,,,6,,38,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,867s9blcop3abx7p14j9jccfd,B. Eaton,Midfielder,6,410,,7,,,174,3,28,66,2,1,12,4,8,1,9,76,66,11,32,,176,3,8,6,125,6,14,44,47,4,32,3,26,5,10,13,279,12,5,1,47,49,6,10,28,6,7,6,5,5,61,10,7,12,,24,52,,,130,132,14,,6,33,5,8,23,1,1,5,,,,,,,,,,1,,,1,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,ate2xv18atyygibcdewjrwd0p,E. Leonard,Midfielder,3,2347,3,2,17,,1013,3,102,315,58,5,90,20,15,5,63,273,475,61,150,3,1029,2,44,6,712,19,19,240,248,5,177,2,140,26,31,67,1367,28,20,12,182,426,20,10,182,4,77,30,88,3,333,49,24,28,,88,253,,,775,789,151,8,35,151,26,54,94,4,1,4,,1,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,cp5tk8fg7i8vixmwmunqjs4tm,C. Manley,Defender,2,1774,141,,3,1,604,16,94,248,13,1,48,17,,1,14,309,242,38,90,1,616,1,16,22,441,14,2,138,39,15,164,3,103,20,33,32,1133,20,4,5,140,302,17,10,90,2,37,18,13,21,167,29,15,20,,63,181,,1,468,478,27,8,24,77,14,22,77,55,2,,,12,,32,3,,,12,1,58,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,br0od4qgoc4v8yijco17x8z55,J. Michaud,Midfielder,8,681,5,3,3,,334,4,43,175,2,3,23,10,9,2,11,122,99,12,59,1,354,2,9,11,239,6,13,82,80,9,81,2,56,7,19,11,497,10,3,1,65,138,7,10,46,4,33,11,12,7,88,12,8,10,,31,93,,,254,272,23,1,8,42,4,7,34,4,1,3,,2,2,1,9,,,1,,10,6,2,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,1suwbw2ucik14iboiby5p9iei,A. Ng'Anzi,Midfielder,12,134,,1,,,52,,10,15,,1,3,2,,1,4,15,29,4,7,,54,2,5,,40,1,,10,15,,7,,9,2,2,3,66,3,1,,10,17,,10,6,,4,1,1,,15,,2,3,,5,12,,,42,44,5,,3,9,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,1ecsl87bl70f4okk6ug643t62,V. Nizigiyimana,Defender,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,3p4t3a6fciol0z14lrp4b4ct1,J. Núñez,Midfielder,70,2389,15,,2,3,1160,12,180,625,9,4,57,28,38,3,40,463,353,64,207,2,1224,12,28,46,855,21,56,264,365,47,252,24,172,27,48,44,1801,27,20,2,278,397,57,10,173,18,105,31,33,35,351,14,24,27,,138,282,,3,908,960,73,2,38,178,26,25,140,8,5,28,2,18,10,,23,,13,6,1,32,11,1,4,,1,4,,8,,1,1,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,4fsa5gccqi6eiy0a4jau4swrt,W. Omsberg,Defender,22,1350,3,,13,,781,3,72,165,37,2,99,1,5,1,21,159,504,10,49,,817,,15,1,581,12,5,148,103,5,107,2,91,15,3,42,997,15,5,13,36,334,17,10,53,,88,8,35,,92,87,13,15,,18,308,1,,646,669,56,6,7,39,3,20,18,1,1,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,cmsx11uj0opqa09u72vfv4962,S. Russell,Defender,15,1105,7,3,12,1,400,1,16,99,26,1,46,4,3,4,7,118,221,17,53,3,418,,12,3,276,9,4,99,120,2,54,,45,12,5,45,566,15,5,5,51,208,8,10,55,1,43,13,23,3,81,49,13,15,,19,74,,1,305,319,30,2,8,26,9,14,32,,,,,1,,2,,,,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,5rj4o98on4tpuglbnuh4yu1g5,C. Schneider,Defender,23,724,65,1,1,,282,3,33,112,11,2,24,6,2,2,14,105,109,16,44,1,288,6,11,6,209,10,4,68,93,9,46,,42,9,13,31,478,10,5,7,57,144,3,10,40,2,11,8,11,6,82,13,12,10,,28,18,,,216,220,25,,12,42,4,14,29,9,,,,1,,6,,,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,6kafwpionydcm9m6u5kwqhm8l,D. Smart,Midfielder,7,2258,39,3,1,8,822,21,217,414,17,5,46,17,14,4,18,349,275,36,139,3,847,4,31,20,615,22,33,185,156,33,202,5,157,25,44,45,1281,28,23,1,173,207,64,10,93,19,47,31,8,10,199,9,26,28,,88,267,,8,639,662,26,5,24,106,12,20,85,40,24,27,7,27,11,3,40,,1,18,1,62,20,2,4,3,3,5,1,2,,1,,1,,1,,,,,,,,,,,,,,,,,,1,,
USA_USL_League_One,2019,Forward Madison FC,bfwey1kjahjjl9uqn1c3w7xex,D. St. Clair,Goalkeeper,97,450,,,14,,95,,,13,8,,26,,,,,26,103,1,,,142,,,,84,4,,26,41,,16,,38,5,,10,175,5,,,2,61,,10,3,,32,1,1,,3,2,4,5,,,40,,,82,116,1,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,1,,,4,1,1,4,,,3,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,7texqo6ngo6bv37212uhw4x5h,B. Sylvestre,Goalkeeper,92,1530,,,23,,206,1,,46,45,1,105,,,5,,110,274,2,2,1,427,,1,,239,12,,107,98,,78,,117,17,,29,578,17,,,3,209,,10,8,,81,3,5,,8,3,17,17,,,120,,,173,320,5,5,2,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,46,177,2,4,,13,23,17,23,1,2,37,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,3n2ru7h83ba98ueavwmnfve8l,D. Tenorio,Midfielder,10,486,3,4,,2,90,5,37,52,,,3,3,9,1,21,69,33,4,15,,101,7,7,6,78,1,15,18,26,3,27,4,21,7,4,3,213,11,2,,52,21,17,10,26,6,5,9,7,6,80,,2,11,1,33,17,,2,73,83,28,,1,54,3,3,19,5,9,8,1,2,1,,9,,3,1,,12,6,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,54a2xankjy4asukg93gv7rxed,C. Tobin,Defender,13,2452,3,,10,1,1165,,62,280,65,3,123,12,5,4,28,264,692,38,125,3,1220,2,11,5,832,20,7,248,352,3,147,2,129,28,17,101,1534,28,9,21,85,561,10,10,133,2,140,18,76,2,189,132,24,28,1,28,245,,1,924,972,104,7,25,56,13,31,57,,1,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,ao4mmwhqc99m6fq3b23lmau3t,M. Toye,Midfielder,9,545,,1,,,89,9,44,46,,1,1,3,5,,12,76,26,4,27,1,100,4,11,7,69,7,7,28,21,4,28,1,14,6,7,9,185,7,5,1,46,14,16,10,20,2,3,5,4,7,62,2,7,7,,30,21,,,61,72,16,1,3,42,1,,16,7,3,3,,,,,2,,1,,,9,2,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,3gh74dxb8r2759kljl7a8bv56,O. White,Forward,20,544,2,4,,1,122,3,40,66,1,2,4,4,3,,18,69,27,2,32,1,129,7,21,2,90,4,8,36,35,4,29,1,16,7,6,7,203,11,9,,47,24,24,10,23,5,3,8,11,6,76,1,4,11,1,35,30,,1,86,93,29,,1,53,1,2,12,,11,13,,,,,,,,,,,,1,1,,4,2,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Forward Madison FC,cknz1xxr3tlul71nm4eex7fth,Paulo Júnior,Forward,11,2290,17,2,2,5,721,17,203,370,16,3,28,42,18,4,26,321,206,40,141,2,732,13,21,31,532,18,42,169,276,40,146,16,150,26,56,46,1191,28,8,3,203,150,111,10,129,24,31,26,32,27,261,4,22,28,3,106,103,,5,553,563,58,4,25,132,15,23,97,22,21,15,2,13,1,1,2,,,12,,23,1,4,4,,2,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,1qrex8sb20ph8yz34gq29s3my,C. Bermúdez,Midfielder,7,1424,19,7,4,3,394,13,64,185,9,6,25,12,12,1,34,328,81,25,126,,402,14,24,31,229,14,28,151,116,22,180,6,89,17,34,25,796,24,14,1,165,145,69,10,97,16,22,31,11,23,210,4,15,24,,79,77,,3,243,251,45,,15,113,10,10,86,41,7,4,1,15,5,1,22,,,9,2,54,12,1,1,,1,2,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,dtkckxt7m78cddxmyvm702r8q,D. Boland,Defender,2,1655,123,9,12,1,637,12,99,222,56,4,109,18,11,1,30,408,197,33,128,1,642,8,24,7,335,11,14,237,22,16,237,4,85,19,33,57,1127,28,10,4,124,285,19,10,67,3,70,13,17,14,171,28,12,28,,74,236,,1,403,405,47,5,22,104,11,30,50,57,1,1,,14,,50,,,,14,1,57,,,3,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,eyi8jdk3mcihcrhkymlc21b6x,Choi Sang-Ryeong,Defender,13,32,3,5,,,12,,,7,,,1,,1,,1,3,2,1,2,,12,,,2,8,,1,3,2,,3,,1,,,,22,5,,,5,5,,10,5,,1,1,1,,7,,,5,,1,5,,,9,9,2,,,2,1,,4,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,3ivdfynwv7yf8tvgy8uto3aol,P. Clowes,Midfielder,6,1899,22,6,15,1,925,16,118,405,41,8,91,14,11,2,33,301,312,39,155,1,958,10,48,8,622,15,22,246,230,12,216,6,96,21,30,39,1245,27,31,3,147,383,17,10,123,11,90,25,53,1,233,32,17,27,,77,227,,,685,712,86,4,24,110,15,27,70,5,,5,1,5,2,20,5,1,1,3,,9,3,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,55wn70di4d4ehg48fyrugbdre,J. Donnelly,Forward,17,631,,1,,,122,10,32,62,1,1,2,2,6,,52,111,15,5,48,1,125,3,15,12,70,5,13,50,32,8,52,3,17,7,10,4,263,8,4,1,78,34,33,10,63,7,5,16,31,6,161,5,5,8,,46,27,,,72,75,83,1,1,98,4,3,32,6,8,7,,2,,,,,,2,,6,,,,,1,,,1,,,,2,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,8228opqekl1nxkm0mmqdvm415,D. Greczek,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Midfielder,21,251,1,15,,,143,3,18,82,3,1,11,2,4,,11,74,27,12,28,,145,2,9,4,98,3,5,39,39,4,41,8,20,2,9,8,233,17,7,,38,58,6,10,23,1,8,4,4,2,53,,3,17,,19,30,,,105,106,15,,10,30,2,6,19,1,1,,,3,3,2,12,,1,,,10,8,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,dhc0qpcxud7h64y5hx39bd9wq,Carlos Gómez,Midfielder,10,2261,1,5,3,7,573,15,141,340,3,3,14,9,14,1,37,252,184,24,97,1,605,9,18,41,472,19,33,111,194,42,126,8,122,24,20,18,994,29,9,,164,141,82,10,110,19,22,24,23,18,224,6,20,29,,77,129,,7,468,494,60,7,19,114,5,26,87,6,4,8,7,30,20,,44,,,3,,33,20,2,5,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,f0pvxeyui9i0jz7bigb8cfx0p,M. Hemmings,Defender,5,1154,49,2,2,,476,3,103,192,15,3,36,4,9,1,27,195,161,12,99,,484,4,19,5,340,6,18,135,76,6,119,2,52,13,10,27,713,15,4,4,75,187,29,10,65,9,9,25,29,4,131,18,7,15,,39,118,,,343,349,56,6,8,66,4,9,36,11,2,2,,4,,12,,,,4,,11,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,eodra3cclrp6hcng0aif4phhx,D. Jaye,Goalkeeper,22,2610,1,,83,,455,2,,127,160,,298,,,2,3,305,380,2,2,1,807,,,,284,20,,300,124,,222,,244,29,1,78,1055,29,,,6,526,,10,13,,223,8,7,,16,24,22,29,,,157,,,304,507,10,14,2,3,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,52,266,12,4,1,10,21,16,30,1,1,67,,,,,1,,,
USA_USL_League_One,2019,Greenville Triumph SC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,9,1951,5,,,9,337,11,137,188,2,1,7,11,34,2,78,187,104,9,75,,374,3,16,7,282,11,54,82,94,20,88,8,54,22,28,9,659,22,6,,98,62,89,10,77,20,10,39,28,3,204,4,13,22,,49,81,,9,256,292,106,11,7,127,2,4,49,15,20,16,7,,,1,1,,,,2,15,,1,1,1,4,1,,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,2518,8,1,13,,1240,5,86,315,51,1,113,12,5,2,52,268,747,23,113,1,1288,1,21,6,939,18,10,226,395,5,158,1,141,28,16,68,1573,29,6,10,84,528,31,10,112,5,123,15,72,3,208,86,20,29,,44,279,,,1020,1062,124,13,18,96,5,24,40,,1,,,,,7,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,7q548j1wgmjqrwiis5qw4xpsl,O. Mohomed,Midfielder,18,1851,19,2,2,1,473,16,160,299,3,4,12,13,18,2,37,272,103,30,83,1,482,14,35,26,373,13,33,95,100,35,149,6,103,22,38,11,892,24,14,,209,117,63,10,120,15,14,45,21,23,267,1,15,24,,110,105,,1,378,387,58,4,19,147,11,5,99,46,11,8,1,15,7,1,30,,1,8,,65,18,3,2,,,2,,1,1,,,1,,,,,,,,,,,,,,,,1,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,2610,212,,9,,1161,7,146,466,44,7,119,27,3,2,22,452,472,81,184,1,1230,,30,20,859,21,4,303,553,26,279,2,182,29,47,74,1961,29,18,8,234,476,7,10,170,1,68,50,19,13,275,41,23,29,,83,55,1,,886,927,41,13,56,105,25,67,151,33,3,1,,11,3,34,6,,1,6,,50,2,2,2,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,63b5u42emrtw8nc91higekbf9,K. Politz,Defender,4,2242,27,2,14,1,1128,2,66,341,38,2,73,11,,2,29,210,647,46,104,,1163,1,21,7,905,16,2,177,276,3,130,2,144,25,25,52,1458,27,7,10,105,484,15,10,116,2,81,26,40,1,174,74,18,27,1,29,337,,1,957,986,69,12,30,58,16,26,76,5,,,,2,,11,,,,2,,5,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,egwistu87jvxioma8wet0h0tm,A. Quezada,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,9qtn2000da9a0x8fpro0agwh6,E. Robinson,Forward,31,279,4,11,,1,68,6,24,33,2,3,5,1,2,,13,63,15,6,18,,70,1,13,7,46,2,6,23,15,3,31,2,20,1,6,4,171,12,5,1,49,17,19,10,35,4,1,16,8,6,70,2,2,12,,22,14,,1,46,47,21,,5,35,1,3,27,12,,4,1,1,,1,,,,1,,12,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,3croi2ffr0f5c9sg4006r59ii,C. Saul,Midfielder,11,937,,8,,4,158,5,53,98,,3,1,11,13,,44,127,27,6,44,1,169,10,16,14,121,11,23,45,34,9,39,8,27,12,18,11,352,20,8,2,77,41,37,10,42,10,3,6,17,12,138,4,11,20,,52,41,,4,113,124,61,,4,96,2,2,25,5,3,10,2,1,,,,,,1,2,5,,,2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Greenville Triumph SC,9ti1lmtxr7hnv7bgu5mklv93p,C. Seiler,Defender,14,2483,93,,11,1,1210,8,130,469,36,2,116,19,9,2,75,434,489,48,188,1,1251,2,38,11,800,21,15,304,187,27,267,,139,28,44,67,1716,28,14,12,149,540,38,10,188,6,147,18,113,14,337,40,23,28,1,74,394,,1,916,947,188,12,38,149,10,25,75,30,2,5,,11,,39,,,,11,,30,,1,,,,,,1,,1,,1,,1,,1,,,,,,,,,,,,1,,,,,,
