liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Cavalry FC,246l8ttdytxycwsbi5sg12ei,D. Klomp,Defender,4,17,3,11,5,1797,80,1848,40,187,102,1611,35,5,2,54,,8,30,1,31,2,3,1,,1221,,143,226,17,94,104,2820,41,624,21,24,31,9,1661,10,2,62,108,4,586,2146,4,19,23,210,116,1,8,3,1531,28,54,32,4,,130,24,87,558,5,441,11,83,47,1,43,31,,,147,8,2,10,3,2,3,,,,3,3,,,,,,,,,,,1,,2,2,,,,,,,,,,,,,,,,,1,,4,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,nska6xtrvs8qgob92syv0296,E. Kobza,Midfielder,24,18,8,17,4,1563,180,1595,17,203,40,1362,31,2,3,93,4,3,26,,29,3,1,2,,912,4,142,247,11,84,88,2368,15,265,10,29,29,39,1392,4,2,23,160,5,587,1916,26,20,29,200,116,2,8,1,1280,17,67,21,4,1,112,22,43,563,2,482,6,115,62,,47,26,3,,151,16,7,10,1,1,1,,4,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,eoiimmhy0bdg3guq88jihpyol,J. Mason,Forward,20,6,5,13,,86,30,91,12,20,26,66,,1,1,8,,6,8,2,20,,5,,1,29,4,21,58,1,34,1,536,25,22,8,11,20,3,71,4,,14,30,3,21,182,,,5,56,22,,,5,66,8,22,8,,6,5,1,5,18,1,42,4,19,4,,2,4,16,2,16,2,3,10,1,0,0,,1,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,2x500ds4ke374qi3jcpdi1wtm,C. Montgomery,Defender,3,1,,1,3,362,32,382,5,64,22,302,1,,1,7,4,3,5,,13,,2,,,209,,41,77,2,12,33,690,10,150,4,3,13,5,318,,,17,14,1,49,457,8,5,3,36,24,,1,2,294,7,7,9,2,,24,9,28,151,,109,4,31,25,,2,6,7,,32,1,,10,,,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,cbw3da3l9qi13ludkt9181z9x,A. Musse,Forward,7,30,71,113,1,610,199,631,12,132,24,481,28,4,2,157,,26,16,7,28,5,38,19,7,145,15,173,424,8,156,12,2275,102,112,54,49,28,48,499,24,1,12,301,52,167,1330,15,2,19,325,169,43,1,85,477,21,144,23,2,3,22,4,5,153,7,397,30,120,44,12,36,27,1,1,123,8,73,10,5,2,2,55,19,19,15,1,6,5,31,1,3,11,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,4nvf04b997gxvn5gozwgln9qs,N. Myroniuk,Midfielder,28,,,,,2,,2,,2,,,1,,,1,,,,,1,,,,,,,1,2,,,1,3,,,,,1,,,,,,1,,,3,,,,1,1,,,,,,,,,,,1,,2,,,,1,1,,1,,1,,2,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,3niwormbgvkj2x3pt0paovwgk,G. Ntignee,Forward,30,11,22,42,,171,58,173,10,44,13,127,19,2,5,70,,10,23,2,17,,6,1,2,36,5,42,120,12,99,2,883,52,70,10,19,17,21,129,4,2,3,159,13,7,379,,,4,172,73,1,,6,128,9,89,10,1,6,1,,6,38,2,94,6,42,8,7,28,8,9,1,46,9,21,10,1,1,0,,1,,5,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,6g3velxpnlqzmcu73lqzl1s7o,W. Omoreniye,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,26,6,5,17,1,550,118,567,14,106,27,444,20,,1,55,9,4,19,1,20,2,9,1,,204,3,98,186,6,66,23,1395,8,94,4,20,20,18,461,,,13,107,8,141,857,69,1,16,134,68,6,5,23,442,12,52,15,3,1,19,5,20,214,,263,4,83,31,1,30,14,6,2,70,10,8,10,,,0,21,7,5,,,2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,3t5jstg2v8jbi2t8x01qwcjkk,G. Smith-Doyle,Forward,23,3,8,13,,67,19,67,21,26,37,41,3,1,1,20,,7,8,1,16,,7,3,1,8,7,28,63,4,47,2,532,17,15,8,8,16,11,41,3,1,16,46,1,7,164,,,1,83,36,3,,7,39,1,26,2,1,5,2,1,7,26,1,36,5,24,5,3,7,7,9,1,15,4,2,10,1,0,1,,2,,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Cavalry FC,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,Midfielder,6,31,7,21,4,1264,247,1304,22,169,72,1097,33,,9,125,,5,41,1,28,1,4,1,,630,11,119,217,27,103,45,2031,28,358,19,38,28,56,1135,6,,50,206,12,333,1654,6,13,28,278,175,1,3,6,1078,22,81,25,3,,57,17,23,366,,506,13,124,56,3,54,24,4,1,171,21,16,10,,,0,,10,,8,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,Midfielder,13,5,1,7,4,1555,103,1604,21,209,52,1347,22,,2,80,1,9,21,,29,1,7,,,862,2,136,245,11,66,74,2399,25,441,12,19,29,41,1395,6,,31,125,8,515,1867,4,15,12,177,111,,8,7,1270,25,45,29,4,1,125,27,55,545,,533,6,135,80,3,32,26,3,1,120,10,8,10,,,0,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,4,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,dmahdc9bw6dscs7avd4dgf65l,B. Badibanga,Forward,39,5,21,42,,388,106,399,9,94,13,294,13,1,2,62,4,9,14,,12,2,29,12,,89,3,111,214,7,72,11,1036,25,105,23,20,12,23,305,14,3,4,125,23,80,645,5,,3,138,66,13,3,29,286,12,63,13,1,2,19,1,,108,3,229,9,83,12,7,15,11,1,2,38,2,24,10,2,1,1,5,8,1,3,,1,,,2,2,10,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,15,17,28,2,1413,274,1477,9,209,14,1207,9,2,2,69,1,19,17,8,28,5,39,14,6,531,7,252,376,12,78,56,2331,40,534,40,41,28,23,1268,17,1,5,138,47,277,1910,10,5,22,152,74,32,4,97,1157,26,69,30,4,,111,4,25,392,4,769,23,153,54,3,20,26,2,,142,11,26,10,2,2,1,85,14,18,15,,1,3,47,,2,6,,2,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,6d56vy4w9i65ye4c5t5txgkix,T. Borges,Forward,19,14,36,58,,446,130,479,6,90,9,358,16,,3,88,1,18,18,4,27,4,33,12,4,109,9,142,265,10,110,15,1346,62,97,20,26,27,26,389,8,1,3,192,41,137,877,12,2,8,201,91,25,,68,373,11,104,15,4,9,16,7,4,115,2,305,12,75,16,3,30,11,16,1,81,14,32,10,1,1,1,61,13,12,10,,1,1,27,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Forward,14,4,17,48,,353,159,391,37,88,55,265,10,9,,48,1,15,17,1,30,3,3,3,1,111,23,74,199,5,112,10,2108,129,69,41,14,30,11,303,30,1,18,123,20,90,663,4,,2,178,66,3,1,3,294,21,75,25,4,16,9,1,19,73,10,195,11,78,17,1,18,26,4,1,47,8,19,10,6,4,2,,20,,9,3,8,6,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,26vigipuztwet4ykvtjienvo4,S. Castello,Midfielder,12,1,,,,,,,1,,1,,,,,1,,,,,2,,,,,,,,2,,1,,5,,,,1,2,,,,,,1,,,4,,,,2,1,,,,,,,,,,,,,,,,,,,,1,,2,,,1,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Forward,7,7,23,43,,393,140,400,1,70,1,323,4,2,1,37,1,18,9,3,17,,24,13,3,89,7,80,173,3,70,10,990,58,46,14,23,17,13,330,3,2,,106,16,128,621,10,,1,107,37,13,,24,315,9,69,12,3,2,15,2,2,86,2,254,11,60,14,7,9,11,6,,47,5,15,10,0,2,1,6,1,,10,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,bgrez0proyjwfep6h1jkbj40k,M. Duncan,Defender,2,4,1,1,,133,20,135,5,30,11,103,8,,1,18,10,1,3,,10,,5,3,,45,2,25,51,2,8,7,249,2,20,,9,10,3,105,,,6,21,1,43,215,14,,4,32,24,3,,5,99,4,3,4,,,6,3,6,52,,63,,23,10,,14,2,8,1,17,6,1,10,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,2mtatdrx4m9thmahby8j2bpxw,D. Firek,Midfielder,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,9,7,5,13,,99,48,116,11,25,22,74,,4,,16,1,8,9,1,19,1,2,1,,44,6,19,58,6,37,1,638,44,17,24,12,19,11,91,14,2,11,42,4,34,224,,2,,64,27,1,1,2,88,8,26,10,2,6,3,,3,17,4,48,10,24,8,,2,7,12,1,19,2,3,10,3,1,0,,8,,6,,,2,,,,,1,2,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,,,5,322,,624,,92,10,284,,,5,7,,,1,,29,,,,,508,1,55,97,1,2,84,2610,,222,,,29,8,532,,,10,9,,130,907,,,,19,17,,9,,471,28,2,34,6,,61,15,21,272,,24,,8,37,,,29,,,235,,,10,,,0,,,,,,,,,,,,,,,,1,,365,228,,5,35,21,,63,5,27,16,2,,9,5,19,,,,,4,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,10,6,10,,946,129,983,6,107,17,842,28,1,4,63,,2,17,,24,2,5,,,446,8,80,136,13,66,25,1610,14,276,12,23,24,14,876,1,,11,123,12,311,1208,4,9,21,140,74,,4,5,826,16,60,19,3,,50,6,34,267,1,430,11,82,32,,44,18,6,,113,16,5,10,0,1,0,1,3,,8,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,3,1,,,,
Canada_Canadian_Premier_League,2023,Forge FC,exz7u7nukda9p15cy7s9udplh,M. James,Defender,5,12,15,30,7,1760,93,1829,32,312,94,1459,26,,8,105,,3,32,2,28,3,3,2,1,987,1,202,388,15,102,128,2514,47,520,17,37,28,33,1517,7,,62,175,13,521,2232,17,10,30,269,167,2,9,3,1388,26,70,32,6,1,129,21,82,695,,532,10,184,113,3,42,28,,2,198,16,31,10,,,0,,1,,2,,,,,,,,,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,4,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c8d4kyelee6gyrnupxkeh6has,N. Jensen,Midfielder,22,5,15,33,1,414,130,429,9,68,14,346,7,1,2,43,,12,12,1,23,2,20,8,1,148,10,75,161,7,67,14,1082,31,104,19,17,23,18,361,5,,5,101,19,95,653,9,2,8,115,48,11,1,25,325,9,58,12,3,1,36,1,4,100,1,224,14,54,18,1,13,12,11,,57,6,12,10,1,0,0,11,16,4,8,,1,1,3,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,,,16,,35,,5,,16,,,,,,,,,2,,,,,27,,5,6,,,5,120,,11,,,2,,30,,,,,,9,42,,,,,,,1,,24,,,,,,6,1,2,15,,3,,,,,,1,1,,8,,,10,,,0,,,,,,,,,,,,,,,,,,16,14,,,,1,,1,,1,,,,2,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,4e644yd0r3wsm9b87m0ff1q8k,K. Kane,Midfielder,64,6,7,18,,189,38,191,10,27,18,162,10,,2,30,,1,12,,16,1,3,1,,80,4,21,66,6,49,7,518,10,48,7,7,16,7,164,1,,8,69,2,60,304,,1,5,87,38,1,,3,158,8,39,10,2,1,6,3,9,45,,85,6,20,9,1,15,6,10,,35,5,8,10,,,0,,2,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c6ro79ntd3qvkquvp9c2yflsk,E. Marmolejo,Goalkeeper,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,ykzkzazvga55do4buqq0quhh,A. Morgan,Defender,3,2,9,12,3,150,27,151,3,49,7,101,3,,1,12,4,4,9,1,11,,10,4,1,39,1,45,82,5,27,21,339,6,59,2,9,11,3,102,1,,4,36,5,5,263,36,1,3,43,16,4,1,10,90,3,24,4,1,4,12,11,13,60,,67,1,28,14,,7,2,9,,22,4,2,10,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,23,7,3,8,2,940,66,959,11,89,24,853,16,,2,34,5,3,14,,19,,3,,,543,2,53,116,4,41,27,1433,3,347,2,13,19,5,870,2,,13,64,2,225,1114,16,8,10,88,47,,6,3,817,12,30,15,3,,53,5,34,321,,327,,62,39,,23,16,3,,85,7,6,10,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,d09mpe5gt96686cnd6btiu6i2,R. Olatunji,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,3m0aejck68m0ovwtatk0acmc4,M. Owolabi-Belewu,Defender,81,6,16,25,1,412,66,425,10,67,23,345,18,,5,60,10,4,22,,18,,8,,,185,6,49,137,7,59,14,832,11,154,2,19,18,20,358,,,13,109,1,38,667,45,2,18,132,73,,2,8,352,8,49,10,2,,6,6,17,167,,173,2,53,26,6,27,9,9,2,47,9,14,10,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,Forward,17,16,23,44,,256,95,265,16,56,38,200,5,10,5,29,,5,25,3,28,,5,2,2,77,11,47,153,11,93,7,1403,71,55,33,18,28,10,209,16,4,22,106,8,76,503,5,3,5,144,51,2,2,5,196,13,77,16,3,5,13,4,13,39,10,134,17,49,14,2,10,15,13,,43,5,9,10,4,6,4,,12,,3,3,1,2,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
Canada_Canadian_Premier_League,2023,Forge FC,ccezbk51pdo61agdtdcxrd9wq,K. Poku,Midfielder,20,17,26,45,1,549,163,556,16,112,42,437,17,2,2,64,8,9,17,2,23,1,36,11,2,179,12,117,244,5,92,16,1451,39,201,9,37,23,12,444,3,,26,140,18,60,946,87,5,12,182,90,11,1,39,409,15,76,17,2,4,35,5,15,132,2,276,6,96,34,5,21,18,5,2,69,4,31,10,1,1,2,6,1,,4,2,,,3,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,3,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,4xsc616w7mz1xw45ofyivm6eh,R. Rama,Defender,24,24,25,36,3,1302,230,1338,26,278,42,1024,45,1,8,107,27,15,43,2,28,4,32,7,2,542,11,209,414,21,135,82,2397,27,88,12,73,28,19,1060,4,,16,216,16,446,2039,243,15,37,258,123,8,4,32,1007,23,109,29,6,1,53,35,52,574,1,526,8,196,101,4,76,27,1,1,136,31,12,10,1,0,0,,2,,3,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,11,8,16,1,619,82,649,15,95,42,525,8,,4,57,18,4,18,,21,,4,3,,321,3,62,166,11,57,30,1194,15,157,4,20,21,25,554,1,,27,99,5,136,926,51,2,14,141,84,3,2,4,533,13,42,16,3,1,21,13,28,274,,236,3,65,37,2,16,12,9,,73,8,17,10,,,0,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,33,15,21,38,2,486,129,487,24,92,29,394,14,2,6,76,1,14,23,1,27,1,24,11,1,151,13,78,178,10,102,11,1349,47,104,22,29,27,39,395,10,2,5,154,16,121,778,24,2,8,183,81,11,1,24,385,16,78,20,4,2,10,5,10,133,2,255,12,81,38,2,23,16,11,,83,9,14,10,1,1,1,,9,,7,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
Canada_Canadian_Premier_League,2023,Forge FC,bc4zb3r5k6kltmea1b4h6o178,K. Tavernier,Defender,37,,4,6,,12,1,12,,3,2,9,,,,4,1,2,1,,2,,,,,1,1,2,14,,8,,72,2,1,1,,2,1,9,,,2,12,2,4,32,,,,14,6,,,,8,2,8,2,,,1,,,6,,8,1,3,1,1,2,1,1,,4,2,2,10,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,1afcpd3lls6cqp4wuawc91gwl,L. Callegari,Midfielder,6,20,15,40,3,1975,380,2046,12,263,26,1716,44,,8,122,1,6,52,6,27,9,19,5,4,969,1,240,400,36,147,80,2415,16,584,15,45,27,32,1783,5,,14,257,29,563,2462,6,4,34,283,136,22,6,47,1627,22,135,29,7,1,156,4,11,519,,836,10,183,70,4,69,27,,1,233,25,21,10,,,0,49,24,15,1,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,3prrba15wxlc1asrqih8s371m,C. Campagna,Defender,4,2,1,6,2,258,18,270,4,49,14,209,9,,4,27,8,,15,,10,,3,,,148,2,26,74,7,34,19,539,1,47,1,5,10,4,221,,,10,57,,64,395,33,3,7,71,37,,1,3,202,6,30,11,5,1,19,6,17,141,,73,1,30,26,1,19,5,5,,24,10,4,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,artfyfgwwhlhvfvttogbtiy38,T. Coimbra,Forward,19,17,6,24,,144,34,154,36,64,73,80,6,3,6,24,,2,27,1,20,2,4,,1,28,9,58,117,14,92,4,917,44,50,13,24,20,7,90,6,2,37,80,7,29,295,,3,,153,61,,1,4,86,8,56,11,3,11,4,1,6,41,3,62,7,60,10,,9,10,10,,22,3,8,10,1,2,0,,4,,4,,2,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,erojylhkxounbordtu6h9cui2,T. Collomb,Forward,9,4,9,16,,137,54,146,17,57,32,80,2,4,1,22,,4,8,,13,,10,3,,40,7,54,98,7,45,4,586,28,40,9,14,13,13,89,5,2,15,50,8,17,261,,1,2,82,37,3,,10,84,4,28,8,4,2,5,1,11,35,4,52,4,53,13,,4,7,6,,19,2,6,10,3,1,1,,4,,3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,7e4doqzolxn7u9s2txuyclejt,A. Daniels,Forward,10,16,26,53,,832,259,892,12,112,20,722,21,2,2,95,1,9,19,5,29,8,29,21,5,328,18,117,258,14,102,21,1885,28,216,21,41,29,31,780,9,2,8,185,29,197,1281,26,1,9,205,103,25,1,36,735,16,90,22,6,,45,10,7,220,3,477,12,91,31,7,30,22,7,,97,9,34,10,1,2,1,16,17,3,6,,2,1,4,,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,6yyhtcimqzsoqhp2clnj5x3sa,Z. Fernandez,Midfielder,3,25,19,42,2,842,152,858,25,160,54,683,39,2,8,113,12,16,26,2,24,1,32,9,1,315,8,136,292,13,123,34,1947,62,118,10,60,24,46,698,6,3,29,211,20,292,1424,136,4,25,265,142,9,3,32,679,20,98,29,9,5,19,21,54,296,3,392,4,126,56,3,57,22,2,1,96,18,11,10,0,3,1,,4,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,decwkaskhlyylqo4d0u3eeadw,R. Ferrazzo,Defender,23,16,12,23,3,635,134,643,15,127,25,509,24,,6,81,11,6,22,1,23,1,19,9,1,272,8,102,206,13,78,27,1208,31,110,11,29,23,24,516,3,,10,144,11,187,992,70,1,18,169,91,9,1,19,487,9,63,15,6,4,29,6,15,212,,253,8,100,44,5,41,14,9,,68,17,16,10,,,0,1,7,,9,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,2,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,1xta1z2f7yq8bdl2grpffecmi,M. Ferrin,Midfielder,8,35,47,91,2,769,260,787,33,127,60,643,16,3,2,152,1,16,27,3,26,5,21,10,3,215,6,136,340,12,168,7,2276,111,269,46,54,26,61,660,24,6,27,287,32,73,1373,9,5,17,347,179,17,4,30,640,20,135,27,7,7,20,1,14,185,8,462,22,120,21,13,31,26,,,100,15,60,10,5,3,1,12,15,6,19,1,2,1,6,,5,2,,3,,,,,,,2,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,donr4l8zz4x3who55mji62dwp,Y. Fillion,Goalkeeper,1,,,,13,399,,702,1,199,6,287,,,5,5,,,,,29,,,,,446,,155,206,,1,190,2610,,159,,1,29,4,503,,,5,5,,179,1006,,,,11,10,,7,,394,24,,33,9,,109,45,44,364,,57,,9,44,,,29,,,227,,,10,,,0,,,,,,,,,,,,,,,,,,319,217,,3,54,21,,73,4,19,28,2,,13,2,47,,,,,3,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,dney1uawdhb2lsnj00jcunn1m,T. Giraldo,Midfielder,24,9,18,37,3,208,51,211,15,64,19,144,15,2,2,36,,1,22,,19,3,7,,,53,8,54,145,14,77,12,814,17,52,12,22,19,9,147,5,,4,98,7,31,390,4,,6,117,40,,,7,141,7,62,9,2,1,6,1,5,77,2,94,7,52,17,4,22,10,9,1,41,7,5,10,2,0,1,1,7,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,4y7p59unsumcfk5trk1naums5,D. Henry,Defender,15,2,,1,,185,5,203,7,27,15,158,6,,2,10,,,3,,14,,,,,135,1,16,29,2,12,17,420,7,41,3,3,14,,176,,,8,15,,64,261,,5,3,30,18,,,,163,6,5,8,2,,13,2,24,93,,41,3,10,11,,9,3,11,,20,3,1,10,,,0,,,,1,,,,,,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2023,HFX Wanderers FC,2mqxkxtrjrt9cbeqbyncer209,R. James,Defender,7,3,,4,,230,31,240,7,37,13,194,5,,,20,5,2,3,,6,,3,1,,101,1,25,54,2,19,6,394,5,83,3,6,6,6,203,1,,6,32,5,16,348,32,4,12,45,26,2,,3,193,4,12,4,,,10,2,8,110,,104,2,31,15,1,10,4,2,,16,5,4,10,,,0,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
