liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Substitute On,Penalty Goals Conceded,Aerial Duels won,Total Clearances,Handballs conceded,Successful Launches,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Blocked Shots,Throw Ins to Opposition Player,Second Goal Assists,Hit Woodwork,Penalties Conceded,Total Red Cards,Red Cards - 2nd Yellow,Successful Corners into Box,Attempts from Set Pieces,Left Foot Goals,Goals from Outside Box,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Foul Won Penalty,Penalties Taken,Penalty Goals,Goalkeeper Smother,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Penalties Saved,Saves from Penalty,Straight Red Cards,Last Man Tackle,Clearances Off the Line,Home Goals,Away Goals,Set Pieces Goals,Saves made - caught
Canada_Canadian_Premier_League,2020,FC Edmonton,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,55,,,241,,,,,142,2,,7,,35,,11,4,2,3,25,87,4,13,146,1,1,,105,2,1,24,21,,15,9,3,4,9,181,,3,1,6,63,3,10,11,,17,,,,16,4,,3,,,2,55,,118,122,10,,,,3,5,1,2,4,0,,,7,14,,2,6,1,6,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,2bvfol1n1otgzral4w8j0ci22,D. Doe,Forward,26,1,1,54,,,,,14,,2,5,,1,,1,2,,2,13,5,2,7,14,1,2,1,6,3,,8,2,,9,3,,3,,28,,2,1,9,4,,10,5,,,,1,1,12,3,1,2,,,5,3,,6,6,3,,,,1,7,1,1,4,0,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,1yufrkhruoxnyg54sxgduilt5,J. Esua,Defender,3,23,2,617,43,,,,269,4,13,50,2,102,1,24,4,2,2,111,124,5,27,275,1,6,12,200,12,4,51,13,3,63,54,7,11,11,472,,7,3,55,102,4,10,43,1,24,2,17,9,66,14,23,7,,,21,110,,218,224,11,,,,3,23,2,12,34,0,,1,9,24,,5,14,3,1,,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,7z8zzlbmnxxfixcaod718ww0k,S. Gardner,Midfielder,33,2,,82,5,,,,48,,,8,,16,1,5,1,,4,16,22,3,7,50,,3,1,32,,1,12,19,,7,1,,2,7,71,,2,2,8,20,1,10,7,,6,,,,15,,2,2,,,4,3,,37,38,7,,,,2,8,1,2,4,0,2,,3,2,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,4wg2u3zl05ijnwx0wicmwpvpx,C. James,Goalkeeper,1,,,540,,,,,91,,,,,24,,41,,1,,41,91,,,156,,,,73,12,,41,27,,32,31,6,,9,195,,6,,2,93,,10,5,,42,,3,,5,13,,6,,,,36,,70,115,3,,,,,,,,2,0,,1,3,5,,18,18,,,,,,,,,,,,,,11,50,,,,1,5,2,5,2,13,,,,,,,,1,1,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,7y21qqftugy5rfncz7atrue7e,D. Lee,Defender,23,1,,123,13,,,,57,,4,14,1,17,1,3,,,4,24,32,6,7,58,2,1,5,47,3,,10,26,,6,12,2,4,5,112,,2,,18,15,,10,16,,1,1,1,,26,3,1,2,,,6,3,,47,48,8,,,,3,10,3,2,12,0,,,4,3,1,,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Defender,57,8,,303,27,,,,92,,6,23,2,36,1,7,,1,2,59,36,14,15,92,,9,2,61,6,1,22,27,,24,14,3,7,6,206,,5,4,47,38,5,10,26,,9,2,8,3,51,7,8,5,,1,23,4,,70,70,4,,1,1,10,25,4,4,24,0,2,,2,11,,2,1,1,1,,8,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,8v158n3stjodma3bjlj4yg639,K. Moses,Defender,12,,,140,,,,,34,,,4,,9,,5,,,4,8,20,3,2,36,1,3,,26,5,3,7,7,,6,4,2,,1,62,,4,1,7,13,3,10,5,,3,,1,,12,5,,4,,,3,12,,27,29,5,,,,1,7,2,1,4,0,2,1,1,10,,1,3,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,Forward,9,6,2,480,1,3,3,,84,3,19,28,1,43,,1,3,2,22,67,26,2,20,89,2,4,6,66,7,8,21,22,5,23,13,5,5,4,175,,7,1,38,14,24,10,26,3,2,1,5,11,73,9,6,7,,,25,25,3,64,68,35,,,,1,47,1,,13,0,2,1,13,,,1,,5,,2,,,,,,,,1,2,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,ay1hg91asmcve43pfqesll562,D. Powley,Goalkeeper,13,,,90,,,,,18,,,,,3,,6,,1,,7,21,,1,31,,,1,19,,,7,5,,5,7,1,,2,38,,1,,1,12,,10,1,,5,,,,1,1,,1,,,,14,,14,24,,,,,,,,,1,0,,,,,,1,3,,,,,,,,,,,,,,3,10,,,,,2,2,1,,1,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,daf9pfrmp5w42wpwejb3lzkr9,Son Yong-Chan,Midfielder,7,3,,303,13,,,,113,1,4,31,2,46,,3,3,2,3,39,51,3,17,115,2,8,1,88,4,,20,29,4,18,12,4,6,5,172,1,4,2,22,39,,10,10,,7,1,3,,28,6,3,4,,,15,16,,93,95,6,,,1,2,18,1,5,7,0,,,3,3,,2,1,,1,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,57sscey83fcglkmcrtpp28k5,Soria,Defender,5,3,2,630,4,,,,398,2,,21,,113,1,43,2,2,5,88,225,10,34,415,,7,1,305,12,1,77,132,3,56,40,7,5,26,485,1,7,2,29,210,2,10,29,,33,,4,,48,14,5,7,1,,14,52,,321,338,19,,,,5,19,5,7,15,0,,1,14,18,,5,10,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,7w93cfaszi89ex6xdf9tgkp9l,M. Temguia,Defender,8,1,,450,3,,,,259,,5,20,,73,,20,2,1,4,49,155,16,21,269,,13,4,214,10,3,41,46,,28,34,5,5,14,353,,5,6,46,119,8,10,33,1,14,,7,2,56,11,1,5,,,19,84,,220,228,10,,,,10,23,6,12,27,0,,1,6,15,,1,6,2,3,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,7dbeb4b7em8hmoc7e0begi1yi,M. Velado-Tsegaye,Forward,17,2,3,230,,1,1,1,71,1,10,28,,36,,,2,1,1,37,22,2,14,72,1,3,2,58,5,3,14,15,,15,11,2,2,1,122,,4,2,23,13,9,10,12,3,,,4,4,28,6,2,4,,,15,16,,57,58,5,,,,1,16,1,2,8,0,2,,4,,,,,,,7,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,ezyu9w01guirieddjudeln1lh,A. Zebie,Defender,4,,,412,1,1,,,217,,4,44,,83,1,6,6,1,2,37,110,11,20,219,3,2,6,186,8,2,26,61,2,17,29,5,10,9,270,,5,,32,62,4,10,23,1,7,,2,,38,9,,5,,,13,52,,191,193,6,,,,7,15,4,5,19,0,,,4,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,FC Edmonton,csicvwhik2guponydus9zt0x5,E. Zetterberg,Midfielder,21,,,465,,1,,,249,1,10,36,3,111,2,26,5,2,1,79,100,8,27,261,2,6,3,168,11,4,53,79,8,54,29,6,10,10,334,8,7,4,40,97,,10,18,1,40,,7,4,41,13,11,7,7,,22,49,,199,208,1,,,,4,23,4,9,18,0,1,1,,,,2,5,3,,1,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Forge FC,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,Defender,6,21,1,842,98,,1,,356,5,19,67,1,155,1,26,6,1,8,168,110,22,78,368,,11,8,240,6,2,104,101,4,87,51,9,23,38,628,,11,6,75,168,8,10,54,2,24,1,11,6,97,7,21,11,,,35,32,,252,264,22,4,,,16,43,6,14,40,1,2,1,14,12,,6,12,,4,,10,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,1,1,0,,
Canada_Canadian_Premier_League,2020,Forge FC,cfffc2qdknupbftpqye1cbf1l,Mo Babouli,Midfielder,19,8,4,455,1,3,1,1,119,6,18,35,1,63,,7,5,,11,88,26,5,34,129,4,9,16,79,3,5,41,31,7,41,17,4,13,9,230,2,10,3,55,42,22,10,34,4,9,1,8,10,71,3,9,10,1,2,26,21,1,78,88,16,,2,,3,37,2,1,29,1,6,1,5,2,2,,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0,1,,
Canada_Canadian_Premier_League,2020,Forge FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,10,,879,4,4,3,1,375,9,9,88,7,176,1,23,8,1,9,154,131,13,71,394,5,14,4,269,8,9,94,105,12,108,58,11,19,28,556,34,11,11,70,130,13,10,40,5,31,,15,2,87,9,42,11,27,1,38,71,3,281,300,17,3,1,,6,47,7,11,32,1,,1,8,18,,5,5,4,2,5,,,1,,,,5,2,1,,,,,,,,,,,,,,,,,1,1,,,,,,,3,0,,
Canada_Canadian_Premier_League,2020,Forge FC,6twhs1y8bihm7vc9dib8hgezt,K. Çela,Defender,16,,,2,,,,,1,,1,1,,,1,,,,,2,,,1,1,,1,,,,,1,,,1,,,,,2,,2,1,2,,,10,,,,,,,2,,,2,,,2,,,,,,,,,,2,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Midfielder,7,11,4,598,,3,1,,171,8,25,66,8,112,,8,6,1,1,89,34,7,26,172,5,6,11,131,5,4,34,30,4,40,31,6,16,5,303,,11,4,72,32,31,10,33,3,7,8,14,11,74,6,11,11,,1,40,44,1,137,138,2,,1,,5,41,2,3,32,0,5,2,1,3,,,3,1,,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Canada_Canadian_Premier_League,2020,Forge FC,c8gbyfp650fgai5782915ywa1,E. Cissé,Midfielder,8,4,1,539,18,,,,207,6,17,43,3,99,,9,8,1,4,82,74,17,34,213,1,10,12,163,6,5,43,28,3,41,45,6,14,7,356,2,8,4,74,67,13,10,46,3,7,2,12,10,83,7,5,8,1,,33,75,,165,170,9,1,,,12,37,5,4,41,0,2,1,5,9,,1,2,2,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,bmibmsnkr8oa6ckm2y0g30d05,J. Dunstan,Defender,21,2,,254,11,,,,100,1,4,15,,29,,8,2,,5,43,51,4,17,105,,7,2,69,2,,25,26,1,17,6,2,3,10,166,,6,5,18,56,3,10,17,,11,,2,1,34,2,2,6,,,12,8,,75,80,16,1,,,3,17,1,6,6,0,4,,11,13,,,2,,1,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,b84lif9t7gwlw9ou9izawvumt,D. Edgar,Defender,14,,,900,1,,,,456,1,,25,,132,4,57,1,1,7,95,263,8,35,487,,12,3,349,7,3,92,45,2,59,41,10,4,33,597,,10,3,27,241,6,10,32,2,46,,3,,52,8,,10,,,13,176,,371,395,25,5,,,5,20,3,14,14,0,,2,18,53,,5,27,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,2,5,2,274,8,,,,76,2,7,21,,29,2,11,3,,6,50,18,1,19,77,4,15,5,44,1,2,30,6,2,30,18,4,7,5,139,,4,12,37,34,8,10,13,,3,,3,5,47,1,5,4,,,28,16,,47,47,10,,,,1,34,,7,9,0,,,4,6,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,,900,,,,,140,,,,,14,,40,,1,,45,207,,2,263,,,,191,7,,42,65,,29,79,10,,13,369,,10,,4,95,,10,12,,30,,6,,12,8,,10,,,,103,,120,221,8,5,,,,,,,4,0,,2,8,8,,10,20,,,,,,,,,,,,,,23,133,,4,,8,7,9,15,2,11,,,,1,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,Midfielder,13,1,,792,,2,3,1,329,2,1,51,,113,1,24,6,1,12,73,165,18,38,340,3,12,1,259,8,6,62,87,,38,40,9,10,25,436,,11,8,50,112,9,10,48,4,19,,13,,78,9,1,11,,,18,90,3,267,278,28,3,,,10,30,8,22,32,1,2,2,16,6,,3,12,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,1,,
Canada_Canadian_Premier_League,2020,Forge FC,d3uo72swkorck8mo41kv1yp61,D. Krutzen,Defender,5,4,,961,1,,2,,616,2,2,27,2,152,2,93,2,1,16,168,357,15,50,650,1,14,3,420,9,10,143,202,4,106,52,11,3,46,819,4,11,8,55,339,11,10,58,3,87,1,18,2,95,10,9,11,4,,21,82,2,479,507,40,5,,,10,37,5,34,34,2,,2,24,38,1,6,33,7,4,3,,,1,1,,,,5,1,,,,,,,,,,,,,,1,1,,1,,,,,,,,1,1,,
Canada_Canadian_Premier_League,2020,Forge FC,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,31,,,90,,,,,15,,,,,1,,7,,,,8,18,,,26,,,,16,2,,7,4,,5,11,1,,2,45,,1,,,12,,10,2,,3,,2,,2,2,,1,,,,10,,12,19,2,,,,,,,,,0,,,2,3,,,3,,,,,,,,,,,,,,6,11,,2,,1,3,2,3,,2,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,btd38hasv7hxy5bw4g43ymhyi,M. Mohsen,Defender,22,4,1,208,3,,,,42,,6,9,2,23,,3,2,,2,30,14,4,4,42,2,,5,33,4,,7,15,3,13,6,3,3,1,101,3,3,,29,17,5,10,19,,2,1,10,1,31,4,7,3,2,,10,1,,35,35,2,1,,,4,12,,1,19,0,,,,3,,,1,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,6pi1u2mdt56ns3pqkdjp772s5,C. Nanco,Forward,11,4,,224,1,2,2,2,46,1,11,9,1,22,,1,2,,4,33,11,4,13,46,4,7,4,31,3,3,14,15,1,17,9,4,5,1,87,,5,4,33,9,11,10,10,3,1,1,2,7,37,3,4,5,,,23,13,2,32,32,4,,,,3,27,1,,10,0,1,1,,1,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Canada_Canadian_Premier_League,2020,Forge FC,32fe58rlsvv1h3qthbhol08yy,A. Novak,Forward,23,,1,381,,4,2,1,88,1,11,49,,51,,1,2,1,15,47,29,3,18,99,4,4,4,78,3,8,19,17,3,16,12,4,4,3,166,,9,2,31,14,16,10,20,6,2,,9,2,50,4,,9,,,15,19,2,69,80,19,,,,3,30,,2,16,0,5,1,4,1,,,1,2,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,2,0,,
Canada_Canadian_Premier_League,2020,Forge FC,bzfamx9nfvg0cwshyldxiea5l,P. Sabak,Midfielder,24,7,1,752,1,4,2,2,326,6,12,57,1,163,1,19,10,1,6,107,97,8,58,336,6,14,13,241,5,11,77,78,10,68,49,8,18,17,449,6,11,6,78,134,18,10,44,3,18,,21,6,87,6,8,11,1,,37,67,2,250,259,9,1,2,1,4,43,4,6,41,0,3,1,3,4,1,2,8,8,1,2,,,,,,,1,1,,,,,,,,,,,,,,,2,2,,,,,,,,,,0,2,,
Canada_Canadian_Premier_League,2020,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,7,,721,73,,,,268,2,15,41,2,106,2,22,5,,4,117,105,16,46,277,2,12,11,195,8,2,68,15,2,52,31,8,8,23,491,,10,9,71,144,7,10,59,,14,2,17,5,92,8,7,10,,,29,77,,201,209,21,4,,,7,33,9,10,42,0,2,2,17,20,2,3,12,2,2,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,4bc5n4bry6a5wswiwzq8d9oq2,K. Thomas,Forward,17,10,3,283,,,,,64,2,18,15,,34,1,,6,,4,56,13,18,17,64,2,11,6,46,2,3,17,15,2,22,27,1,11,5,151,,9,9,69,17,14,10,32,1,1,,7,10,74,2,10,9,,1,38,17,,47,47,5,,1,,11,42,7,3,31,0,8,1,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Midfielder,15,5,1,394,8,,1,,169,6,10,39,8,78,1,19,1,1,9,79,64,6,26,179,3,4,2,128,3,5,45,50,7,46,20,3,8,14,271,12,11,2,30,61,10,10,16,3,6,3,4,3,43,4,15,11,6,2,18,29,,126,134,13,,2,,5,27,1,4,12,0,8,2,4,6,,2,11,2,2,4,1,,,,,,3,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,
Canada_Canadian_Premier_League,2020,Forge FC,28s4e8xbplnxxbi8dx7544g2y,G. Wiethaeuper-Balbinotti,Forward,20,,3,203,,1,,,30,3,7,10,,13,1,2,2,,10,26,9,2,12,36,3,8,2,20,3,5,14,7,,11,3,3,2,3,66,,6,6,21,10,9,10,10,1,2,,3,1,35,3,,6,,,15,9,,17,22,14,,,,2,25,,1,6,0,3,,4,1,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,Forge FC,bpxxztlpukizv1d2a5506ilbe,M. Zajac,Forward,9,4,2,237,1,,,,57,,14,22,,31,2,2,5,,6,35,16,6,10,59,4,6,3,44,4,3,12,10,,11,13,4,8,5,122,,4,2,39,17,10,10,17,1,3,,5,1,48,4,4,4,,,25,10,,45,47,9,,,,4,31,2,5,14,0,,,3,1,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,2o538m8209nj9p29a4ujs4jpx,J. Beaulieu,Goalkeeper,1,,,360,,,,,63,,,,,11,1,33,,1,,35,60,,1,105,,2,,54,9,,34,18,,23,40,4,,11,150,,4,1,3,65,,10,4,,17,,3,,5,10,,4,,,1,22,,42,71,2,,,,,1,,,2,0,,1,2,4,1,4,15,,,,,,,1,,,,,,,10,42,,3,1,,4,4,6,1,6,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,4t92bvofxxvfqe6f2w9gs8t0p,C. Bent,Forward,23,7,5,500,1,1,1,1,133,3,9,40,3,56,,11,3,2,8,98,32,11,41,137,4,9,9,79,4,3,52,28,7,65,25,5,9,7,243,7,10,8,61,36,17,10,38,1,6,3,14,8,73,6,20,10,7,,27,33,1,82,85,12,,,2,3,35,8,5,34,0,5,1,4,2,,1,6,2,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,1,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,4ux10kolns6m5lgd64wumjfth,L. Béland-Goyette,Midfielder,5,4,,648,,1,,,339,1,11,40,,125,3,22,5,3,2,103,149,13,51,347,3,23,8,250,10,2,73,105,8,63,54,7,16,16,441,1,10,13,74,128,1,10,27,,24,,3,3,79,13,6,10,1,,50,74,,267,274,5,1,,,9,52,4,13,24,0,3,2,3,9,1,4,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,9xntliz4ut9p00wlwc0gd7e95,A. De Carolis,Defender,24,3,1,371,22,,1,,90,2,1,19,3,36,1,10,3,1,3,47,37,9,16,96,3,6,5,65,7,2,26,28,3,23,15,5,7,9,187,5,6,4,27,44,6,10,23,1,5,1,4,1,35,8,6,6,1,,9,5,,65,70,8,1,,,5,12,4,5,18,1,1,1,5,8,,1,3,1,1,,8,,,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,ej15pecwc8l11pif9je6mo962,S. Firth,Midfielder,15,,,98,,,,,52,,1,14,,20,,2,1,1,,15,25,2,5,52,,,,45,5,,7,15,1,6,7,1,1,1,71,,2,,9,12,,10,5,,,,3,,9,6,,2,,,4,11,,45,45,,,,,1,4,1,3,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,26zoncn0ilfvg5gwn91dkqmt,A. García,Forward,11,1,13,758,1,5,6,6,123,3,15,52,,76,,2,1,3,10,74,38,5,25,141,5,17,8,113,7,19,27,28,6,23,17,8,3,5,258,,10,8,68,28,37,10,41,11,1,,24,8,82,10,1,10,,,31,33,5,96,114,14,1,,1,,41,5,,37,1,2,2,4,1,1,,,8,2,1,,,,,,,,,,1,,,,,,,,,,,,2,2,2,,,1,,,,,,1,3,3,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,1i7a6katii8fnxncnyun4nyzt,J. Geffrard,Defender,3,,,945,1,,,,351,,,28,,53,1,36,2,4,9,73,247,7,33,369,1,8,2,270,11,3,69,132,1,38,37,11,6,31,468,,11,4,22,172,4,10,27,2,30,,5,,44,15,,11,,,8,37,,285,300,22,2,,,4,17,3,14,14,0,,2,13,40,1,9,18,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,a1597r3xcvhmgmcflykyib4lw,L. Green,Midfielder,16,,,90,,,,,45,,1,6,,9,,7,,,2,15,27,1,5,48,,,,33,5,,12,6,,10,8,1,1,2,59,,1,,4,24,,10,3,,3,,1,,7,5,,1,,,2,12,,33,36,3,,,,1,4,,1,2,0,,,1,3,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,62nti15up6a14yi1featiyhd6,D. Kinumbe,Defender,13,,2,208,3,1,,,63,,3,14,,20,,5,5,,3,28,24,2,15,64,3,1,6,41,7,1,20,23,1,12,12,3,8,8,109,,4,,18,22,3,10,16,,3,,4,,25,7,,4,,,6,5,,43,44,7,,,,2,9,,7,12,0,1,2,4,1,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,5ep5673eihbif5vkbzctjj0x6,O. Kreim,Midfielder,8,4,,372,,1,1,,121,2,18,41,3,66,,2,4,2,13,72,32,13,27,124,3,3,10,93,8,1,29,23,5,29,24,4,11,5,237,1,10,3,61,36,16,10,35,1,2,3,11,7,75,10,5,10,1,,27,24,,92,95,14,,,,7,40,6,6,34,0,6,1,1,2,,,2,,1,5,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,549bk4ar8s05kzy78wi86one2,A. Marshsall,Forward,7,6,1,583,3,1,,,176,5,19,26,2,95,1,7,9,2,5,96,42,9,38,180,3,14,14,119,5,7,45,20,4,53,37,5,13,8,311,8,11,9,77,62,12,10,49,2,16,1,17,5,91,7,16,11,8,2,37,72,,132,135,14,1,2,4,6,42,3,4,40,0,6,,9,2,,3,2,5,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,ahyd5vf8f8cyoiefm8hsimzu1,João Morelli,Forward,22,1,1,561,4,3,4,3,178,3,16,50,4,82,,17,13,2,12,111,54,4,40,189,5,13,10,123,9,11,57,43,6,68,27,8,21,3,319,10,9,7,58,65,13,10,31,7,9,,12,5,76,11,14,9,6,1,33,31,4,125,132,18,,1,,2,45,2,3,25,2,1,1,6,2,1,,5,4,,6,,,1,,1,,4,2,1,,,,,,,,,,,,,1,2,2,,,1,,,,1,,,1,3,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,Defender,6,16,1,738,74,,,,235,4,19,50,1,93,,25,11,4,9,135,83,23,41,241,2,10,11,156,5,2,66,14,1,56,37,8,23,26,511,,9,4,82,109,8,10,59,,19,1,17,7,99,9,16,9,,,31,68,,172,175,17,1,,1,16,40,7,17,51,0,1,1,8,24,1,3,8,2,4,1,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,
Canada_Canadian_Premier_League,2020,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,,630,,,,,70,,,,,31,2,77,,3,,79,69,,2,179,,,,60,3,,79,21,,67,63,7,,12,260,,7,,3,131,,10,5,,40,,3,,5,6,,7,,,,27,,43,100,2,2,,,,,,,3,0,,1,2,15,,11,36,,,,,,,,,,,,,,22,82,,10,,1,6,6,16,2,27,,,,1,,,,1,1,,,,0,0,,1
