liga,temporada,equipo,id,nombre,posicion,dorsal,Times Tackled,Aerial Duels won,Aerial Duels,Aerial Duels lost,Rightside Passes,Successful Passes Opposition Half,Unsuccessful Crosses open play,Right Foot Goals,Corners Taken (incl short corners),Goals Conceded,Unsuccessful Crosses & Corners,Goals Conceded Inside Box,Ground Duels,Appearances,Games Played,Starts,Total Fouls Won,Total Tackles,Tackles Won,Assists (Intentional),Foul Attempted Tackle,Index,Tackles Lost,Clean Sheets,Total Passes,Goals Conceded Outside Box,Backward Passes,Goals,Interceptions,Ground Duels lost,Yellow Cards,Shots Off Target (inc woodwork),Ground Duels won,Duels lost,Duels,Offsides,Successful Open Play Passes,Total Touches In Opposition Box,Penalties Conceded,Leftside Passes,Throw Ins to Opposition Player,Unsuccessful Launches,Successful Passes Own Half,Successful Crosses open play,PutThrough/Blocked Distribution,Blocks,Handballs conceded,Successful Long Passes,Unsuccessful Passes Own Half,Successful Dribbles,Total Clearances,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Unsuccessful Short Passes,Goal Assists,Shots On Target ( inc goals ),Time Played,Corners Won,Recoveries,Throw Ins to Own Player,Key Passes (Attempt Assists),Left Foot Goals,Successful Crosses & Corners,Penalty Goals Conceded,Total Shots,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Forward Passes,Touches,Duels won,Hit Woodwork,Total Fouls Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Successful Launches,Successful Lay-offs,Goals from Inside Box,Open Play Passes,Total Losses Of Possession,Home Goals,Away Goals,Winning Goal,Clearances Off the Line,Headed Goals,Red Cards - 2nd Yellow,Substitute Off,Total Red Cards,Substitute On,Through balls,GK Unsuccessful Distribution,GK Successful Distribution,Goals from Outside Box,Second Goal Assists,Unsuccessful Corners into Box,Successful Corners into Box,Straight Red Cards,Attempts from Set Pieces,Foul Won Penalty,Unsuccessful lay-offs,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made,Penalties Saved,Catches,Punches,Saves made - caught,Goalkeeper Smother,Saves from Penalty,Drops,Penalty Goals,Penalties Taken,Own Goal Scored,Set Pieces Goals,Other Goals,Penalties Off Target,Crosses not Claimed,Last Man Tackle
Canada_Canadian_Premier_League,2021,Cavalry FC,a3jdkwh4z5y72qgt9flmgkg0k,M. Piepgrass,Midfielder,26,,,,,1,1,,,,,,,,2,2,,,,,,,10,,,7,,3,,,,,,,,,,7,,,2,,,6,,,,,,,,,,,,,,22,,1,,,,,,,,,1,8,,,,,,7,7,,,,7,,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,dml9hjkoiouefsohkdq6d7z3e,D. Reas-Do,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,boaya7r30cknyt3xdvrhg7qad,A. Selemani,Forward,19,20,11,35,24,27,67,8,1,1,7,8,5,65,17,17,5,7,6,2,1,9,10,4,,125,2,48,3,3,48,1,5,17,72,100,5,92,36,,36,,,33,,11,,,,2,5,3,4,,25,2,7,518,5,18,3,4,1,,1,12,31,7,14,250,28,,23,25,2,100,100,,11,3,115,78,0,3,1,,,,5,,12,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,d04op4tzgeoxexm5z7vozj4kp,Richard Luca,Forward,23,46,,8,8,38,106,28,,4,9,30,8,157,18,18,7,25,26,12,,4,10,14,,218,1,63,1,14,74,1,13,83,82,165,1,144,38,,50,,2,49,7,20,,,5,7,32,1,9,9,62,,5,798,9,54,7,5,,8,1,18,94,28,67,495,83,1,10,71,3,147,142,,2,1,215,189,1,0,0,,1,,9,,11,1,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,15,24,13,27,14,229,344,2,1,11,16,9,15,134,25,25,17,8,47,32,,15,10,15,7,894,1,112,1,23,71,3,2,63,85,161,,743,11,,241,,10,413,1,39,5,,37,43,9,18,21,24,117,,2,1568,2,125,2,15,,4,3,4,107,8,312,1134,76,,22,141,3,753,716,2,3,1,884,206,0,1,0,,,,5,,8,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,1mcgu1zocg8bwfrncptuvfm51,M. Trafford,Defender,5,3,21,37,16,308,142,1,,,10,1,7,38,14,14,14,9,16,7,,4,10,9,6,805,3,51,,18,12,3,6,26,28,75,1,653,12,,137,,23,534,,6,9,1,73,31,1,40,5,81,48,,1,1182,,49,9,1,,,,7,99,3,309,939,47,,9,129,1,676,603,9,,,772,137,0,0,0,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Cavalry FC,c8svt3yazcfaq478j0cpbmbfu,K. Yao,Defender,25,13,74,106,32,343,174,,,,28,,26,149,26,26,24,20,67,38,,12,10,29,7,1307,2,92,1,30,49,4,7,100,81,255,1,1106,20,,492,11,30,962,,14,20,1,75,61,14,79,7,82,89,,3,2155,2,147,32,3,,,4,10,110,5,380,1651,174,,24,171,2,1136,1061,7,,1,1273,211,1,0,0,,1,,2,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,cseaof8mo75i2fufyg0b4bpat,F. Aird,Forward,33,26,8,22,14,83,469,82,5,100,36,162,30,173,28,28,24,11,60,33,5,18,10,27,3,999,6,122,5,24,78,3,16,95,92,195,2,645,27,1,245,42,73,291,24,46,6,4,115,74,24,37,14,154,159,5,11,2206,17,139,160,50,,74,3,27,401,19,549,1745,103,1,33,313,5,686,571,14,5,3,937,584,2,3,0,,,,6,,4,4,,,2,,56,36,,8,,,,,,,,,,,,,,,3,3,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,759r7l0y8jofaf394tnc7ytt6,P. Amanda,Midfielder,25,7,2,7,5,4,8,,,1,2,,1,17,3,3,,1,5,2,,,10,3,,20,1,5,,2,10,,,7,15,24,,10,1,,1,,1,5,,1,1,,,,1,1,,1,6,,,88,2,10,1,1,,,1,,7,4,10,50,9,,1,7,1,13,13,,,,17,20,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,13,9,1,3,2,14,26,,,,2,,1,55,6,6,3,12,18,12,,5,10,6,,61,1,9,,2,21,2,2,34,23,58,,33,14,,13,,,7,,6,,1,,6,4,,4,2,26,,1,211,,17,,1,,,1,3,22,4,25,124,35,,9,28,2,33,33,,,,61,43,0,0,0,,,,3,,3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,4mfkjyzeav79r253y6uktblyh,G. Boakye,Forward,23,2,,6,6,3,7,5,,,3,5,3,21,7,7,2,4,4,3,,,10,1,,36,,11,,1,11,,,10,17,27,,20,1,,2,2,2,14,,5,,,2,5,2,4,2,3,12,,,154,1,8,11,,,,1,,15,1,20,83,10,,3,15,1,21,19,1,1,,35,29,0,0,0,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,81ggmgps5zcnafmhlv9f0osiy,A. Caceres,Midfielder,20,13,2,4,2,40,54,1,,,5,1,3,45,11,11,3,3,11,3,,3,10,8,1,123,2,31,,3,23,,,22,25,49,,97,7,,22,,1,45,,9,,,3,13,8,,5,1,23,,1,362,2,29,,1,,,1,1,12,7,30,184,24,,4,24,1,99,96,1,2,,121,46,0,0,0,,,,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,55,6,63,87,24,153,296,,,,35,,29,71,24,24,23,6,28,19,,8,10,9,5,1063,6,39,3,57,33,4,13,38,57,158,,837,34,,407,1,46,566,1,19,15,2,134,66,4,147,9,96,106,1,8,2084,3,132,3,6,,1,3,21,136,2,464,1396,101,,19,202,2,861,727,14,,3,1034,224,3,0,0,,3,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,bmx7ahb6fjhgitdf1nm2olc6h,M. Durrans,Forward,26,6,3,18,15,10,33,1,,,7,1,6,31,16,16,2,6,6,4,,3,10,2,,74,1,25,,1,15,,5,16,30,49,3,44,23,,20,,,16,,5,,1,3,5,4,1,2,2,23,1,6,321,4,12,,6,,,1,11,21,2,19,135,19,1,7,25,5,49,46,,,,69,44,0,0,0,,,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,1yufrkhruoxnyg54sxgduilt5,J. Esua,Defender,3,18,13,18,5,27,161,45,1,,16,45,14,67,19,19,8,7,11,10,,4,10,1,,355,2,91,1,14,31,1,5,36,36,85,2,277,19,,141,17,11,129,12,25,1,,31,23,18,21,9,20,57,,4,1101,10,77,63,11,,12,,9,99,15,96,650,49,,7,77,1,278,247,7,,,353,184,1,0,0,,,,2,1,11,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9g6clvx09d2ou7dlk3rnnmdt6,T. Fayia,Midfielder,14,5,4,4,,32,33,3,,,8,3,7,46,10,10,4,6,19,11,,6,10,8,,108,1,27,,11,19,2,,27,19,50,,79,6,1,15,5,4,52,1,7,3,,5,7,2,7,6,5,19,,,356,1,27,38,1,,1,2,,20,4,34,233,31,,8,24,,84,79,1,,,101,45,0,0,0,1,,,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,3s473jpg95etwxxutofhcvch5,T. Gardner,Midfielder,28,13,4,13,9,66,108,,,1,5,1,5,51,10,10,5,7,9,8,,2,10,1,,214,,51,,4,28,,2,23,37,64,1,183,12,,36,,,78,1,8,,1,3,3,7,,5,5,24,,1,487,3,26,1,5,,1,,3,27,4,61,299,27,,9,29,2,185,182,,1,,212,65,0,0,0,,,,5,,5,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,1qu7igozcqji1b93u23ezh68l,P. Gee,Defender,2,43,21,32,11,300,369,57,,1,28,57,25,201,27,27,22,22,58,42,,19,10,16,5,838,3,130,,25,96,3,9,105,107,233,3,617,15,,63,20,28,291,23,29,4,,59,64,25,36,11,68,133,,6,2016,10,136,169,27,,23,3,15,194,34,345,1425,126,,31,201,3,637,578,7,,,815,363,0,0,0,,,,7,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,69kkn2i96sg564fexcheqbo4p,A. González,Midfielder,11,26,4,8,4,88,191,11,2,,17,11,15,99,16,16,13,24,19,14,2,3,10,5,1,377,2,147,5,6,48,1,9,51,52,107,8,279,47,,39,,4,106,1,19,,,17,26,8,1,10,15,66,3,16,1094,9,60,5,14,2,1,2,25,66,13,103,559,55,1,7,81,8,296,279,,6,5,360,146,3,2,0,,1,,8,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,57euk9qqlxfnym38p12cpmml1,H. Gorskie,Defender,27,11,43,65,22,272,408,7,,,34,7,30,136,25,25,23,38,30,17,,15,10,13,4,1057,4,118,,25,63,4,5,73,85,201,,840,14,,230,2,24,465,,27,16,,130,56,7,29,10,81,103,1,2,2045,1,129,11,12,,,1,7,135,,437,1301,116,2,37,184,,873,743,9,3,,1019,215,0,0,0,,,,6,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,4wg2u3zl05ijnwx0wicmwpvpx,C. James,Goalkeeper,1,,5,6,1,80,47,,,,36,,31,5,24,24,23,4,,,,,10,,4,447,5,,,,1,1,,4,2,11,,137,,,82,,67,237,,1,,,97,38,,20,1,160,3,,,2089,,193,,,,,3,,125,,285,718,9,,,163,,284,187,29,,,191,167,0,0,0,,,,,,1,,79,267,,,,,,,,,25,50,25,3,75,,11,13,1,3,,2,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9bdt4lveizoytfacmbazz9yad,S. Mabussi,Defender,12,5,10,13,3,83,83,17,,,5,17,5,42,11,11,9,2,11,7,,6,10,4,,197,,36,,13,22,4,,20,25,55,3,150,6,,7,4,4,76,3,4,1,,3,9,7,12,,10,31,,1,474,7,24,32,3,,3,,1,49,4,71,322,30,,12,41,,156,153,,,,190,76,0,0,0,,,,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,du16rzy922ad0nl30zegg7wx6,D. Murasiranwa,Goalkeeper,48,,2,2,,8,10,,,,5,,4,4,5,5,5,,,,,,10,,1,83,1,,,,2,,,2,2,6,,22,,1,10,,14,29,,,,,18,13,,8,,44,,,,431,,41,,,,,1,,31,,65,143,4,,1,44,,39,21,4,,,35,46,0,0,0,,,,1,,,,23,44,,,,,,,,,2,12,6,1,14,,4,3,,2,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,656f0fwmkd8apq19e5q2jythx,Adam Najem,Midfielder,6,21,5,19,14,168,262,4,1,2,27,7,23,105,16,16,14,12,33,21,2,12,10,12,,520,4,115,1,12,57,4,7,48,71,124,,418,26,,101,1,9,167,1,27,,1,24,23,3,3,12,21,71,2,6,1211,4,78,8,16,,1,2,13,76,8,136,680,53,1,13,92,1,428,404,2,3,1,510,133,1,0,0,,,,9,,2,1,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,Forward,9,55,55,139,84,81,200,6,1,,32,6,27,146,27,27,23,14,18,6,2,7,10,12,2,379,5,119,12,2,96,2,15,50,180,285,11,238,122,,96,,3,60,,26,2,4,3,11,19,8,12,7,112,2,28,1920,9,54,,22,9,,3,43,114,29,83,687,105,2,29,119,13,260,257,,22,12,356,251,7,5,3,,1,,14,,4,2,,,,,,,,,,5,,,,,,,,,,,,,,1,,,1,1,,
Canada_Canadian_Premier_League,2021,FC Edmonton,db3mtdls95klppptl1n96ezf9,K. Porter,Forward,10,14,16,30,14,67,109,6,,12,9,17,7,64,19,19,6,11,10,7,,5,10,3,,240,2,44,1,5,34,,3,30,48,94,1,166,15,,49,,2,72,,12,,1,10,12,9,6,6,14,49,,4,652,7,29,1,7,1,4,2,7,68,7,80,365,46,,8,63,7,177,167,1,2,1,227,109,0,1,0,,,,5,,13,,,,,,8,3,,3,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,7,35,37,62,25,206,399,10,,,36,10,32,201,27,27,25,17,57,34,1,22,10,23,4,805,4,127,,24,115,2,10,86,140,263,3,631,40,,165,,5,248,2,49,7,6,28,39,12,14,31,21,139,2,4,2186,6,124,6,18,,2,4,14,131,21,307,1138,123,1,43,160,9,645,617,1,13,,790,262,0,0,0,,,,11,,2,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,57sscey83fcglkmcrtpp28k5,Soria,Defender,5,5,28,49,21,292,334,5,,1,36,7,30,82,26,26,23,9,37,18,1,6,10,19,3,1022,6,107,1,28,33,2,7,49,54,131,,804,13,,186,1,37,501,,18,7,,72,64,3,34,8,86,101,1,4,2112,3,118,2,4,1,,3,11,130,1,437,1225,77,,10,187,2,835,763,11,5,1,982,223,1,0,1,,,,3,,3,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,7w93cfaszi89ex6xdf9tgkp9l,M. Temguia,Defender,8,11,16,24,8,224,120,,,,20,,18,102,21,21,16,9,37,26,,16,10,11,2,660,2,33,,24,50,4,2,52,58,126,,530,9,1,147,,22,426,,12,10,2,58,47,6,36,9,68,46,,2,1409,2,107,2,,,,2,4,67,2,256,840,68,,30,114,2,546,488,8,,,639,139,0,0,0,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,7dbeb4b7em8hmoc7e0begi1yi,M. Velado-Tsegaye,Forward,17,16,,4,4,27,40,2,,,8,2,7,53,9,9,4,8,3,2,,2,10,1,,83,1,24,1,4,33,,4,20,37,57,,64,17,,19,,,25,1,7,,,2,2,9,3,2,1,18,,5,346,3,12,3,2,1,1,1,9,19,8,13,172,20,,11,19,2,64,62,,,1,83,56,0,1,0,,,,4,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,1jw8ni6v99xnlou4wf0j47dnt,T. Warschewski,Forward,19,126,45,84,39,127,339,29,4,6,31,34,26,325,26,26,21,66,29,17,6,12,10,12,1,567,5,176,4,12,169,1,23,156,208,409,6,429,79,,116,,2,116,12,37,2,4,31,25,62,6,13,16,110,7,15,1901,20,88,9,20,,14,2,38,135,55,148,1157,201,1,25,126,9,441,410,1,17,4,552,399,2,2,2,,,,8,,5,1,,,,,3,2,,4,1,3,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,60cull6yxjgu93teat190rnys,N. Wright,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,5y19d075hzkz2nqb7z1pzp6vo,A. Yıldız,Midfielder,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,FC Edmonton,ezyu9w01guirieddjudeln1lh,A. Zebie,Defender,4,3,5,10,5,53,60,,,,8,,6,48,11,11,7,3,21,14,,6,10,7,,178,2,26,,8,23,1,,25,28,58,,152,1,,47,3,3,94,,8,1,,8,13,1,4,5,6,18,,1,458,,22,4,,,,2,1,11,,52,249,30,,11,24,,154,146,,4,,176,37,0,0,0,,,,7,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,Midfielder,13,11,38,61,23,305,475,2,,,22,2,19,145,27,27,25,34,40,23,1,15,10,17,9,1234,3,109,1,42,61,2,6,84,84,206,1,1074,22,,471,,7,628,,21,10,,73,39,13,33,11,40,91,1,2,2183,3,108,4,6,,,1,8,94,5,349,1501,122,,25,131,3,1103,1030,8,,1,1203,164,0,1,0,,1,,5,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,Defender,6,57,18,30,12,449,622,39,,,21,40,17,229,26,26,25,57,49,30,3,16,10,19,6,1309,4,272,1,30,104,4,3,125,116,259,4,994,42,,93,25,22,433,13,43,5,1,56,63,19,16,9,74,193,3,2,2177,14,163,207,14,1,13,1,5,244,20,495,1942,143,,32,267,2,1042,986,6,1,,1255,446,1,0,0,,,,4,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,cfffc2qdknupbftpqye1cbf1l,Mo Babouli,Forward,18,69,13,38,25,164,267,23,7,13,9,37,8,176,22,22,17,21,18,7,1,6,10,11,4,490,1,120,7,4,102,5,22,74,127,214,7,344,76,,66,,4,108,2,36,,3,35,17,35,4,15,26,93,2,19,1503,21,57,9,21,,4,1,41,139,31,140,851,87,2,12,119,13,371,336,,7,7,463,282,5,2,5,,,,8,,5,9,,,,,7,1,,4,,1,,,,,,,,,,,,,3,3,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,20,9,24,15,363,718,24,3,56,23,59,20,131,28,28,25,9,29,19,,12,10,10,6,1334,3,246,3,17,82,7,12,49,97,155,3,1066,30,,314,1,5,423,5,36,2,,85,41,11,12,12,51,157,1,11,2207,13,161,10,32,,15,1,23,226,8,411,1628,58,,23,208,6,1126,1041,2,7,2,1267,321,0,3,2,,,,7,,3,6,,,1,,25,8,,9,,1,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6d56vy4w9i65ye4c5t5txgkix,T. Borges,Forward,19,81,2,14,12,115,323,17,1,53,15,44,13,256,26,26,20,44,40,23,5,26,10,17,,510,2,135,3,10,138,5,15,118,150,270,11,393,80,,137,,2,109,4,34,1,2,13,15,34,2,19,11,83,6,18,1528,18,89,8,39,2,16,1,33,123,39,123,957,120,,35,94,10,416,403,,9,2,487,283,2,1,0,,,,18,,6,4,,,1,,25,11,,5,3,,,,,,,,,,,,,,1,2,,1,,,,
Canada_Canadian_Premier_League,2021,Forge FC,2ox9r6ckrkehlocymzgik5o0l,O. Browne,Midfielder,99,35,,1,1,19,148,5,,2,4,7,3,113,9,9,5,21,16,9,2,10,10,7,,250,1,59,2,3,58,1,8,55,59,114,3,195,35,,115,,,56,4,7,,1,17,4,18,1,2,4,46,2,3,555,8,35,4,10,2,4,,11,53,23,57,410,55,,15,50,3,200,183,,1,2,243,118,2,0,2,,,1,4,1,4,1,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,26vigipuztwet4ykvtjienvo4,S. Castello,Midfielder,12,1,,,,10,11,5,,,,5,,16,6,6,1,4,3,3,,2,10,,,29,,8,1,1,8,,,8,8,16,,17,4,,3,,,7,,2,,,1,2,1,,2,3,8,,1,98,,4,1,,1,,,1,14,1,8,51,8,,4,11,,18,17,,,1,28,19,1,0,0,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6twhs1y8bihm7vc9dib8hgezt,K. Çela,Defender,16,2,3,6,3,35,33,7,,,2,7,2,16,6,6,2,2,3,1,,4,10,2,,124,,16,,1,9,2,1,7,12,22,,106,4,,52,,4,79,1,1,1,,3,4,2,5,,5,8,,,200,1,8,6,,,1,,1,16,1,21,166,10,,5,13,1,111,108,,,,119,28,,,0,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Forward,7,52,,2,2,35,264,19,3,,12,19,10,148,23,23,14,20,20,11,1,6,10,9,1,386,2,157,4,3,82,,4,66,84,150,2,320,72,,89,1,3,64,6,20,1,1,11,9,26,3,15,12,52,1,10,1188,11,60,4,16,1,6,1,14,74,33,105,678,66,1,16,64,12,322,311,,2,4,384,195,2,2,2,,,,13,,9,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,c8gbyfp650fgai5782915ywa1,E. Cissé,Midfielder,8,55,19,42,23,224,609,23,1,22,22,27,18,262,28,28,23,20,84,56,2,28,10,28,6,1230,4,221,1,37,121,4,9,141,144,304,5,989,56,,372,12,16,453,5,46,1,1,70,53,37,29,14,34,143,2,6,2218,17,164,89,21,,9,,15,151,23,413,1783,160,1,37,177,9,1053,983,2,4,1,1166,330,1,0,0,,,,3,,5,6,,,,,4,5,,,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,d84gd0ng7f6p26swgnbi6fhuc,R. Cleary,Forward,28,2,,3,3,,4,,,,2,,1,6,5,5,,,1,1,,2,10,,,3,1,2,,,5,,,1,8,9,,3,3,,,,,,1,,,,,,,,,,,,1,51,1,2,,1,,1,,1,,2,1,12,1,,3,,1,3,3,,,,3,3,,,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,98cjw6yh6oi51ros0dpfn41zo,S. Frias,Defender,26,,1,3,2,5,3,,,,,,,5,2,2,,1,2,,,1,10,2,,16,,,,1,2,,,3,4,8,,12,,,5,,,10,,3,,,1,2,,,2,,3,,,20,,2,,,,,,,1,,6,23,4,,1,3,,13,12,,,,15,3,,,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,2,28,17,33,16,48,328,25,,,11,25,10,107,19,19,15,12,26,17,1,10,10,9,6,641,1,152,,20,55,4,1,52,71,140,3,489,31,1,186,13,8,182,5,28,7,1,18,26,14,22,9,34,102,1,2,1279,10,73,104,4,,5,1,3,135,18,255,1006,69,,19,136,3,505,487,,,,625,246,,,0,,,,8,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,9,10,1,128,29,,,,22,,19,10,24,24,24,11,,,,,10,,8,523,3,,,1,1,5,,9,2,20,,218,,,170,,41,387,,,,1,62,28,,16,,104,3,,,2160,1,234,,,,,1,,79,,225,788,18,,1,107,,416,354,12,,,261,113,,,0,,,,,,,,32,288,,,,,,,,,29,26,19,2,55,,17,6,,6,,2,,,,,,,1,
Canada_Canadian_Premier_League,2021,Forge FC,cqmccsnz1p7ja9gsghav1ddxx,D. Jaković,Defender,3,1,8,11,3,38,56,,,,3,,2,20,5,5,5,4,6,1,,3,10,5,2,211,1,11,,3,9,2,1,11,12,31,,166,2,1,78,,3,120,,3,5,,9,16,1,11,1,8,27,,,403,,26,,1,,,1,1,19,1,84,250,19,,5,35,,176,167,,,,199,38,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2021,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
