liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Goals Conceded Outside Box,Offsides,Right Foot Goals,Headed Goals,Goals from Inside Box,Throw Ins to Own Player,Set Pieces Goals,Successful Corners into Box,Attempts from Set Pieces,Penalties Taken,Throw Ins to Opposition Player,Saves Made,GK Successful Distribution,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Total Red Cards,Straight Red Cards,Foul Won Penalty,Second Goal Assists,Hit Woodwork,Penalty Goals,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Own Goal Scored,Last Man Tackle,Penalties Off Target
Canada_Canadian_Premier_League,2019,FC Edmonton,ezyu9w01guirieddjudeln1lh,A. Zebie,Defender,4,16,1970,,,6,,908,3,223,5,354,28,1,50,22,,33,298,399,47,128,3,926,5,14,23,717,19,1,178,322,5,128,4,104,23,44,66,1428,,23,10,4,150,,343,12,10,106,1,31,5,13,24,8,207,31,22,,16,23,,1,,68,38,733,748,57,5,,,1,34,101,13,26,82,3,,,,,166,,,,,30,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,FC Edmonton,41yxh6wtv2lrs3js0y2ir7svd,B. Zebie,Midfielder,20,26,1767,3,12,5,1,670,5,185,,277,10,2,17,14,8,21,250,290,48,101,3,685,7,17,19,548,20,14,118,193,9,107,4,92,20,33,38,1065,,23,10,6,174,,206,29,10,105,6,19,,24,16,17,211,14,22,1,27,23,,1,,85,101,552,567,37,6,2,,,29,106,19,21,89,2,4,,,1,43,,,,,7,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
Canada_Canadian_Premier_League,2019,Forge FC,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,Midfielder,6,25,1975,5,5,5,,1022,7,180,11,481,22,4,57,15,4,26,409,365,61,162,2,1054,5,30,27,788,15,5,219,356,24,183,1,164,22,35,61,1670,1,27,15,4,230,,396,27,10,131,1,47,11,22,21,27,277,19,18,,25,27,,2,3,120,122,804,835,47,9,,5,,43,146,18,41,110,3,3,,,,162,,,,,28,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,
Canada_Canadian_Premier_League,2019,Forge FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,20,2444,1,19,2,4,1323,25,295,17,712,22,2,69,19,27,26,413,438,23,183,3,1385,2,29,12,1025,20,45,252,350,41,280,18,164,27,30,55,1785,90,28,18,2,139,1,393,39,10,61,18,108,3,11,16,13,181,20,24,3,83,28,56,1,5,94,347,1079,1133,42,11,1,5,6,14,120,9,17,45,4,4,1,,3,6,1,18,11,1,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6d56vy4w9i65ye4c5t5txgkix,T. Borges,Midfielder,19,20,1974,5,9,4,13,668,33,154,13,411,7,2,30,19,10,18,461,134,62,137,1,699,7,38,65,499,14,47,167,140,40,204,9,144,22,40,31,1360,62,27,20,1,348,2,215,122,10,190,37,33,4,52,11,60,377,,17,13,68,27,40,4,4,169,190,505,532,29,6,,5,2,40,187,22,24,179,3,10,,,11,11,,8,2,4,2,,,,,,,,,,,,,,,,1,1,1,,1,3,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6twhs1y8bihm7vc9dib8hgezt,K. Çela,Defender,16,7,326,5,1,2,1,106,,18,2,39,2,,5,,,9,62,39,15,30,1,111,1,6,2,69,6,1,35,3,1,34,1,14,3,3,8,242,,8,1,2,39,,50,6,10,35,1,7,2,9,9,1,57,19,7,,7,8,,1,1,13,40,71,76,18,,,1,,7,22,8,4,26,1,1,1,,1,35,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Midfielder,7,12,998,7,2,1,2,356,9,102,2,217,3,1,11,16,7,5,164,81,24,56,3,363,7,15,14,275,11,15,67,80,8,73,5,84,11,28,7,594,6,18,7,,151,,97,42,10,65,8,21,1,27,,12,156,1,13,,13,18,1,,2,86,84,289,296,5,1,,2,2,14,91,10,3,65,2,,2,,2,7,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,c8gbyfp650fgai5782915ywa1,E. Cissé,Midfielder,3,3,1731,2,11,3,2,754,7,161,1,408,5,,13,15,8,39,205,251,49,101,1,772,11,28,19,619,13,17,114,221,10,95,4,151,21,29,23,1088,1,23,16,4,182,,198,40,10,106,9,39,1,18,20,13,241,17,16,,4,23,,3,2,96,192,641,658,59,4,,2,1,31,135,18,31,86,3,2,2,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,b84lif9t7gwlw9ou9izawvumt,D. Edgar,Defender,30,2,834,2,,5,1,471,,24,,133,14,1,45,2,4,7,94,287,12,39,2,504,,5,1,384,4,6,84,65,,62,,38,9,3,24,596,,11,4,5,26,,233,8,10,29,2,36,,3,13,,46,35,5,,2,11,,,,10,182,393,420,20,6,,,,6,17,6,8,16,1,1,,1,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,egpxg7krmp9behb4xcmiiwyjt,G. Frano,Midfielder,8,9,1964,6,2,6,1,1113,6,109,2,459,23,6,78,23,9,21,370,436,62,172,1,1143,3,35,19,822,17,11,250,183,12,188,2,150,20,34,72,1618,,26,21,14,178,,459,18,10,133,2,71,2,13,41,10,240,34,20,,10,26,,2,,86,392,864,893,62,9,1,,1,40,107,22,40,92,3,,,1,1,93,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,2,20,882,1,,3,1,357,9,79,3,144,17,2,26,8,3,13,204,109,31,84,2,360,6,15,12,235,7,5,110,5,6,96,3,40,12,22,34,638,,13,10,2,107,,142,39,10,59,2,15,3,7,10,18,130,15,8,1,20,13,,,1,58,134,248,250,23,1,,1,,23,71,8,15,49,1,,,,1,63,,,,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,1980,,,21,,349,,,,53,82,3,178,,,,184,382,,3,2,616,,1,1,338,14,,181,130,,141,,185,22,,40,825,,22,,,7,,331,,10,15,,97,,8,10,,17,22,17,,,22,,,,2,155,273,435,10,9,,,,,2,,,5,3,,,,,,,,,,,55,219,,9,1,1,2,14,26,19,28,3,1,1,59,,,,,1,,,,,,1,,
Canada_Canadian_Premier_League,2019,Forge FC,d3zpp8u78lgqwzbgj9kvq9my2,L. Iacobellis,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,Midfielder,13,,1761,5,1,3,,824,2,112,,284,21,,36,7,4,26,181,412,43,118,1,850,4,29,20,645,13,5,154,235,4,101,,113,20,21,53,1103,,25,14,5,147,,233,7,10,128,1,51,,35,33,4,206,36,15,,,25,,1,,52,270,671,696,59,9,,2,1,30,78,13,44,95,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,1hdfhtafk7cehetym09wbhpm,J. Kotsopoulos,Midfielder,12,,138,2,3,,2,26,2,9,,16,,,,1,2,1,13,6,1,6,,28,1,2,3,21,1,7,6,6,1,6,,2,1,2,,52,,3,1,,10,,9,14,10,5,5,1,,1,,1,11,,1,,,3,,,,5,4,20,22,1,,,,,,6,1,1,5,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,d3uo72swkorck8mo41kv1yp61,D. Krutzen,Defender,5,11,2471,1,1,21,1,1510,9,105,7,525,61,,191,18,6,38,431,694,49,159,3,1562,1,23,5,1041,21,11,350,465,16,285,1,155,27,26,89,2030,14,28,14,9,108,,731,17,10,113,5,171,1,13,47,1,193,95,24,,24,28,6,,2,42,261,1177,1212,85,12,,2,,24,80,25,44,66,3,,,1,1,97,,5,4,,27,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,btd38hasv7hxy5bw4g43ymhyi,M. Mohsen,Defender,22,6,363,5,,3,1,108,,27,4,53,3,2,4,2,3,6,71,38,9,20,1,111,3,9,4,83,2,4,24,44,4,28,,10,4,5,4,244,4,9,4,1,51,1,36,3,10,26,1,4,2,8,5,4,62,5,2,1,8,9,2,,,30,4,84,87,11,1,,,,5,36,4,5,21,,,,,,29,,2,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6pi1u2mdt56ns3pqkdjp772s5,C. Nanco,Forward,11,19,1496,11,5,2,4,379,25,95,3,214,12,1,20,13,13,14,305,70,22,85,3,386,7,26,23,274,11,25,105,108,19,105,5,92,15,26,19,774,2,26,9,1,198,,104,77,10,73,12,7,3,20,8,40,220,6,15,2,19,26,,3,2,133,79,274,281,22,3,,2,1,9,147,13,13,65,4,14,2,,4,23,,,,,9,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,32fe58rlsvv1h3qthbhol08yy,A. Novak,Forward,23,3,1113,4,10,,6,226,11,91,,117,2,4,4,3,5,65,189,47,10,80,1,248,10,11,12,164,7,19,84,57,11,76,6,28,14,14,11,457,2,18,3,2,102,,41,59,10,62,14,,,19,23,16,190,9,7,3,3,18,,1,2,63,59,143,164,88,,9,3,,7,128,3,1,39,,2,3,,6,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,djsh03luk6mlcoqsqfexadd9m,B. Owundi,Defender,21,1,1757,3,,18,,1025,1,72,1,259,46,4,94,7,2,31,195,615,20,87,1,1054,1,17,5,815,17,2,181,378,,130,1,92,19,18,52,1269,,22,8,10,66,,442,6,10,74,,58,1,12,37,,134,91,20,,1,22,,,,29,162,847,873,68,7,,,,14,60,6,24,37,3,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,1w17tn6ss40z0rhlkaws2uq96,O.Oyegunle,Defender,15,2,38,1,,,,7,,1,,1,,,,1,,1,8,3,1,3,,7,,1,,3,2,,3,3,,5,,,,4,,22,,1,,,2,,3,,10,2,,1,,1,,,3,1,3,,2,1,,,,,,4,4,1,,,,,,1,1,1,2,1,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6qp7j3yg8y4mi6awsjk79hwph,Q. Roberts,Goalkeeper,18,,720,,,8,,117,,,,20,22,,57,,,,62,130,1,3,1,210,,,1,111,8,,60,44,,47,,73,8,1,13,297,,8,,,3,,119,,10,6,,39,,2,3,,6,2,9,,,8,,,,,47,94,150,3,4,,,,1,,,,3,1,,,,,,,,,,,27,90,,,,,2,2,10,3,17,2,,,22,,,,,,,,,,,,1,
Canada_Canadian_Premier_League,2019,Forge FC,6rsihixcpnuyulgk4giwpzvth,D. Samuel,Defender,4,11,2134,1,1,8,,888,7,78,4,319,42,5,72,14,2,29,291,411,43,121,2,919,4,43,12,663,16,2,193,150,4,119,,110,25,27,85,1409,,26,22,9,161,,446,10,10,124,,63,4,39,31,8,221,75,19,,11,26,,,,68,245,699,726,60,8,,1,,29,97,14,32,93,3,,,,,117,,,,,26,,,2,,,,,,,,,,,,,1,,1,,,,,,1,,,,
Canada_Canadian_Premier_League,2019,Forge FC,6tx4ta4mg0qdu5a8v11jqf2wa,J.Stoddart,Midfielder,20,,14,1,,,,6,,2,,3,,,,,,1,3,2,2,1,,6,,,,5,,,1,1,,1,,1,,,,10,,1,,,4,,2,,10,2,,,,,,,5,,,,,1,,,,2,1,5,5,1,,,,,1,3,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,4bc5n4bry6a5wswiwzq8d9oq2,K. Thomas,Forward,17,13,542,10,3,3,3,183,7,50,1,101,4,4,8,12,3,8,127,38,18,38,,184,4,12,15,132,4,10,46,49,3,48,2,44,5,22,11,361,1,15,6,,102,,50,26,10,47,7,6,1,11,3,14,113,2,4,,13,15,,,1,58,35,137,138,11,,,1,1,13,66,5,3,44,,2,3,,3,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,5pxg9qijp78vbve2b5eprf4r9,E. Welshman,Forward,14,6,932,,10,1,3,265,13,73,2,148,1,1,6,5,10,25,183,48,18,74,,274,3,14,23,187,10,19,80,65,13,70,11,39,11,14,16,499,,11,7,2,116,,64,73,10,60,9,7,2,13,6,17,147,5,11,1,6,11,,2,2,62,72,185,194,31,1,2,2,2,11,87,7,3,54,1,1,2,,3,3,,,,1,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,
Canada_Canadian_Premier_League,2019,Forge FC,bpxxztlpukizv1d2a5506ilbe,M. Zajac,Forward,9,5,1073,10,8,,1,270,11,113,1,170,1,3,2,13,10,34,139,64,13,53,2,288,8,15,12,226,9,21,55,87,10,55,9,52,12,20,5,494,,22,5,,110,,37,60,10,61,11,7,1,23,13,8,157,4,11,,5,22,,1,2,62,51,215,233,47,2,,3,,10,96,3,4,48,2,7,,1,1,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,dvm23d66qze0kmrzxft68a0ru,M. Arnone,Defender,23,1,2094,,,11,2,847,1,64,,173,29,3,76,6,8,32,215,543,31,117,1,909,3,18,2,660,24,11,193,220,6,107,,114,24,11,87,1186,,24,11,9,79,,452,18,10,106,3,56,,16,61,2,172,103,30,,1,24,,1,,34,173,666,716,93,8,,,,20,66,11,48,45,6,,,1,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,a64n44ysnv4a5napmtzg1o8kq,A. Bona,Defender,3,31,2053,3,,6,,814,13,106,6,292,28,6,63,15,11,26,430,299,66,191,2,839,1,30,23,554,26,14,254,36,15,189,6,163,22,36,96,1525,,25,16,7,182,,439,51,10,153,3,31,6,13,51,18,259,75,29,,31,25,,1,,80,258,566,585,77,5,,,2,49,106,17,33,102,3,2,,,,189,,,,,61,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,9xntliz4ut9p00wlwc0gd7e95,A. De Carolis,Defender,24,8,1246,2,,6,,440,8,92,5,137,23,3,51,7,6,17,249,200,35,85,,468,4,14,8,304,17,10,136,112,11,104,1,79,15,18,47,831,8,17,3,4,105,,244,10,10,64,4,28,3,7,15,12,137,35,21,,15,17,2,,,56,20,310,332,32,3,,,1,21,73,14,13,49,4,1,,,,99,,4,3,,51,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,ej15pecwc8l11pif9je6mo962,S. Firth,Midfielder,15,,287,6,1,1,,107,1,22,,41,4,,8,1,1,2,43,53,10,8,1,110,,1,1,88,5,3,16,26,1,17,1,15,2,1,7,166,9,8,1,1,25,,39,,10,14,2,6,,,3,2,30,3,7,,8,8,7,,,14,23,92,94,5,,,,,2,16,8,4,11,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,26zoncn0ilfvg5gwn91dkqmt,A. García,Forward,11,18,2082,1,9,,7,381,28,126,1,204,,2,7,7,12,38,253,112,24,75,2,397,4,34,29,309,19,35,82,80,15,81,4,96,23,30,20,757,1,24,10,,205,1,98,79,10,107,23,6,1,45,9,20,252,5,24,3,19,24,1,6,,107,93,301,315,47,6,2,,1,17,145,7,2,98,5,16,4,,6,7,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,2182gm4uwq97qv5c65jfes5hx,J. Gutiérrez,Midfielder,7,12,1240,5,3,2,2,340,7,95,12,191,,3,16,5,7,16,210,97,23,62,1,354,7,25,13,261,11,12,78,42,12,105,4,76,14,11,14,648,37,19,16,5,166,1,133,20,10,87,5,15,1,39,13,19,195,5,15,1,41,19,25,3,,92,84,265,276,29,2,,,,15,108,8,10,74,4,4,,1,1,7,,10,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,b4fvyjouvib12km5n7fa11n85,C. Hocine,Defender,4,,352,,,2,,123,,8,,23,4,1,18,,,3,35,71,2,15,1,127,1,7,,84,3,,33,26,,20,,16,4,1,13,161,,4,3,7,10,,60,,10,9,,10,,1,6,,19,12,5,,,4,,,,7,33,92,94,9,1,,,,2,10,,8,3,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,awlwtcxwgucwrkpb5lmsqlzsa,K. Iida,Midfielder,9,14,1180,8,9,,1,357,7,90,13,196,4,1,12,6,5,13,197,89,13,78,1,362,6,13,22,257,12,11,90,81,17,89,8,57,12,15,17,608,10,20,8,,124,1,111,25,10,75,6,15,6,36,4,16,141,1,15,1,16,20,1,2,2,53,80,267,272,17,1,1,2,,8,66,5,8,71,3,8,,,,3,,7,3,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,k4ndnkmqmqnfqi7vjt8itc5x,E. John,Defender,5,2,1435,1,1,1,,575,1,52,1,226,13,4,38,19,4,17,183,226,44,103,1,592,4,30,4,426,15,7,141,135,6,95,3,106,17,36,48,825,,18,19,10,140,,229,5,10,89,3,25,1,17,24,1,181,29,18,,2,18,,1,1,75,176,435,451,41,3,,1,,29,92,15,21,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,9bu481g5htyonfco9whsamve2,M. Kourouma,Midfielder,12,70,1988,4,13,6,1,684,33,183,45,314,11,,40,21,32,31,474,210,57,177,1,696,8,22,19,449,17,49,217,207,42,271,19,168,22,59,59,1284,59,26,12,2,214,,234,53,10,124,17,30,13,27,23,28,268,9,23,1,113,26,32,3,3,113,72,473,479,54,5,1,3,3,41,144,16,18,101,6,4,,,1,25,,26,14,1,3,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,a08wozw4vdsqlib77c1dqdt2i,V. Lamy,Forward,14,,88,3,,,,23,,4,,13,,,1,,,6,11,6,3,4,,24,1,,,19,1,,5,10,,5,2,5,1,1,,41,,4,,,10,,5,2,10,7,,,,2,2,1,18,,1,,,4,,,,5,5,18,19,8,,,,,2,11,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8dq7nk2ey2r8d8ltgcuqqdlyi,N. Langwa,Defender,20,20,1281,5,,2,,452,9,49,8,124,21,3,51,16,3,3,295,210,64,95,1,472,2,22,58,301,14,6,146,166,10,113,,90,14,40,57,1004,2,19,13,,260,,243,19,10,154,3,25,1,23,9,34,272,21,16,,24,19,,1,,115,14,311,326,12,4,,,,47,118,17,17,145,2,1,,,,131,,2,3,,21,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,7y21qqftugy5rfncz7atrue7e,D. Lee,Defender,16,2,678,1,,4,,262,1,21,1,52,5,1,25,5,,8,74,161,28,36,,273,1,18,5,192,7,,61,85,1,39,1,50,7,10,24,385,,8,11,4,59,,132,2,10,40,,20,1,4,3,2,70,21,9,,2,8,,1,,22,35,202,212,11,1,,,,24,30,4,9,37,2,,,,,9,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,bxbh5i1uqhe22e2cft5x6fl2i,C. N'Sa,Defender,6,4,1217,4,,7,,470,1,58,1,90,27,5,59,5,2,12,172,280,26,65,1,493,2,18,5,336,14,3,124,113,2,77,4,84,14,15,51,752,,18,11,9,80,,202,4,10,74,1,33,1,17,26,5,118,45,19,,4,18,,1,,32,120,351,369,38,2,,,,18,44,8,25,48,5,,,,,39,,,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,crmcclu4jvwxf4x0vzzzk7wx6,K. Ouattara,Midfielder,13,,229,2,,,,96,,11,,29,,1,1,1,1,3,28,49,3,18,,97,3,11,2,75,3,1,19,31,,12,,12,3,3,7,124,,5,8,,22,,35,1,10,8,,3,,2,1,,26,2,3,,,5,,1,,15,20,77,78,4,,,,,2,18,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,999aky7w22iv11ny6d6w57g4q,C. Oxner,Goalkeeper,50,,1489,2,,35,,195,,,,52,70,2,169,1,,2,172,176,,,1,397,,2,,138,14,,169,34,1,130,,165,16,2,39,596,,18,2,,4,,282,,10,13,,90,,2,12,,18,23,16,,,18,,,,3,81,123,228,14,6,,,,,5,,1,1,2,,,,,,,,,,,42,191,1,14,2,2,,11,12,17,28,3,2,1,62,,,,,,,1,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,2sc081mofdwjhdhyggnz78b9,L. Perea,Forward,10,3,1014,3,9,,3,291,5,87,1,147,,2,4,10,4,14,132,80,10,74,2,304,6,11,9,221,15,15,78,84,11,68,3,36,12,16,13,442,,15,5,,75,,74,33,10,41,11,5,1,12,10,6,99,1,17,,3,15,,1,1,44,59,213,226,24,1,2,1,,6,58,4,2,31,2,4,3,,3,3,,,,2,1,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8uqytik44ro3mbkz0s8m163xm,A. Rampersad,Midfielder,18,3,2003,3,5,5,1,912,5,147,1,312,13,4,43,14,7,16,223,480,53,97,1,931,2,31,36,731,22,13,140,234,19,94,3,168,22,30,49,1295,,25,23,2,196,,293,21,10,137,6,60,1,22,28,10,240,41,27,,3,25,,4,,87,257,775,791,44,8,,1,2,37,103,16,36,109,5,,1,,1,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,4c5w90f125c6det9gu0ljmgnp,P. Schaale,Defender,2,,1530,,,6,1,625,5,16,,115,24,2,111,4,13,36,229,342,42,99,2,667,,20,6,388,21,18,210,93,3,136,5,90,17,15,74,933,,17,7,18,91,,364,25,10,107,5,69,,6,54,,181,100,23,,,17,,,,38,194,420,457,90,5,,1,,31,74,11,24,53,2,1,1,,1,2,,,2,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,8,2,969,3,2,1,,470,1,51,6,181,3,2,23,17,3,4,125,222,28,65,1,485,2,14,12,365,9,3,88,122,9,73,,98,10,29,30,641,18,13,13,1,98,,173,,10,52,,32,,7,5,2,107,13,10,,15,13,10,,,51,139,384,397,9,2,,,,18,55,10,18,47,1,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,8qfl6f1hxzl6w4hcyxkv97sru,T. Skublak,Forward,17,3,1389,6,21,,1,364,13,116,1,182,2,4,5,6,16,47,232,100,18,112,1,398,4,32,28,270,20,29,117,95,19,109,8,44,15,23,11,700,,21,13,1,166,,98,74,10,145,13,11,1,42,64,18,277,11,21,,3,21,,2,,85,89,247,281,111,4,,1,,13,132,5,9,81,1,11,1,,1,3,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,4vhdwaliha28vptlj0onscfe1,Z. Sukunda,Defender,25,9,841,7,1,1,,251,5,75,1,113,8,,13,7,3,10,119,85,8,44,,254,7,9,9,191,14,5,57,38,6,51,2,39,10,13,15,408,,17,6,,61,,76,9,10,30,2,6,1,10,5,3,76,11,16,,9,17,,,,36,65,194,197,15,,,,1,7,46,1,10,25,2,1,,,,8,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2019,HFX Wanderers FC,cqn9qstqvg761dhxrbjtmrg7p,J. Williams,Goalkeeper,21,,1028,,,21,,143,,,,31,48,1,85,,,,92,149,,2,1,267,1,1,,129,15,,87,52,,60,,119,12,,27,397,,12,1,,4,,151,,10,5,,51,,2,4,,8,10,19,,,12,,,,3,64,104,180,4,2,,,,,3,,,1,4,,,,,,,,,,,41,113,,5,,1,,6,14,11,27,1,,1,24,1,1,,,,,,,,,,,
