liga,temporada,equipo,id,nombre,posicion,dorsal,Goal Assists,Yellow Cards,Goals Conceded Inside Box,Duels won,Unsuccessful Launches,Successful Short Passes,Leftside Passes,Times Tackled,Foul Attempted Tackle,Through balls,Unsuccessful Passes Opposition Half,Time Played,Games Played,Ground Duels won,Total Clearances,Substitute On,Backward Passes,Unsuccessful Crosses open play,Penalty Goals Conceded,Unsuccessful Passes Own Half,Index,Total Fouls Conceded,Total Passes,Open Play Passes,Duels,PutThrough/Blocked Distribution Won,Aerial Duels,Right Foot Goals,Rightside Passes,Total Losses Of Possession,Unsuccessful Dribbles,Corners Won,Throw Ins to Opposition Player,Successful Open Play Passes,Key Passes (Attempt Assists),Successful Passes Opposition Half,Substitute Off,Unsuccessful Crosses & Corners,Goals,Tackles Won,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Unsuccessful Long Passes,Ground Duels,Goals from Inside Box,Assists (Intentional),Duels lost,Interceptions,Blocked Shots,Forward Passes,Successful Dribbles,Touches,Goals Conceded,PutThrough/Blocked Distribution,Successful Passes Own Half,Total Touches In Opposition Box,Penalties Conceded,Successful Long Passes,Recoveries,Appearances,Tackles Lost,Successful Crosses & Corners,Shots On Target ( inc goals ),Total Tackles,Successful Crosses open play,Starts,Ground Duels lost,Total Fouls Won,Throw Ins to Own Player,Clean Sheets,Unsuccessful Short Passes,Total Shots,Blocks,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Launches,Aerial Duels won,Aerial Duels lost,Home Goals,Away Goals,Winning Goal,Goals from Outside Box,Corners Taken (incl short corners),Successful Lay-offs,Left Foot Goals,Offsides,Shots Off Target (inc woodwork),Successful Corners into Box,Unsuccessful Corners into Box,Handballs conceded,Second Goal Assists,Clearances Off the Line,Foul Won Penalty,Penalty Goals,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Total Red Cards,Straight Red Cards,GK Unsuccessful Distribution,Red Cards - 2nd Yellow,Hit Woodwork,Unsuccessful lay-offs,Drops,Last Man Tackle,GK Successful Distribution,Saves Made from Inside Box,Penalties Faced,Crosses not Claimed,Saves made - parried,Catches,Saves Made from Outside Box,Saves Made,Punches,Goalkeeper Smother,Saves made - caught,Headed Goals,Other Goals,Own Goal Scored,Saves from Penalty,Penalties Saved
Canada_Canadian_Premier_League,2022,Cavalry FC,96b207v2usabc2wcqkgspyzqi,J. Roloff,Goalkeeper,12,,,5,1,9,50,20,,,,18,360,4,1,2,,,,2,8,10,,93,44,2,,1,,14,27,,,,36,,8,,,,,67,3,25,1,,,1,,,59,,130,8,,59,,,17,36,4,,,,,,4,,1,,,1,,,26,3,,1,,,0,,,,,,,,,,,,,,,,,,,10,,,,,,46,9,2,,5,2,3,12,1,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,3176i3h6iv1ufsp88prhhmjqi,E. Simmons,Midfielder,15,1,4,23,86,13,576,187,16,18,2,111,1858,26,69,21,6,129,2,1,52,10,24,774,761,169,12,34,,204,203,3,2,,602,9,284,6,2,,37,613,4,42,135,,,83,27,4,254,7,990,27,28,330,4,,37,131,26,19,1,1,56,,20,66,6,,4,119,10,3,161,3,17,17,,,0,,1,7,,,9,1,,,1,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,3t5jstg2v8jbi2t8x01qwcjkk,G. Smith-Doyle,Midfielder,23,,1,,3,,6,2,1,1,,5,43,5,2,,5,3,2,,1,10,1,10,10,6,1,2,,2,12,1,2,,6,,3,,2,,1,6,,,4,,,3,,,3,,23,,3,3,2,,,4,5,1,,2,2,,,2,,,,4,2,,4,,1,1,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,g2i7tap1jusx5t2mnbfbns2d,C. Trafford,Midfielder,6,,9,15,151,8,672,191,18,28,1,94,1550,24,105,17,4,171,8,2,42,10,41,826,810,259,24,66,,204,176,6,8,3,682,8,319,15,8,,36,698,6,24,193,,,108,22,2,260,3,1104,21,33,382,26,,26,114,24,23,3,4,59,3,20,88,43,5,2,104,12,4,128,4,46,20,,,0,,,7,,,8,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,1mcgu1zocg8bwfrncptuvfm51,M. Trafford,Defender,5,,7,20,42,37,1119,275,3,12,,109,1927,23,12,63,2,90,,1,52,10,24,1374,1309,98,4,58,1,494,166,2,,,1150,6,319,1,,1,4,1213,4,102,40,1,,56,29,,515,,1520,24,8,894,10,,94,94,23,1,,1,5,,21,28,7,8,8,59,5,7,161,12,30,28,0,1,1,,,,,1,4,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,cfzh3fx4nfa8p2mb4qx45iooa,B. Vliet,Defender,18,1,2,12,41,27,350,14,15,12,,121,1293,21,34,15,5,99,22,1,40,10,14,582,565,96,9,21,,277,232,8,9,36,433,6,193,11,25,,8,446,2,81,75,,1,55,16,2,192,12,897,14,18,265,8,,96,65,21,7,12,3,15,12,16,41,7,98,2,55,6,1,136,5,7,14,,,0,,2,,,,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Cavalry FC,c8svt3yazcfaq478j0cpbmbfu,K. Yao,Defender,25,2,4,24,125,22,1133,531,4,14,,128,2275,26,64,69,,69,,3,49,10,27,1405,1371,190,7,85,,398,200,,3,4,1196,6,260,3,,1,29,1228,6,93,105,1,2,65,34,4,407,2,1668,30,14,968,24,,95,120,26,23,,1,52,,26,41,10,5,8,84,8,16,177,6,61,24,1,0,0,,,,,,7,,,,,1,,,,,,,,,,,,,,9,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,32j84vpf75baas096m6dnurmy,B. Bissainthe,Midfielder,25,,5,34,91,42,687,377,9,14,1,124,1784,21,72,69,1,60,3,6,49,10,22,939,903,154,16,34,,132,200,3,2,3,739,6,282,3,3,2,33,769,2,95,120,2,,63,39,,370,6,1216,36,23,487,21,,82,123,21,20,,3,53,,20,48,13,5,1,75,9,6,170,6,19,15,2,0,2,,,1,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,
Canada_Canadian_Premier_League,2022,FC Edmonton,2bwli6laejcfs9eb6euey2lbe,Gabriel Bitar,Forward,30,1,2,32,124,4,274,80,68,8,3,104,1695,21,119,9,2,85,2,5,21,10,18,428,414,244,12,18,5,119,246,37,8,1,293,10,177,6,4,5,29,307,5,43,226,1,1,120,15,9,144,42,779,37,18,130,35,,33,103,21,18,,15,47,,19,107,30,3,2,78,26,4,121,1,5,13,3,2,0,4,2,1,,1,11,,1,,,,,,1,3,,,,,,3,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,6cd1hn16e1opa0gzfkefmpnu,M. Camara,Midfielder,6,1,5,37,97,6,351,128,43,9,,83,2001,26,74,6,1,131,,7,22,10,27,475,456,234,13,78,3,107,208,18,8,,353,17,195,13,,4,23,370,2,19,156,4,,137,11,5,109,15,742,39,23,175,50,,19,93,26,11,,9,34,,25,82,25,1,3,86,16,4,105,1,23,55,3,1,0,,,16,1,12,7,,,1,,,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,2slqh5f14ohalcoabv7cy6cd0,K. Coore,Forward,45,,,7,8,1,20,4,5,1,,9,324,10,5,2,7,14,1,2,4,10,4,32,27,28,1,14,,6,32,2,,,15,,12,3,1,2,,20,2,2,14,2,,20,,1,8,,75,9,1,8,12,,,8,10,,,3,,,3,9,5,,,10,7,,12,,3,11,1,1,0,,,2,1,3,4,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,4psxp4uu3y57nklhw6n3ow1zo,K. Egwu,Defender,2,,,2,5,2,26,9,,,,7,90,1,4,3,,4,,,4,10,1,44,43,9,,2,,16,12,,,,32,,12,,,,3,33,,6,7,,,4,3,,15,,58,2,,21,2,,7,3,1,,,,3,,1,3,1,,,5,,,11,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,9g6clvx09d2ou7dlk3rnnmdt6,T. Fayia,Defender,19,1,,21,54,16,263,95,11,8,,44,1165,22,50,27,7,94,15,4,26,10,15,330,323,104,14,20,,21,106,7,4,14,268,9,143,12,15,,23,275,2,22,84,,1,50,17,,120,3,631,23,20,142,15,,12,58,22,7,10,2,30,10,15,34,17,103,1,33,2,2,55,5,4,16,,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,69kkn2i96sg564fexcheqbo4p,A. González,Midfielder,11,2,2,20,43,4,211,25,28,2,1,84,1307,23,42,2,10,94,14,5,8,10,11,290,274,89,13,5,1,96,144,15,16,,215,9,163,12,33,3,7,231,1,10,84,3,1,46,8,8,75,9,503,21,19,78,24,1,20,49,23,5,10,10,12,3,13,42,21,1,,49,22,,59,,1,4,1,2,0,,24,3,1,9,12,6,15,1,,,,,,5,,,,,,1,,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,8e1nhx9eytr8now1kr0088auh,N. Higgins,Defender,18,1,4,39,80,33,547,256,6,23,1,118,2082,24,49,77,1,75,9,8,55,10,37,778,742,159,9,55,,132,217,,8,19,584,2,183,2,9,,19,614,5,85,104,,1,79,41,1,315,5,1088,44,15,432,18,1,67,92,24,16,1,4,35,1,23,55,9,25,4,79,6,19,164,9,31,24,,,0,,,,,2,2,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,
Canada_Canadian_Premier_League,2022,FC Edmonton,20nun88umv5313rqiqfilzyfo,J. Holliday,Goalkeeper,90,,,,,,,,,,,,1,1,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,4g57cr61ps0y0w29dv3f5s3c9,M. Kacher,Midfielder,7,,,19,22,3,167,42,24,4,,55,870,23,19,2,14,66,10,2,17,10,11,231,224,72,3,12,1,58,117,10,8,,177,10,122,7,25,1,8,184,1,7,60,1,,50,3,6,65,4,368,20,10,70,17,,17,37,23,2,8,3,10,2,9,41,5,1,,40,12,1,47,1,3,9,1,0,0,,17,2,,,9,5,12,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,b8ng5b590ybwu58v2388psrca,M. Kane,Forward,9,,1,5,22,,65,24,6,3,,30,368,18,18,4,16,28,2,1,4,10,3,104,104,47,4,14,,22,52,3,,,72,5,49,3,2,,7,72,1,3,33,,,25,,2,30,2,168,6,11,27,5,,7,15,18,5,4,,12,4,2,15,5,3,,29,2,,32,,4,10,,,0,,,3,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,2gd6p7oi29nml06jp1fk9o1ec,C. Loughrey,Defender,14,1,5,24,45,21,311,115,5,11,1,83,1297,24,26,32,12,28,,2,47,10,15,494,471,87,6,32,,138,150,1,1,,352,3,124,1,,,11,364,3,75,55,,1,42,21,,213,1,643,27,14,240,7,,53,73,24,6,,,17,,12,29,8,,1,55,3,12,130,3,19,13,,,0,,,1,,,3,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,
Canada_Canadian_Premier_League,2022,FC Edmonton,c380w8pp4eolnq4bj0r2k8qvo,O. Maheshe,Forward,12,,,,,,2,,1,,,,8,1,,,1,1,,,,10,,2,2,2,,1,,1,2,,,,2,,1,,,,,2,,,1,,,2,1,,,,6,,,1,1,,,,1,,,,,,,1,,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,cu34wwcs8ozsglt7gew3p7sh5,T. Mohammed,Defender,57,,5,14,68,10,184,10,28,11,,75,797,22,62,18,15,57,18,2,27,10,14,273,260,127,14,16,,84,165,13,2,12,184,8,109,4,25,,18,196,1,31,111,,,59,19,1,122,8,586,15,18,94,15,,12,65,22,19,7,1,37,4,7,49,17,83,,46,7,1,77,5,6,10,,,0,,6,,,1,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,du16rzy922ad0nl30zegg7wx6,D. Murasiranwa,Goalkeeper,48,,,11,3,17,47,13,,,,43,675,8,1,6,1,,,2,22,10,1,157,65,5,,3,,23,68,,,,37,,22,,,,,92,,62,2,,,2,1,,121,,252,11,1,70,,1,45,78,8,,,,,,7,1,2,,1,3,,,65,11,2,1,,,0,,,,,,,,,,,,,,,,,,,25,,,,1,,92,20,2,,6,4,4,24,2,2,,,,1,,
Canada_Canadian_Premier_League,2022,FC Edmonton,9o20a9o20b3d17unfvil81zis,F. N'sa,Defender,36,,,,,,,,,,,,1,1,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,9ddoyq4wpjjr58e8g8g5z3h7t,S. Shome,Midfielder,8,1,2,35,105,6,505,149,25,9,6,136,1975,24,84,19,1,122,11,6,38,10,21,688,664,183,18,40,,114,248,13,6,4,503,13,323,7,11,,26,525,3,32,143,,1,78,25,5,303,11,1003,38,38,206,17,,20,106,24,20,4,,46,4,23,59,27,24,3,131,9,4,163,2,21,19,,,0,,,3,,1,9,,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,2shew4623q8jk8awtmebi8h04,M. Simmons,Forward,16,1,2,18,73,20,279,29,33,10,1,98,1243,24,68,19,8,99,14,2,35,10,16,415,401,146,10,13,,121,220,18,4,29,290,7,121,13,20,,17,302,4,49,133,,1,73,15,,166,9,774,22,25,184,9,,23,87,24,13,3,1,30,2,16,65,29,111,1,64,2,2,113,3,5,8,,,0,,7,1,,3,1,1,5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,8vi59v87nnquzkbk79kzegmzu,L. Singh,Defender,4,,5,35,60,30,659,141,9,18,1,135,2012,23,47,57,,38,,7,75,10,32,1010,960,136,7,38,,355,236,7,1,,770,2,305,4,,,15,800,5,121,98,,,76,42,4,476,12,1232,40,19,495,9,,141,121,23,10,,4,25,,23,51,10,4,4,89,9,11,210,13,13,25,,,0,,,,,,5,,,,,,,,,1,,2,,,2,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,1ox9241k3f8kfmvljqoxipq1g,C. Smith,Forward,17,1,4,12,72,3,102,50,50,7,,57,596,21,64,1,16,42,15,2,8,10,16,162,160,151,14,15,1,18,161,30,11,,110,5,77,5,15,2,19,112,1,10,136,2,1,79,11,,52,21,403,13,24,41,37,2,10,52,21,8,6,3,27,6,5,72,17,7,,40,8,,50,3,8,7,1,1,0,,,,1,4,5,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,btkm6thpn4vwnnpamqtkt0kr8,M. Sylvester,Defender,5,,,,,,1,,,,,,2,1,,,1,,,,,10,,1,1,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,4rdlxnsv6um9rvzope8uzyh3o,W. Timóteo,Forward,22,5,3,38,73,9,457,166,41,9,2,204,1925,27,65,27,5,125,42,7,62,10,16,701,667,171,31,19,,136,383,23,16,31,481,29,356,10,71,3,23,506,4,46,152,2,4,98,18,3,274,12,1260,42,52,181,29,,49,92,27,23,31,15,46,17,22,87,7,128,3,149,27,3,195,6,8,11,2,1,1,1,35,5,2,1,12,10,23,2,,,1,,1,7,1,,,,,2,,,,,,,,,,,,,,,,1,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,3cvvvbt2g0ftb9p3i39a3ea6s,S. Triantafillou,Midfielder,21,,5,35,73,17,547,153,15,11,1,105,1866,26,61,25,6,144,5,6,48,10,17,753,735,147,19,32,,232,191,4,2,4,587,9,248,7,5,,16,605,4,43,115,,,74,21,3,224,7,975,39,32,358,3,3,58,105,26,24,1,1,40,1,20,54,14,5,1,105,7,1,148,7,12,20,,,0,,,7,,,6,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,7sbndwqi8e1xqqv1fla0nzlyh,J. Ulbricht,Forward,9,,,7,19,,37,11,9,,,27,391,8,13,2,3,20,3,,2,10,1,64,55,47,5,17,1,13,56,5,,,30,,23,5,3,1,2,38,1,1,30,1,,28,1,,20,2,133,8,8,16,15,,1,12,8,2,1,1,4,1,5,17,7,1,,25,4,,26,,6,11,0,1,0,,,3,,1,3,,,,,,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,5nzqq8c7f1qt8f80qa9ehqn6x,A. Vaikla,Goalkeeper,1,,1,35,13,59,138,74,,,,176,1844,21,5,15,,,,6,45,10,1,490,201,16,,9,,51,224,,,,142,,69,2,,,1,269,5,218,7,,,3,,,365,,709,40,,200,,1,131,178,21,,,,1,,21,2,3,,3,3,,,221,27,8,1,,,0,,,,,,,,,,,,,,,,,,,104,,,,6,1,196,39,7,1,8,14,19,58,5,3,4,,,,1,1
Canada_Canadian_Premier_League,2022,FC Edmonton,1jw8ni6v99xnlou4wf0j47dnt,T. Warschewski,Forward,10,4,2,31,197,,300,116,129,9,3,177,1679,23,154,4,4,101,40,7,16,10,23,462,437,402,19,85,7,93,408,53,17,1,311,21,250,9,61,7,20,330,4,23,317,5,4,205,10,11,152,54,1056,35,32,94,46,,30,100,23,14,14,22,34,8,19,163,66,12,1,109,38,2,132,1,43,42,5,2,1,2,22,9,,5,16,5,16,3,,,1,3,1,13,3,,,,,,2,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,FC Edmonton,60cull6yxjgu93teat190rnys,N. Wright,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,8ad2vcq9xcul0kkfms8qo0wk5,A. Achinioti-Jönsson,Midfielder,13,,1,24,148,19,1892,782,17,10,1,112,2700,30,111,55,,74,1,,68,10,24,2190,2104,234,12,70,,659,218,7,,,1927,5,671,,1,1,32,2011,3,70,164,1,,86,32,3,675,9,2500,27,25,1340,24,,119,156,30,20,,3,52,,30,53,50,4,10,109,8,9,179,11,37,33,0,1,0,,,,,,5,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,,1,,
Canada_Canadian_Premier_League,2022,Forge FC,2zedqkn15thv6wx5xmgv48gd1,K. Bekker,Midfielder,10,6,5,18,43,7,1059,279,20,7,7,252,2148,27,39,6,1,243,34,,42,10,14,1366,1314,98,6,15,1,421,342,14,15,1,1098,23,715,11,74,2,13,1146,3,64,83,1,5,55,17,12,423,6,1649,21,24,453,25,,87,145,27,4,22,9,17,8,26,44,16,3,5,156,26,2,220,,4,11,1,1,1,1,63,10,1,2,17,14,28,1,,,,,,7,,2,2,,,2,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,a3wz87ryynka0doj3tbzsx5ka,O. Benítez,Midfielder,8,,,,4,,18,6,3,1,,1,21,3,4,,3,4,,,1,10,1,22,22,10,1,1,,5,6,2,,,20,,14,,,,2,20,,,9,,,6,,,7,,33,,1,6,3,,2,2,3,,,,2,,,5,2,,,2,1,,2,,,1,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,3w4755k36xb5u0rdvweqcu6wa,D. Bontis,Goalkeeper,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,6d56vy4w9i65ye4c5t5txgkix,T. Borges,Forward,19,8,7,17,100,10,502,116,104,20,4,193,2066,26,98,6,2,227,33,,21,10,29,661,623,261,22,9,3,158,395,58,29,1,484,35,380,17,75,6,21,522,2,26,252,6,7,161,15,9,160,32,1179,19,43,171,99,,20,117,26,16,29,15,37,11,24,154,29,9,3,113,29,1,139,1,2,7,3,3,1,,79,15,3,10,14,16,34,3,,,2,1,,7,1,,,,,2,1,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,3zqd0tpfkwf3ijib2agyo4rv8,M. Caldeira,Forward,27,1,,,2,,15,6,3,,,3,41,3,1,,3,7,1,,1,10,1,18,18,6,,1,,4,7,2,,,15,2,11,,1,,,15,,,5,,,4,,,1,1,26,,1,4,8,,,,3,,,1,,,,4,,,,3,1,,3,,1,,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,3hebpt7rddccp0powpyfwri7d,T. Campbell,Forward,9,4,2,12,54,1,339,109,43,11,1,72,1428,29,45,6,13,155,6,,9,10,18,425,415,146,10,28,1,74,187,20,12,,340,15,259,12,6,6,12,350,2,4,118,6,2,92,7,8,87,11,678,14,22,95,72,,11,60,29,5,4,13,17,4,16,73,17,2,,71,19,,75,2,9,19,4,2,2,,,10,4,12,6,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,Forge FC,26vigipuztwet4ykvtjienvo4,S. Castello,Midfielder,12,,,1,13,1,33,2,,1,,3,70,6,13,,6,14,,,1,10,1,37,36,14,,,,12,10,,1,1,32,1,28,,,,2,33,,1,14,,,1,1,1,9,2,65,1,1,6,3,,,6,6,3,1,1,5,,,1,6,3,,3,1,,4,,,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,6r8emgp7oeom6yyibdb4g77c9,D. Choinière,Forward,7,4,2,16,116,4,706,275,84,11,3,174,1944,29,113,4,6,315,58,,21,10,18,850,843,241,23,6,3,100,354,47,37,1,712,27,551,17,64,6,26,719,1,16,235,6,4,125,5,11,160,43,1333,17,60,181,137,,13,94,29,16,13,18,42,12,23,122,28,20,1,115,27,1,131,1,3,3,3,3,1,,13,8,2,8,9,1,6,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,
Canada_Canadian_Premier_League,2022,Forge FC,bgrez0proyjwfep6h1jkbj40k,M. Duncan,Defender,6,,,,,,7,2,,,,2,3,2,,,2,2,,,,10,,9,9,,,,,2,2,,,,7,,3,,,,,7,,1,,,,,,,3,,10,,,4,,,,,2,,,,,,,,,1,,1,,,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,upib1k4jf41nogwoduyqpw4p,J. Grant,Defender,2,,2,1,8,1,25,20,9,1,,14,79,7,6,,7,6,3,,3,10,2,40,40,22,,5,,3,33,5,2,3,26,,18,,3,,,26,,3,17,,,14,,,11,2,82,1,2,8,4,,1,4,7,,,,,,,11,4,14,,11,,,14,,2,3,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,6of4lxl9haj2csl0hxsbf4slx,J. Hamilton,Forward,77,,,4,16,1,55,19,16,1,1,13,312,12,12,2,10,28,,,1,10,7,69,64,43,,8,,15,40,9,1,,50,2,31,2,,1,2,55,,1,35,1,,27,1,1,7,3,129,4,,24,12,,,15,12,,,2,2,,2,23,7,,,13,8,,14,,4,4,0,1,0,,,3,1,1,6,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,Goalkeeper,1,,3,22,11,31,453,148,,1,,40,2700,30,7,14,,,,,30,10,1,587,300,12,,4,,171,70,,1,,257,,20,,,,,517,3,64,8,,,1,1,,268,,896,25,,497,,,64,248,30,,,,,,30,1,10,,11,6,,,70,8,4,,0,0,0,,,,,,,,,,,,,,,,,,,6,,,,2,,386,46,,,20,24,23,70,7,4,3,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,882vd5rnobx3xba2sb99k49gp,A. Hojabrpour,Midfielder,21,2,5,21,103,8,1167,420,25,15,2,138,2346,29,91,26,2,203,2,,36,10,20,1413,1367,191,13,33,1,417,222,13,7,,1199,12,665,10,3,3,30,1242,3,36,158,2,2,88,22,3,373,13,1675,24,27,578,18,,75,169,29,26,1,3,56,,27,67,22,2,8,135,10,5,171,2,12,21,1,2,1,1,1,5,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,
Canada_Canadian_Premier_League,2022,Forge FC,c8d4kyelee6gyrnupxkeh6has,N. Jensen,Midfielder,22,1,,6,38,2,320,95,17,4,5,96,771,23,36,6,16,108,23,,9,10,4,408,394,69,5,6,3,110,144,11,12,,327,8,226,6,37,3,6,340,1,22,63,2,1,31,2,7,95,9,570,7,17,117,15,,20,40,23,7,3,4,13,2,7,27,14,1,,46,11,1,68,,2,4,1,2,0,1,18,7,,1,7,1,11,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,35os1zhrjdtydwvl1oloxiq6s,C. Kalongo,Goalkeeper,29,,,2,,2,19,8,,,,1,90,1,,,,,,,1,10,,23,16,,,,,9,2,,,,14,,,,,,,21,,2,,,,,,,6,,31,2,,21,,,2,7,1,,,,,,1,,,,,,,,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,1,3,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,d3uo72swkorck8mo41kv1yp61,D. Krutzen,Defender,5,,,3,7,7,189,25,,1,2,30,341,4,5,14,,9,2,,8,10,2,250,239,9,2,3,,119,42,,1,,204,2,73,2,2,,3,214,,24,6,,,2,3,1,97,,288,3,3,142,6,,25,25,4,2,1,,5,1,4,1,,,1,12,3,,36,2,2,1,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2022,Forge FC,dqekbs06e79n3vapj437pwyc,G. Metusala,Defender,23,1,4,16,74,19,870,283,5,8,3,90,1588,25,55,43,8,77,5,,69,10,18,1073,1040,118,8,32,,333,187,,,10,889,5,318,3,5,,22,919,2,52,86,,1,44,17,,380,10,1293,18,19,602,6,,49,105,25,10,1,,32,1,17,31,13,37,5,102,3,5,154,2,19,13,0,0,0,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
